epoch,step,train_loss_epoch,train_loss_step
0,3,1.8412740230560303,
1,7,50.60909652709961,
2,11,49.66905212402344,
3,15,2.602315902709961,
4,19,49.815982818603516,
5,23,2.331333875656128,
6,27,40.24818420410156,
7,31,1.8403716087341309,
8,35,13.157499313354492,
9,39,49.4150505065918,
10,43,2.2403805255889893,
11,47,51.058250427246094,
12,49,,1.1984212398529053
12,51,39.319068908691406,
13,55,39.1295280456543,
14,59,38.84679412841797,
15,63,1.838878870010376,
16,67,1.2359533309936523,
17,71,2.1538453102111816,
18,75,11.919550895690918,
19,79,12.67009162902832,
20,83,11.448741912841797,
21,87,13.18037223815918,
22,91,11.462398529052734,
23,95,39.08351516723633,
24,99,,1.1388728618621826
24,99,2.573610544204712,
25,103,11.836713790893555,
26,107,49.312889099121094,
27,111,11.206064224243164,
28,115,50.21980667114258,
29,119,50.82463836669922,
30,123,12.512386322021484,
31,127,48.494510650634766,
32,131,12.958857536315918,
33,135,40.65155029296875,
34,139,12.023275375366211,
35,143,50.71593475341797,
36,147,39.74508285522461,
37,149,,1.3054767847061157
37,151,11.365036964416504,
38,155,49.18868637084961,
39,159,11.197775840759277,
40,163,12.660367965698242,
41,167,2.4411826133728027,
42,171,49.13529968261719,
43,175,2.2798519134521484,
44,179,39.605655670166016,
45,183,11.996843338012695,
46,187,1.6321309804916382,
47,191,39.81509017944336,
48,195,40.6782341003418,
49,199,,4.500457286834717
49,199,39.74799346923828,
