number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.20416097612117862,2026-01-02 22:36:21.725276,2026-01-02 22:36:30.081753,0 days 00:00:08.356477,0.12323344486727979,32,5.6115164153345e-05,3,COMPLETE
1,0.2416911087484138,2026-01-02 22:36:30.097324,2026-01-02 22:36:37.852826,0 days 00:00:07.755502,0.18493564427131048,96,0.0005399484409787432,2,COMPLETE
2,0.13443669592988372,2026-01-02 22:36:37.863743,2026-01-02 22:36:45.118777,0 days 00:00:07.255034,0.34474115788895177,64,2.3102018878452926e-05,1,COMPLETE
3,0.19246670913024191,2026-01-02 22:36:45.130748,2026-01-02 22:36:52.227511,0 days 00:00:07.096763,0.3056937753654446,96,1.9010245319870364e-05,1,COMPLETE
4,0.16398216434091067,2026-01-02 22:36:52.237310,2026-01-02 22:36:59.364208,0 days 00:00:07.126898,0.4862528132298237,128,0.00015304852121831474,1,COMPLETE
5,0.17853266549675084,2026-01-02 22:36:59.373956,2026-01-02 22:37:06.587198,0 days 00:00:07.213242,0.29807076404450805,64,0.0004138040112561013,1,COMPLETE
6,0.1459923189987364,2026-01-02 22:37:06.599820,2026-01-02 22:37:14.552172,0 days 00:00:07.952352,0.31868411173731187,64,1.1715937392307055e-05,3,COMPLETE
7,0.2382334323484289,2026-01-02 22:37:14.563632,2026-01-02 22:37:22.436941,0 days 00:00:07.873309,0.4687496940092467,64,2.3426581058204037e-05,3,COMPLETE
8,0.18103656156888692,2026-01-02 22:37:22.447623,2026-01-02 22:37:29.860051,0 days 00:00:07.412428,0.43149500366077176,96,1.5030900645056805e-05,1,COMPLETE
9,0.2079447073724505,2026-01-02 22:37:29.872088,2026-01-02 22:37:37.337999,0 days 00:00:07.465911,0.4947547746402069,96,5.170191786366994e-05,1,COMPLETE
10,0.26481199524751,2026-01-02 22:37:37.349494,2026-01-02 22:37:45.267159,0 days 00:00:07.917665,0.3843608194799498,128,0.00010649438604541333,2,COMPLETE
11,0.1471830383840089,2026-01-02 22:37:45.279719,2026-01-02 22:37:53.012015,0 days 00:00:07.732296,0.3061298311575366,64,1.076518731856842e-05,2,COMPLETE
12,0.23781524862993822,2026-01-02 22:37:53.022852,2026-01-02 22:38:01.534369,0 days 00:00:08.511517,0.37886235933603785,64,3.336131740014161e-05,3,COMPLETE
13,0.1451953112112207,2026-01-02 22:38:01.545308,2026-01-02 22:38:09.749731,0 days 00:00:08.204423,0.23538414897740484,64,1.1255227526390266e-05,3,COMPLETE
14,0.15276308183315465,2026-01-02 22:38:09.761803,2026-01-02 22:38:17.347125,0 days 00:00:07.585322,0.24622038971343935,32,3.8523279273309946e-05,2,COMPLETE
15,0.3365207285666875,2026-01-02 22:38:17.357872,2026-01-02 22:38:25.258877,0 days 00:00:07.901005,0.20979398931299242,64,0.00020230486198944854,2,COMPLETE
16,0.2362357021245229,2026-01-02 22:38:25.270945,2026-01-02 22:38:33.388885,0 days 00:00:08.117940,0.24362807320293753,64,2.577658291343303e-05,3,COMPLETE
17,0.2724607461541181,2026-01-02 22:38:33.400814,2026-01-02 22:38:40.897662,0 days 00:00:07.496848,0.10418460650640116,64,6.157731770526796e-05,2,COMPLETE
18,0.18596544201647894,2026-01-02 22:38:40.910472,2026-01-02 22:38:48.293796,0 days 00:00:07.383324,0.36620821826572314,128,1.870808950235485e-05,1,COMPLETE
19,0.15312862751326892,2026-01-02 22:38:48.306052,2026-01-02 22:38:56.297774,0 days 00:00:07.991722,0.1592039772404607,32,1.0623818229569264e-05,3,COMPLETE
20,0.29043449440034125,2026-01-02 22:38:56.311507,2026-01-02 22:39:03.864381,0 days 00:00:07.552874,0.2539871612489547,64,8.902191795493571e-05,2,COMPLETE
21,0.1506566781640257,2026-01-02 22:39:03.875905,2026-01-02 22:39:11.986435,0 days 00:00:08.110530,0.31238337700312185,64,1.3418775161922904e-05,3,COMPLETE
22,0.14407285281341609,2026-01-02 22:39:11.997582,2026-01-02 22:39:20.124239,0 days 00:00:08.126657,0.3444303885118085,64,1.0519095028133849e-05,3,COMPLETE
