number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.21404389330726065,2026-01-03 15:27:57.068624,2026-01-03 15:28:06.129730,0 days 00:00:09.061106,0.12323344486727979,32,5.6115164153345e-05,3,COMPLETE
1,0.338088302270108,2026-01-03 15:28:06.145374,2026-01-03 15:28:14.547000,0 days 00:00:08.401626,0.18493564427131048,96,0.0005399484409787432,2,COMPLETE
2,0.25618392885109736,2026-01-03 15:28:14.558507,2026-01-03 15:28:22.628736,0 days 00:00:08.070229,,64,2.3102018878452926e-05,1,COMPLETE
3,0.19250391934539565,2026-01-03 15:28:22.639995,2026-01-03 15:28:30.817544,0 days 00:00:08.177549,,128,0.00016738085788752134,1,COMPLETE
4,0.24617665522100515,2026-01-03 15:28:30.830871,2026-01-03 15:28:39.338055,0 days 00:00:08.507184,0.12602063719411183,96,2.5081156860452307e-05,2,COMPLETE
5,0.1966933764198801,2026-01-03 15:28:39.349248,2026-01-03 15:28:48.295962,0 days 00:00:08.946714,0.27606099749584057,32,0.000790261954970823,3,COMPLETE
6,0.23562354492413945,2026-01-03 15:28:48.307392,2026-01-03 15:28:56.677072,0 days 00:00:08.369680,0.2246844304357644,64,1.7541893487450798e-05,2,COMPLETE
7,0.2295997744704299,2026-01-03 15:28:56.688666,2026-01-03 15:29:05.027688,0 days 00:00:08.339022,0.4579309401710595,64,0.00010968217207529509,2,COMPLETE
8,0.17262850706827082,2026-01-03 15:29:05.038069,2026-01-03 15:29:14.713768,0 days 00:00:09.675699,0.25547091587579285,128,0.0001569639638866114,3,COMPLETE
9,0.2307258734311694,2026-01-03 15:29:14.727920,2026-01-03 15:29:23.902067,0 days 00:00:09.174147,0.42087879230161584,96,3.488976654890367e-05,3,COMPLETE
10,0.1690288457128178,2026-01-03 15:29:23.913235,2026-01-03 15:29:33.596595,0 days 00:00:09.683360,0.355919277250694,128,0.000248695649247938,3,COMPLETE
11,0.1629816685988026,2026-01-03 15:29:33.610332,2026-01-03 15:29:43.548489,0 days 00:00:09.938157,0.35518870208442443,128,0.0002693637964282296,3,COMPLETE
12,0.16189221677663895,2026-01-03 15:29:43.563137,2026-01-03 15:29:53.313305,0 days 00:00:09.750168,0.36739688355862654,128,0.000347567496206768,3,COMPLETE
13,0.16814404682063555,2026-01-03 15:29:53.326545,2026-01-03 15:30:03.027457,0 days 00:00:09.700912,0.36275090580557784,128,0.00036401820908331357,3,COMPLETE
14,0.18674855622167227,2026-01-03 15:30:03.038909,2026-01-03 15:30:12.677063,0 days 00:00:09.638154,0.35834257628129645,128,0.0009479016459370366,3,COMPLETE
15,0.3432388073444127,2026-01-03 15:30:12.688426,2026-01-03 15:30:21.509340,0 days 00:00:08.820914,0.40798963874423233,128,0.00033265300262049353,2,COMPLETE
16,0.2087722774795547,2026-01-03 15:30:21.521041,2026-01-03 15:30:31.368738,0 days 00:00:09.847697,0.4984066126989743,128,8.346090322794268e-05,3,COMPLETE
17,0.2506881771984392,2026-01-03 15:30:31.380065,2026-01-03 15:30:39.445417,0 days 00:00:08.065352,,128,0.0004943018624063408,1,COMPLETE
18,0.20934043321937443,2026-01-03 15:30:39.456456,2026-01-03 15:30:48.335720,0 days 00:00:08.879264,0.3182324128679802,32,0.0001833264772717892,3,COMPLETE
19,0.24284379694104263,2026-01-03 15:30:48.347071,2026-01-03 15:30:57.258869,0 days 00:00:08.911798,0.40924027372803495,128,8.371623317801158e-05,2,COMPLETE
20,0.3435126955989021,2026-01-03 15:30:57.271266,2026-01-03 15:31:06.089161,0 days 00:00:08.817895,0.3235194332173258,128,0.000284074595614203,2,COMPLETE
21,0.16784624002747378,2026-01-03 15:31:06.099958,2026-01-03 15:31:15.834324,0 days 00:00:09.734366,0.3647080858469189,128,0.00045777427285941067,3,COMPLETE
22,0.18088524904724257,2026-01-03 15:31:15.845495,2026-01-03 15:31:25.703143,0 days 00:00:09.857648,0.3822694593546977,128,0.0006425009298214466,3,COMPLETE
23,0.1658531193101058,2026-01-03 15:31:25.714718,2026-01-03 15:31:35.286878,0 days 00:00:09.572160,0.312859568817773,128,0.000429196351224926,3,COMPLETE
