epoch,step,train_loss_epoch,train_loss_step
0,1,1.8908565044403076,
1,3,1.9690464735031128,
2,5,1.753146767616272,
3,7,1.8793078660964966,
4,9,1.7016993761062622,
5,11,1.8599128723144531,
6,13,1.7860267162322998,
7,15,2.291931390762329,
8,17,2.3792567253112793,
9,19,1.5880714654922485,
10,21,2.5006468296051025,
11,23,1.6309736967086792,
12,25,1.9519226551055908,
13,27,1.959951400756836,
14,29,2.488311290740967,
15,31,1.9965018033981323,
16,33,1.7125012874603271,
17,35,2.2583494186401367,
18,37,2.220712900161743,
19,39,1.8578786849975586,
20,41,1.8447932004928589,
21,43,1.998373031616211,
22,45,2.0056183338165283,
23,47,2.2173409461975098,
24,49,,1.546268105506897
24,49,1.923090934753418,
25,51,1.8348939418792725,
26,53,2.4136478900909424,
27,55,2.2052276134490967,
28,57,1.8920108079910278,
29,59,2.044276714324951,
30,61,1.8728067874908447,
31,63,2.3696208000183105,
32,65,2.3642303943634033,
33,67,2.0908796787261963,
34,69,2.1771903038024902,
35,71,2.2536122798919678,
36,73,2.204163074493408,
37,75,1.8936731815338135,
38,77,2.2182977199554443,
39,79,1.5661699771881104,
40,81,2.1232051849365234,
41,83,2.4187746047973633,
42,85,2.1095974445343018,
43,87,2.9498181343078613,
44,89,2.4273531436920166,
45,91,2.026353120803833,
46,93,2.952899217605591,
47,95,2.117889881134033,
48,97,1.9499868154525757,
49,99,,2.2027242183685303
49,99,2.1613712310791016,
