number,value,datetime_start,datetime_complete,duration,params_learning_rate,state
0,0.15504522137262702,2025-12-22 13:33:26.434539,2025-12-22 13:33:49.525722,0 days 00:00:23.091183,5.6115164153345e-05,COMPLETE
1,0.3633222661290472,2025-12-22 13:33:49.541463,2025-12-22 13:34:12.504597,0 days 00:00:22.963134,0.0007969454818643932,COMPLETE
2,0.4782796925919573,2025-12-22 13:34:12.518105,2025-12-22 13:34:35.469916,0 days 00:00:22.951811,0.000291063591313307,COMPLETE
3,0.4938620953082851,2025-12-22 13:34:35.483058,2025-12-22 13:34:58.357859,0 days 00:00:22.874801,0.00015751320499779721,COMPLETE
4,0.14581117951179862,2025-12-22 13:34:58.372493,2025-12-22 13:35:21.205283,0 days 00:00:22.832790,2.0513382630874486e-05,COMPLETE
5,0.1458154513188661,2025-12-22 13:35:21.221061,2025-12-22 13:35:44.181358,0 days 00:00:22.960297,2.0511104188433963e-05,COMPLETE
6,0.1461110546657447,2025-12-22 13:35:44.201510,2025-12-22 13:36:07.398024,0 days 00:00:23.196514,1.3066739238053272e-05,COMPLETE
7,0.49142762659050526,2025-12-22 13:36:07.410325,2025-12-22 13:36:30.386068,0 days 00:00:22.975743,0.0005399484409787432,COMPLETE
8,0.4980248051405011,2025-12-22 13:36:30.400740,2025-12-22 13:36:53.386035,0 days 00:00:22.985295,0.00015930522616241006,COMPLETE
9,0.5222157871429038,2025-12-22 13:36:53.398593,2025-12-22 13:37:16.417812,0 days 00:00:23.019219,0.0002607024758370766,COMPLETE
10,0.14486497326315229,2025-12-22 13:37:16.430052,2025-12-22 13:37:39.420337,0 days 00:00:22.990285,4.194601131160366e-05,COMPLETE
11,0.14466945474806436,2025-12-22 13:37:39.434171,2025-12-22 13:38:02.374642,0 days 00:00:22.940471,4.059701622029669e-05,COMPLETE
12,0.14853039737394802,2025-12-22 13:38:02.389106,2025-12-22 13:38:25.407728,0 days 00:00:23.018622,5.0105705344744514e-05,COMPLETE
13,0.15019861433614584,2025-12-22 13:38:25.419579,2025-12-22 13:38:48.294729,0 days 00:00:22.875150,5.264007389899318e-05,COMPLETE
14,0.1454425047828712,2025-12-22 13:38:48.307113,2025-12-22 13:39:11.346322,0 days 00:00:23.039209,2.6905312090644693e-05,COMPLETE
15,0.21258499418418678,2025-12-22 13:39:11.358786,2025-12-22 13:39:34.387008,0 days 00:00:23.028222,8.542532619589438e-05,COMPLETE
16,0.14427040503050348,2025-12-22 13:39:34.402938,2025-12-22 13:39:57.370072,0 days 00:00:22.967134,3.2848077435172947e-05,COMPLETE
17,0.1459558907258672,2025-12-22 13:39:57.383300,2025-12-22 13:40:20.274404,0 days 00:00:22.891104,1.0974941547003082e-05,COMPLETE
18,0.14479555092336924,2025-12-22 13:40:20.287088,2025-12-22 13:40:43.252516,0 days 00:00:22.965428,2.9837612644977995e-05,COMPLETE
19,0.3162776019773167,2025-12-22 13:40:43.271096,2025-12-22 13:41:06.160051,0 days 00:00:22.888955,0.0001130274971447684,COMPLETE
20,0.14602872589308488,2025-12-22 13:41:06.171984,2025-12-22 13:41:29.154641,0 days 00:00:22.982657,1.6694316506607157e-05,COMPLETE
21,0.1447655432484516,2025-12-22 13:41:29.170454,2025-12-22 13:41:52.108335,0 days 00:00:22.937881,3.0087720981319763e-05,COMPLETE
22,0.1442402988178878,2025-12-22 13:41:52.125039,2025-12-22 13:42:15.110173,0 days 00:00:22.985134,3.297835065979037e-05,COMPLETE
23,0.1851374090554729,2025-12-22 13:42:15.124531,2025-12-22 13:42:37.981372,0 days 00:00:22.856841,7.39403065399842e-05,COMPLETE
24,0.143938595429248,2025-12-22 13:42:37.992950,2025-12-22 13:43:00.951523,0 days 00:00:22.958573,3.6112869020178994e-05,COMPLETE
25,0.14476355395708723,2025-12-22 13:43:00.966569,2025-12-22 13:43:23.973570,0 days 00:00:23.007001,3.020877860169283e-05,COMPLETE
26,0.14604578403025228,2025-12-22 13:43:23.985696,2025-12-22 13:43:46.875270,0 days 00:00:22.889574,1.5693793547562653e-05,COMPLETE
27,0.16979430952453659,2025-12-22 13:43:46.887339,2025-12-22 13:44:09.774095,0 days 00:00:22.886756,6.598256471102107e-05,COMPLETE
28,0.3041192339533853,2025-12-22 13:44:09.786208,2025-12-22 13:44:32.713752,0 days 00:00:22.927544,0.00011109208350168166,COMPLETE
29,0.1457561758653768,2025-12-22 13:44:32.725853,2025-12-22 13:44:55.692573,0 days 00:00:22.966720,2.283097610829658e-05,COMPLETE
30,0.14408399168468447,2025-12-22 13:44:55.703834,2025-12-22 13:45:18.624002,0 days 00:00:22.920168,4.0208513770730405e-05,COMPLETE
31,0.1439484901784863,2025-12-22 13:45:18.637049,2025-12-22 13:45:41.558331,0 days 00:00:22.921282,3.741995102006305e-05,COMPLETE
32,0.14362191954855286,2025-12-22 13:45:41.570401,2025-12-22 13:46:04.509448,0 days 00:00:22.939047,3.8681609083875165e-05,COMPLETE
33,0.1558902569112291,2025-12-22 13:46:04.523386,2025-12-22 13:46:27.456284,0 days 00:00:22.932898,5.688379606678082e-05,COMPLETE
34,0.14538648798185205,2025-12-22 13:46:27.469344,2025-12-22 13:46:50.426140,0 days 00:00:22.956796,4.3361758768555474e-05,COMPLETE
35,0.21849378740950023,2025-12-22 13:46:50.440055,2025-12-22 13:47:13.466615,0 days 00:00:23.026560,8.725877922377589e-05,COMPLETE
36,0.14576599338711105,2025-12-22 13:47:13.479905,2025-12-22 13:47:36.426998,0 days 00:00:22.947093,2.2971587998246133e-05,COMPLETE
37,0.25111680738036973,2025-12-22 13:47:36.438355,2025-12-22 13:47:59.491257,0 days 00:00:23.052902,0.0009818226878189125,COMPLETE
38,0.4714221594141898,2025-12-22 13:47:59.502618,2025-12-22 13:48:22.461479,0 days 00:00:22.958861,0.00015089512900106275,COMPLETE
39,0.1459545293043143,2025-12-22 13:48:22.473683,2025-12-22 13:48:45.496099,0 days 00:00:23.022416,1.7424353575872178e-05,COMPLETE
40,0.1706026591463753,2025-12-22 13:48:45.508954,2025-12-22 13:49:08.629453,0 days 00:00:23.120499,6.638654133148543e-05,COMPLETE
41,0.14368381776489142,2025-12-22 13:49:08.641317,2025-12-22 13:49:31.584796,0 days 00:00:22.943479,3.726024319176554e-05,COMPLETE
42,0.14534779750479207,2025-12-22 13:49:31.598602,2025-12-22 13:49:54.802979,0 days 00:00:23.204377,4.372163431987368e-05,COMPLETE
43,0.14361737139782246,2025-12-22 13:49:54.815847,2025-12-22 13:50:18.100733,0 days 00:00:23.284886,3.628626597018331e-05,COMPLETE
44,0.14576969441566368,2025-12-22 13:50:18.121583,2025-12-22 13:50:41.317795,0 days 00:00:23.196212,2.274475061311221e-05,COMPLETE
45,0.1435599610335608,2025-12-22 13:50:41.329687,2025-12-22 13:51:05.024098,0 days 00:00:23.694411,3.711471343197735e-05,COMPLETE
46,0.15621103685349697,2025-12-22 13:51:05.039280,2025-12-22 13:51:28.302768,0 days 00:00:23.263488,5.706729337050411e-05,COMPLETE
47,0.46695176165331004,2025-12-22 13:51:28.316251,2025-12-22 13:51:51.173180,0 days 00:00:22.856929,0.00034159620263479095,COMPLETE
48,0.14604751558403903,2025-12-22 13:51:51.187183,2025-12-22 13:52:13.732467,0 days 00:00:22.545284,1.375904237375976e-05,COMPLETE
49,0.1451123528880489,2025-12-22 13:52:13.743477,2025-12-22 13:52:36.314756,0 days 00:00:22.571279,2.6354747293806716e-05,COMPLETE
50,0.14559032507828307,2025-12-22 13:52:36.325375,2025-12-22 13:52:58.873619,0 days 00:00:22.548244,1.9727886512675077e-05,COMPLETE
51,0.1439257993571004,2025-12-22 13:52:58.885072,2025-12-22 13:53:21.483504,0 days 00:00:22.598432,3.580967108185267e-05,COMPLETE
52,0.1474425403998845,2025-12-22 13:53:21.494966,2025-12-22 13:53:44.106986,0 days 00:00:22.612020,4.9793306608277724e-05,COMPLETE
53,0.14364342942942873,2025-12-22 13:53:44.119047,2025-12-22 13:54:06.680637,0 days 00:00:22.561590,3.838484655806974e-05,COMPLETE
54,0.14580501246105676,2025-12-22 13:54:06.692221,2025-12-22 13:54:29.253368,0 days 00:00:22.561147,4.382282365789646e-05,COMPLETE
55,0.14507820213111738,2025-12-22 13:54:29.272920,2025-12-22 13:54:51.810156,0 days 00:00:22.537236,2.5841037182201845e-05,COMPLETE
56,0.14741980422229628,2025-12-22 13:54:51.821786,2025-12-22 13:55:14.352579,0 days 00:00:22.530793,4.9771417550820236e-05,COMPLETE
57,0.14608717134219681,2025-12-22 13:55:14.366830,2025-12-22 13:55:36.932141,0 days 00:00:22.565311,1.0330780198059988e-05,COMPLETE
58,0.14306697349948666,2025-12-22 13:55:36.942886,2025-12-22 13:55:59.501332,0 days 00:00:22.558446,3.5152535616250196e-05,COMPLETE
59,0.19455679937978715,2025-12-22 13:55:59.514052,2025-12-22 13:56:22.132262,0 days 00:00:22.618210,7.804559161430353e-05,COMPLETE
60,0.16551562612429732,2025-12-22 13:56:22.143870,2025-12-22 13:56:44.718407,0 days 00:00:22.574537,6.368242545202923e-05,COMPLETE
61,0.14375625368095113,2025-12-22 13:56:44.730445,2025-12-22 13:57:07.322976,0 days 00:00:22.592531,3.520293751899286e-05,COMPLETE
62,0.1447439473222879,2025-12-22 13:57:07.334529,2025-12-22 13:57:29.867886,0 days 00:00:22.533357,3.0981406020989474e-05,COMPLETE
63,0.14501785348624624,2025-12-22 13:57:29.881174,2025-12-22 13:57:52.465350,0 days 00:00:22.584176,2.6106903906381755e-05,COMPLETE
64,0.1455753144646166,2025-12-22 13:57:52.477618,2025-12-22 13:58:15.132005,0 days 00:00:22.654387,1.9246910811752325e-05,COMPLETE
65,0.14285310803786666,2025-12-22 13:58:15.143763,2025-12-22 13:58:37.685140,0 days 00:00:22.541377,3.361628677944472e-05,COMPLETE
66,0.14856031140716758,2025-12-22 13:58:37.699315,2025-12-22 13:59:00.312031,0 days 00:00:22.612716,5.0107643600037556e-05,COMPLETE
67,0.14367283339048223,2025-12-22 13:59:00.329207,2025-12-22 13:59:23.014674,0 days 00:00:22.685467,3.9524851411620456e-05,COMPLETE
68,0.14496023091029278,2025-12-22 13:59:23.027198,2025-12-22 13:59:46.225595,0 days 00:00:23.198397,2.8949038728853502e-05,COMPLETE
69,0.14549182960122248,2025-12-22 13:59:46.237882,2025-12-22 14:00:09.342406,0 days 00:00:23.104524,4.3618996961270396e-05,COMPLETE
70,0.2506597071460498,2025-12-22 14:00:09.354743,2025-12-22 14:00:32.199659,0 days 00:00:22.844916,9.744846463273621e-05,COMPLETE
71,0.14356141564077243,2025-12-22 14:00:32.211888,2025-12-22 14:00:55.078397,0 days 00:00:22.866509,3.855198037161533e-05,COMPLETE
