number,value,datetime_start,datetime_complete,duration,params_learning_rate,state
0,0.24494985823716853,2025-12-23 13:39:25.773436,2025-12-23 13:39:55.327682,0 days 00:00:29.554246,5.6115164153345e-05,COMPLETE
1,0.33413201032940804,2025-12-23 13:39:55.342644,2025-12-23 13:40:25.087930,0 days 00:00:29.745286,0.0007969454818643932,COMPLETE
2,0.3153480537374334,2025-12-23 13:40:25.100653,2025-12-23 13:40:54.448346,0 days 00:00:29.347693,0.000291063591313307,COMPLETE
3,0.24521493389176127,2025-12-23 13:40:54.459714,2025-12-23 13:41:23.743802,0 days 00:00:29.284088,0.00015751320499779721,COMPLETE
4,0.17198846471890222,2025-12-23 13:41:23.755668,2025-12-23 13:41:53.102242,0 days 00:00:29.346574,2.0513382630874486e-05,COMPLETE
5,0.17196325669050438,2025-12-23 13:41:53.115706,2025-12-23 13:42:22.541525,0 days 00:00:29.425819,2.0511104188433963e-05,COMPLETE
6,0.18563691564739151,2025-12-23 13:42:22.554427,2025-12-23 13:42:51.844428,0 days 00:00:29.290001,1.3066739238053272e-05,COMPLETE
7,0.29192790094365023,2025-12-23 13:42:51.855516,2025-12-23 13:43:21.174775,0 days 00:00:29.319259,0.0005399484409787432,COMPLETE
8,0.24600147668892947,2025-12-23 13:43:21.194130,2025-12-23 13:43:50.506681,0 days 00:00:29.312551,0.00015930522616241006,COMPLETE
9,0.2937299839075297,2025-12-23 13:43:50.518093,2025-12-23 13:44:19.830081,0 days 00:00:29.311988,0.0002607024758370766,COMPLETE
10,0.20878092145268126,2025-12-23 13:44:19.841282,2025-12-23 13:44:49.201311,0 days 00:00:29.360029,4.194601131160366e-05,COMPLETE
11,0.19173368542910416,2025-12-23 13:44:49.211954,2025-12-23 13:45:18.594381,0 days 00:00:29.382427,1.0142441256676946e-05,COMPLETE
12,0.15626106299186118,2025-12-23 13:45:18.605265,2025-12-23 13:45:48.104925,0 days 00:00:29.499660,2.584204865433121e-05,COMPLETE
13,0.15343348877372126,2025-12-23 13:45:48.118676,2025-12-23 13:46:17.382107,0 days 00:00:29.263431,3.1166348104869196e-05,COMPLETE
14,0.22917836522678883,2025-12-23 13:46:17.394812,2025-12-23 13:46:46.664138,0 days 00:00:29.269326,4.8249221569826124e-05,COMPLETE
15,0.1465581326155122,2025-12-23 13:46:46.676242,2025-12-23 13:47:15.935565,0 days 00:00:29.259323,2.9217494704242013e-05,COMPLETE
16,0.26404730342904925,2025-12-23 13:47:15.948795,2025-12-23 13:47:45.343746,0 days 00:00:29.394951,8.198887825347652e-05,COMPLETE
17,0.1703483914547697,2025-12-23 13:47:45.354080,2025-12-23 13:48:14.688171,0 days 00:00:29.334091,3.406439933082813e-05,COMPLETE
18,0.26895636455671507,2025-12-23 13:48:14.699520,2025-12-23 13:48:44.052472,0 days 00:00:29.352952,8.30329434242442e-05,COMPLETE
19,0.18279584850112535,2025-12-23 13:48:44.066543,2025-12-23 13:49:13.465670,0 days 00:00:29.399127,1.4867585899370172e-05,COMPLETE
20,0.1471012583015342,2025-12-23 13:49:13.476766,2025-12-23 13:49:42.802627,0 days 00:00:29.325861,2.9598292252546033e-05,COMPLETE
21,0.1479096427167777,2025-12-23 13:49:42.813828,2025-12-23 13:50:12.110646,0 days 00:00:29.296818,2.9913741354582523e-05,COMPLETE
22,0.24919031338529032,2025-12-23 13:50:12.121722,2025-12-23 13:50:41.453472,0 days 00:00:29.331750,5.995114395871017e-05,COMPLETE
23,0.17488926269503155,2025-12-23 13:50:41.465910,2025-12-23 13:51:10.882273,0 days 00:00:29.416363,1.9650654112096146e-05,COMPLETE
24,0.2551050397060079,2025-12-23 13:51:10.893526,2025-12-23 13:51:40.316513,0 days 00:00:29.422987,0.00012194151590420764,COMPLETE
25,0.14869530416454696,2025-12-23 13:51:40.328389,2025-12-23 13:52:09.788955,0 days 00:00:29.460566,3.020877860169283e-05,COMPLETE
26,0.18270959629335565,2025-12-23 13:52:09.800058,2025-12-23 13:52:39.239921,0 days 00:00:29.439863,1.4948330938966723e-05,COMPLETE
27,0.20858574852489944,2025-12-23 13:52:39.250947,2025-12-23 13:53:08.748909,0 days 00:00:29.497962,4.1902448305817415e-05,COMPLETE
28,0.25274367023761535,2025-12-23 13:53:08.759892,2025-12-23 13:53:38.257373,0 days 00:00:29.497481,7.293427346753904e-05,COMPLETE
29,0.2481248093566481,2025-12-23 13:53:38.268703,2025-12-23 13:54:07.739718,0 days 00:00:29.471015,5.832087913393616e-05,COMPLETE
