number,value,datetime_start,datetime_complete,duration,params_learning_rate,state
0,0.35752481702714656,2025-12-23 00:27:05.556748,2025-12-23 00:27:33.040533,0 days 00:00:27.483785,5.6115164153345e-05,COMPLETE
1,0.6073054124780626,2025-12-23 00:27:33.056400,2025-12-23 00:28:00.300103,0 days 00:00:27.243703,0.0007969454818643932,COMPLETE
2,0.8341917652593175,2025-12-23 00:28:00.312118,2025-12-23 00:28:27.621258,0 days 00:00:27.309140,0.000291063591313307,COMPLETE
3,0.5728940325812766,2025-12-23 00:28:27.637397,2025-12-23 00:28:54.804916,0 days 00:00:27.167519,0.00015751320499779721,COMPLETE
4,0.3573831275814231,2025-12-23 00:28:54.818425,2025-12-23 00:29:22.052638,0 days 00:00:27.234213,2.0513382630874486e-05,COMPLETE
5,0.357392036993941,2025-12-23 00:29:22.068393,2025-12-23 00:29:49.301756,0 days 00:00:27.233363,2.0511104188433963e-05,COMPLETE
6,0.35751072713222176,2025-12-23 00:29:49.313848,2025-12-23 00:30:16.667477,0 days 00:00:27.353629,1.3066739238053272e-05,COMPLETE
7,0.590220648093848,2025-12-23 00:30:16.679068,2025-12-23 00:30:43.877545,0 days 00:00:27.198477,0.0005399484409787432,COMPLETE
8,0.5802422346929426,2025-12-23 00:30:43.890136,2025-12-23 00:31:11.144061,0 days 00:00:27.253925,0.00015930522616241006,COMPLETE
9,0.810063010627449,2025-12-23 00:31:11.155010,2025-12-23 00:31:38.397941,0 days 00:00:27.242931,0.0002607024758370766,COMPLETE
10,0.3570096983491764,2025-12-23 00:31:38.411335,2025-12-23 00:32:05.744253,0 days 00:00:27.332918,4.194601131160366e-05,COMPLETE
11,0.35969854917840355,2025-12-23 00:32:05.758151,2025-12-23 00:32:32.945169,0 days 00:00:27.187018,4.059701622029669e-05,COMPLETE
12,0.3595491348439483,2025-12-23 00:32:32.957567,2025-12-23 00:33:00.196056,0 days 00:00:27.238489,3.427095536436811e-05,COMPLETE
13,0.35813797276118403,2025-12-23 00:33:00.209024,2025-12-23 00:33:27.515313,0 days 00:00:27.306289,1.09233490514891e-05,COMPLETE
14,0.3613468877773093,2025-12-23 00:33:27.528234,2025-12-23 00:33:54.751906,0 days 00:00:27.223672,7.304761014164534e-05,COMPLETE
15,0.3575895002562362,2025-12-23 00:33:54.763747,2025-12-23 00:34:21.917547,0 days 00:00:27.153800,2.236511468070601e-05,COMPLETE
16,0.35857543516507545,2025-12-23 00:34:21.929826,2025-12-23 00:34:49.618033,0 days 00:00:27.688207,2.522559228170709e-05,COMPLETE
17,0.36580441480403647,2025-12-23 00:34:49.641779,2025-12-23 00:35:16.940662,0 days 00:00:27.298883,8.405287292387976e-05,COMPLETE
18,0.36029329296729984,2025-12-23 00:35:16.952676,2025-12-23 00:35:44.244487,0 days 00:00:27.291811,4.672941588975309e-05,COMPLETE
19,0.3582537268536597,2025-12-23 00:35:44.256481,2025-12-23 00:36:11.610876,0 days 00:00:27.354395,1.7828136233907425e-05,COMPLETE
20,0.4800073974673511,2025-12-23 00:36:11.624677,2025-12-23 00:36:38.978783,0 days 00:00:27.354106,0.00013119250421566935,COMPLETE
21,0.35879162661066866,2025-12-23 00:36:38.992447,2025-12-23 00:37:06.259871,0 days 00:00:27.267424,2.9211656484929767e-05,COMPLETE
22,0.3555951112900311,2025-12-23 00:37:06.273264,2025-12-23 00:37:33.469854,0 days 00:00:27.196590,1.5536861821458915e-05,COMPLETE
23,0.3552263334706086,2025-12-23 00:37:33.484810,2025-12-23 00:38:00.764803,0 days 00:00:27.279993,1.4877187922868869e-05,COMPLETE
24,0.3571267923604421,2025-12-23 00:38:00.781283,2025-12-23 00:38:28.191919,0 days 00:00:27.410636,1.3665972281848966e-05,COMPLETE
