number,value,datetime_start,datetime_complete,duration,params_learning_rate,state
0,0.39730369425813244,2025-12-22 11:39:33.136203,2025-12-22 11:39:55.278641,0 days 00:00:22.142438,5.6115164153345e-05,COMPLETE
1,0.31290685148993375,2025-12-22 11:39:55.292614,2025-12-22 11:40:17.377747,0 days 00:00:22.085133,0.0007969454818643932,COMPLETE
2,0.419253528751362,2025-12-22 11:40:17.391242,2025-12-22 11:40:39.558636,0 days 00:00:22.167394,0.000291063591313307,COMPLETE
3,0.6393085728084575,2025-12-22 11:40:39.571189,2025-12-22 11:41:01.845669,0 days 00:00:22.274480,0.00015751320499779721,COMPLETE
4,0.2160965610553275,2025-12-22 11:41:01.857887,2025-12-22 11:41:24.024904,0 days 00:00:22.167017,2.0513382630874486e-05,COMPLETE
5,0.21609090479951193,2025-12-22 11:41:24.038324,2025-12-22 11:41:46.140651,0 days 00:00:22.102327,2.0511104188433963e-05,COMPLETE
6,0.20308350988924162,2025-12-22 11:41:46.153794,2025-12-22 11:42:08.274382,0 days 00:00:22.120588,1.3066739238053272e-05,COMPLETE
7,0.31076563217978465,2025-12-22 11:42:08.287425,2025-12-22 11:42:30.464317,0 days 00:00:22.176892,0.0005399484409787432,COMPLETE
8,0.6383811615436105,2025-12-22 11:42:30.482746,2025-12-22 11:42:52.673608,0 days 00:00:22.190862,0.00015930522616241006,COMPLETE
9,0.500931208448514,2025-12-22 11:42:52.685229,2025-12-22 11:43:14.904691,0 days 00:00:22.219462,0.0002607024758370766,COMPLETE
10,0.20181522465065455,2025-12-22 11:43:14.916162,2025-12-22 11:43:37.106058,0 days 00:00:22.189896,1.0991587445851024e-05,COMPLETE
11,0.20148425118726712,2025-12-22 11:43:37.119805,2025-12-22 11:43:59.186097,0 days 00:00:22.066292,1.0085513452139397e-05,COMPLETE
12,0.34318201624544636,2025-12-22 11:43:59.199542,2025-12-22 11:44:21.358049,0 days 00:00:22.158507,4.5027954628441e-05,COMPLETE
13,0.2018051493648095,2025-12-22 11:44:21.371883,2025-12-22 11:44:43.516928,0 days 00:00:22.145045,1.0243674778871204e-05,COMPLETE
14,0.3354662250900797,2025-12-22 11:44:43.534051,2025-12-22 11:45:05.695794,0 days 00:00:22.161743,4.319063967617346e-05,COMPLETE
15,0.2229355900739656,2025-12-22 11:45:05.712501,2025-12-22 11:45:27.831441,0 days 00:00:22.118940,2.226390089590187e-05,COMPLETE
16,0.20187258874481895,2025-12-22 11:45:27.843507,2025-12-22 11:45:49.967091,0 days 00:00:22.123584,1.0374811140004835e-05,COMPLETE
17,0.272078006279144,2025-12-22 11:45:49.977890,2025-12-22 11:46:12.100299,0 days 00:00:22.122409,3.0096913737522597e-05,COMPLETE
18,0.519158714534852,2025-12-22 11:46:12.111636,2025-12-22 11:46:34.286031,0 days 00:00:22.174395,8.24316002964677e-05,COMPLETE
19,0.20915982103749725,2025-12-22 11:46:34.297968,2025-12-22 11:46:56.467546,0 days 00:00:22.169578,1.7828136233907425e-05,COMPLETE
20,0.5305773677953324,2025-12-22 11:46:56.479005,2025-12-22 11:47:18.650422,0 days 00:00:22.171417,8.680079239519449e-05,COMPLETE
21,0.2018012809153868,2025-12-22 11:47:18.663778,2025-12-22 11:47:40.830404,0 days 00:00:22.166626,1.0345027933964954e-05,COMPLETE
22,0.203749645655899,2025-12-22 11:47:40.841701,2025-12-22 11:48:02.956416,0 days 00:00:22.114715,1.3936370006573964e-05,COMPLETE
23,0.26322560707881926,2025-12-22 11:48:02.967323,2025-12-22 11:48:25.079509,0 days 00:00:22.112186,2.8915822155006747e-05,COMPLETE
