number,value,datetime_start,datetime_complete,duration,params_learning_rate,state
0,0.261227043648623,2025-12-22 14:30:27.554323,2025-12-22 14:30:50.222787,0 days 00:00:22.668464,5.6115164153345e-05,COMPLETE
1,0.34128284515006874,2025-12-22 14:30:50.240138,2025-12-22 14:31:12.889908,0 days 00:00:22.649770,0.0007969454818643932,COMPLETE
2,0.40392837847809965,2025-12-22 14:31:12.901589,2025-12-22 14:31:35.547864,0 days 00:00:22.646275,0.000291063591313307,COMPLETE
3,0.28561765472196915,2025-12-22 14:31:35.560030,2025-12-22 14:31:58.075245,0 days 00:00:22.515215,0.00015751320499779721,COMPLETE
4,0.2750858435781307,2025-12-22 14:31:58.086651,2025-12-22 14:32:20.663755,0 days 00:00:22.577104,2.0513382630874486e-05,COMPLETE
5,0.27508661318854216,2025-12-22 14:32:20.674577,2025-12-22 14:32:43.317073,0 days 00:00:22.642496,2.0511104188433963e-05,COMPLETE
6,0.267506199506552,2025-12-22 14:32:43.329021,2025-12-22 14:33:06.135893,0 days 00:00:22.806872,1.3066739238053272e-05,COMPLETE
7,0.42631141303103115,2025-12-22 14:33:06.149710,2025-12-22 14:33:29.327303,0 days 00:00:23.177593,0.0005399484409787432,COMPLETE
8,0.28629640785944266,2025-12-22 14:33:29.339077,2025-12-22 14:33:52.038144,0 days 00:00:22.699067,0.00015930522616241006,COMPLETE
9,0.3841630065007535,2025-12-22 14:33:52.050163,2025-12-22 14:34:14.826847,0 days 00:00:22.776684,0.0002607024758370766,COMPLETE
10,0.26122369800214623,2025-12-22 14:34:14.839072,2025-12-22 14:34:37.454726,0 days 00:00:22.615654,5.6098759789230884e-05,COMPLETE
11,0.26124646130767243,2025-12-22 14:34:37.468182,2025-12-22 14:35:00.081293,0 days 00:00:22.613111,5.686536606827121e-05,COMPLETE
12,0.26204747255293803,2025-12-22 14:35:00.094009,2025-12-22 14:35:22.716750,0 days 00:00:22.622741,5.039509209159561e-05,COMPLETE
13,0.26121999523380224,2025-12-22 14:35:22.727779,2025-12-22 14:35:45.386487,0 days 00:00:22.658708,6.329443279587906e-05,COMPLETE
14,0.2706333783420864,2025-12-22 14:35:45.400588,2025-12-22 14:36:08.086119,0 days 00:00:22.685531,8.796223780816084e-05,COMPLETE
15,0.2658706266858824,2025-12-22 14:36:08.098440,2025-12-22 14:36:30.750663,0 days 00:00:22.652223,3.991440375258349e-05,COMPLETE
16,0.2701974048599516,2025-12-22 14:36:30.769696,2025-12-22 14:36:53.454395,0 days 00:00:22.684699,3.242551761422184e-05,COMPLETE
17,0.2736689200855024,2025-12-22 14:36:53.466006,2025-12-22 14:37:16.122235,0 days 00:00:22.656229,0.00011373392792707944,COMPLETE
18,0.27322999187486435,2025-12-22 14:37:16.139057,2025-12-22 14:37:38.814820,0 days 00:00:22.675763,9.756377654499412e-05,COMPLETE
