number,value,datetime_start,datetime_complete,duration,params_learning_rate,state
0,0.23388277871792743,2025-12-24 15:13:56.877916,2025-12-24 15:14:31.432455,0 days 00:00:34.554539,5.6115164153345e-05,COMPLETE
1,0.16994590131682266,2025-12-24 15:14:31.446888,2025-12-24 15:15:05.642750,0 days 00:00:34.195862,0.0007969454818643932,COMPLETE
2,0.3272593457906814,2025-12-24 15:15:05.655247,2025-12-24 15:15:39.834251,0 days 00:00:34.179004,0.000291063591313307,COMPLETE
3,0.2779746834540294,2025-12-24 15:15:39.846948,2025-12-24 15:16:14.072617,0 days 00:00:34.225669,0.00015751320499779721,COMPLETE
4,0.1864233875301348,2025-12-24 15:16:14.084561,2025-12-24 15:16:48.180281,0 days 00:00:34.095720,2.0513382630874486e-05,COMPLETE
5,0.18641810684240145,2025-12-24 15:16:48.192448,2025-12-24 15:17:22.385250,0 days 00:00:34.192802,2.0511104188433963e-05,COMPLETE
6,0.18062539450442688,2025-12-24 15:17:22.396189,2025-12-24 15:17:56.582787,0 days 00:00:34.186598,1.3066739238053272e-05,COMPLETE
7,0.21448147649036692,2025-12-24 15:17:56.594217,2025-12-24 15:18:30.638207,0 days 00:00:34.043990,0.0005399484409787432,COMPLETE
8,0.27781437285179406,2025-12-24 15:18:30.653934,2025-12-24 15:19:04.822857,0 days 00:00:34.168923,0.00015930522616241006,COMPLETE
9,0.3247836603932764,2025-12-24 15:19:04.833516,2025-12-24 15:19:38.843971,0 days 00:00:34.010455,0.0002607024758370766,COMPLETE
10,0.181905316550428,2025-12-24 15:19:38.857174,2025-12-24 15:20:12.916979,0 days 00:00:34.059805,0.0009098916702684729,COMPLETE
11,0.1792353042165352,2025-12-24 15:20:12.931290,2025-12-24 15:20:47.025233,0 days 00:00:34.093943,1.0153320501058912e-05,COMPLETE
12,0.20298140385029978,2025-12-24 15:20:47.037915,2025-12-24 15:21:21.295157,0 days 00:00:34.257242,4.34488308830119e-05,COMPLETE
13,0.23944052900997198,2025-12-24 15:21:21.307279,2025-12-24 15:21:55.449877,0 days 00:00:34.142598,6.192953404924243e-05,COMPLETE
14,0.172499781569306,2025-12-24 15:21:55.461129,2025-12-24 15:22:29.635083,0 days 00:00:34.173954,0.0009284987809651233,COMPLETE
15,0.1737916408419913,2025-12-24 15:22:29.646696,2025-12-24 15:23:03.943164,0 days 00:00:34.296468,0.0007478848028660182,COMPLETE
16,0.2451926031049046,2025-12-24 15:23:03.954972,2025-12-24 15:23:38.449895,0 days 00:00:34.494923,0.0004310819687632001,COMPLETE
17,0.1830583717015483,2025-12-24 15:23:38.461081,2025-12-24 15:24:12.937768,0 days 00:00:34.476687,0.0009149860602006152,COMPLETE
18,0.2701062639779783,2025-12-24 15:24:12.949541,2025-12-24 15:24:47.157381,0 days 00:00:34.207840,0.000405309371186227,COMPLETE
19,0.2953853436001736,2025-12-24 15:24:47.169299,2025-12-24 15:25:21.493967,0 days 00:00:34.324668,0.0001268908193314921,COMPLETE
20,0.33426666913613523,2025-12-24 15:25:21.504917,2025-12-24 15:25:55.694970,0 days 00:00:34.190053,0.0002733762389478881,COMPLETE
21,0.20861593003857892,2025-12-24 15:25:55.706414,2025-12-24 15:26:29.787441,0 days 00:00:34.081027,0.0006860138735953195,COMPLETE
22,0.20402974790474893,2025-12-24 15:26:29.800058,2025-12-24 15:27:04.001385,0 days 00:00:34.201327,0.0006499325856238946,COMPLETE
23,0.1834811089173093,2025-12-24 15:27:04.016441,2025-12-24 15:27:38.299323,0 days 00:00:34.282882,0.0009810600324593618,COMPLETE
24,0.26798856924779096,2025-12-24 15:27:38.310044,2025-12-24 15:28:12.598392,0 days 00:00:34.288348,0.0004075107145701402,COMPLETE
25,0.21401396745145634,2025-12-24 15:28:12.609426,2025-12-24 15:28:47.021623,0 days 00:00:34.412197,0.0005941769546204537,COMPLETE
26,0.3138317963513295,2025-12-24 15:28:47.032848,2025-12-24 15:29:21.312154,0 days 00:00:34.279306,0.000232441419848307,COMPLETE
27,0.17483666449643037,2025-12-24 15:29:21.328301,2025-12-24 15:29:55.639279,0 days 00:00:34.310978,0.0007336042855424055,COMPLETE
28,0.24070519875590787,2025-12-24 15:29:55.650659,2025-12-24 15:30:29.987585,0 days 00:00:34.336926,0.0004414973500475089,COMPLETE
29,0.2362222008906502,2025-12-24 15:30:30.000021,2025-12-24 15:31:04.804388,0 days 00:00:34.804367,6.403823524497558e-05,COMPLETE
30,0.30628228768069315,2025-12-24 15:31:04.816245,2025-12-24 15:31:39.242859,0 days 00:00:34.426614,0.00033061197476646305,COMPLETE
31,0.17423579969020225,2025-12-24 15:31:39.254859,2025-12-24 15:32:13.872729,0 days 00:00:34.617870,0.0007317312174589067,COMPLETE
32,0.18811917385239188,2025-12-24 15:32:13.886137,2025-12-24 15:32:48.463947,0 days 00:00:34.577810,0.0009882851133072713,COMPLETE
33,0.2240223861515037,2025-12-24 15:32:48.476565,2025-12-24 15:33:22.770444,0 days 00:00:34.293879,0.0005229819203499793,COMPLETE
34,0.17297616982553918,2025-12-24 15:33:22.782936,2025-12-24 15:33:57.374269,0 days 00:00:34.591333,0.0007203442711169716,COMPLETE
35,0.28183432042996553,2025-12-24 15:33:57.386281,2025-12-24 15:34:32.091393,0 days 00:00:34.705112,0.00018588167143342637,COMPLETE
36,0.282528963004338,2025-12-24 15:34:32.102446,2025-12-24 15:35:06.724804,0 days 00:00:34.622358,0.00034983170563822173,COMPLETE
37,0.2663126399438422,2025-12-24 15:35:06.737079,2025-12-24 15:35:41.391898,0 days 00:00:34.654819,9.920562866268202e-05,COMPLETE
38,0.21890998589408908,2025-12-24 15:35:41.404701,2025-12-24 15:36:15.628889,0 days 00:00:34.224188,0.0005368582822384494,COMPLETE
39,0.1745372330947275,2025-12-24 15:36:15.642858,2025-12-24 15:36:50.135073,0 days 00:00:34.492215,0.0007220497208826457,COMPLETE
40,0.1765768542504622,2025-12-24 15:36:50.145919,2025-12-24 15:37:24.480932,0 days 00:00:34.335013,0.0007842793039421787,COMPLETE
41,0.21388431018038673,2025-12-24 15:37:24.496320,2025-12-24 15:37:59.489144,0 days 00:00:34.992824,0.0005494629264993716,COMPLETE
42,0.17458184480413994,2025-12-24 15:37:59.501931,2025-12-24 15:38:34.234163,0 days 00:00:34.732232,0.0008202903055774327,COMPLETE
43,0.1930505171285029,2025-12-24 15:38:34.249163,2025-12-24 15:39:08.989438,0 days 00:00:34.740275,3.0416543930766183e-05,COMPLETE
44,0.22339725450393566,2025-12-24 15:39:09.001305,2025-12-24 15:39:43.613636,0 days 00:00:34.612331,0.00048748381747391645,COMPLETE
45,0.20385935493320848,2025-12-24 15:39:43.625541,2025-12-24 15:40:18.942666,0 days 00:00:35.317125,0.0006297914344373719,COMPLETE
46,0.17584268274866466,2025-12-24 15:40:18.955117,2025-12-24 15:40:54.391647,0 days 00:00:35.436530,0.0007909330735638385,COMPLETE
47,0.29094644949997034,2025-12-24 15:40:54.403962,2025-12-24 15:41:29.273625,0 days 00:00:34.869663,0.00033648813505544417,COMPLETE
48,0.28363768761536895,2025-12-24 15:41:29.285279,2025-12-24 15:42:04.106568,0 days 00:00:34.821289,0.00021478361397234656,COMPLETE
49,0.18057320852896022,2025-12-24 15:42:04.118476,2025-12-24 15:42:38.860072,0 days 00:00:34.741596,0.0009899229185425823,COMPLETE
50,0.19963190522224705,2025-12-24 15:42:38.871640,2025-12-24 15:43:13.736062,0 days 00:00:34.864422,0.0006281901464620313,COMPLETE
51,0.1741009618924127,2025-12-24 15:43:13.747771,2025-12-24 15:43:48.635278,0 days 00:00:34.887507,0.000767660981449428,COMPLETE
52,0.17145944013211986,2025-12-24 15:43:48.652820,2025-12-24 15:44:23.024864,0 days 00:00:34.372044,0.0008520011315065107,COMPLETE
53,0.17301199660439684,2025-12-24 15:44:23.038536,2025-12-24 15:44:57.294064,0 days 00:00:34.255528,0.0008408263492082076,COMPLETE
54,0.16621947298689707,2025-12-24 15:44:57.304472,2025-12-24 15:45:31.577111,0 days 00:00:34.272639,0.0008580328143002166,COMPLETE
55,0.1749568836405228,2025-12-24 15:45:31.597403,2025-12-24 15:46:06.400787,0 days 00:00:34.803384,0.0008869417891821577,COMPLETE
56,0.2229689743967055,2025-12-24 15:46:06.412809,2025-12-24 15:46:41.286665,0 days 00:00:34.873856,0.0004894057592170788,COMPLETE
57,0.18345198339533766,2025-12-24 15:46:41.299608,2025-12-24 15:47:16.098157,0 days 00:00:34.798549,1.693701450586084e-05,COMPLETE
58,0.22699952938640314,2025-12-24 15:47:16.109718,2025-12-24 15:47:50.580250,0 days 00:00:34.470532,0.00060719437962904,COMPLETE
59,0.2655633313757963,2025-12-24 15:47:50.591574,2025-12-24 15:48:24.891380,0 days 00:00:34.299806,0.000391248492367133,COMPLETE
60,0.16941126352531433,2025-12-24 15:48:24.903374,2025-12-24 15:48:59.289786,0 days 00:00:34.386412,0.0008709405769352266,COMPLETE
61,0.1792996247907222,2025-12-24 15:48:59.301503,2025-12-24 15:49:33.734038,0 days 00:00:34.432535,0.0008626917219068315,COMPLETE
62,0.18638415609268472,2025-12-24 15:49:33.745859,2025-12-24 15:50:08.155077,0 days 00:00:34.409218,0.0009979336748784755,COMPLETE
63,0.20100877637400258,2025-12-24 15:50:08.167328,2025-12-24 15:50:42.634954,0 days 00:00:34.467626,0.000643269519907336,COMPLETE
64,0.17767444293983045,2025-12-24 15:50:42.646959,2025-12-24 15:51:16.802225,0 days 00:00:34.155266,0.0008733623214675201,COMPLETE
65,0.2256773607135663,2025-12-24 15:51:16.813085,2025-12-24 15:51:51.090264,0 days 00:00:34.277179,0.0004718633687145005,COMPLETE
66,0.21993881459164175,2025-12-24 15:51:51.101971,2025-12-24 15:52:25.341329,0 days 00:00:34.239358,0.0005707461178294184,COMPLETE
67,0.19646608444362326,2025-12-24 15:52:25.352612,2025-12-24 15:52:59.579437,0 days 00:00:34.226825,0.0006903215411529599,COMPLETE
68,0.17517241764746197,2025-12-24 15:52:59.590424,2025-12-24 15:53:34.213065,0 days 00:00:34.622641,0.0008162236373753692,COMPLETE
69,0.2789552017920454,2025-12-24 15:53:34.224425,2025-12-24 15:54:08.530470,0 days 00:00:34.306045,0.00010766071937007403,COMPLETE
70,0.1732565696390962,2025-12-24 15:54:08.546205,2025-12-24 15:54:43.052769,0 days 00:00:34.506564,0.0008848762156717442,COMPLETE
71,0.1784603376596671,2025-12-24 15:54:43.064242,2025-12-24 15:55:17.558066,0 days 00:00:34.493824,0.0008815854669113087,COMPLETE
72,0.2030556698308926,2025-12-24 15:55:17.571447,2025-12-24 15:55:52.235644,0 days 00:00:34.664197,0.0006907974586007778,COMPLETE
73,0.21772020037965703,2025-12-24 15:55:52.247400,2025-12-24 15:56:26.888713,0 days 00:00:34.641313,0.0005677806301352575,COMPLETE
74,0.17860601302891582,2025-12-24 15:56:26.900653,2025-12-24 15:57:01.343274,0 days 00:00:34.442621,0.0007422677988539964,COMPLETE
75,0.18155768187817334,2025-12-24 15:57:01.355024,2025-12-24 15:57:36.060144,0 days 00:00:34.705120,0.0009138361587936912,COMPLETE
