number,value,datetime_start,datetime_complete,duration,params_learning_rate,state
17,0.16456516361371976,2025-12-23 15:01:48.085734,2025-12-23 15:02:17.227463,0 days 00:00:29.141729,3.0055311278695585e-05,COMPLETE
18,0.17939041491448765,2025-12-23 15:02:17.238567,2025-12-23 15:02:46.306701,0 days 00:00:29.068134,8.213665839003425e-05,COMPLETE
19,0.1626393996345527,2025-12-23 15:02:46.323142,2025-12-23 15:03:15.483721,0 days 00:00:29.160579,1.7828136233907425e-05,COMPLETE
20,0.181135100936442,2025-12-23 15:03:15.495547,2025-12-23 15:03:44.491077,0 days 00:00:28.995530,8.648054676052405e-05,COMPLETE
21,0.16027369327398017,2025-12-23 15:03:44.502766,2025-12-23 15:04:13.696564,0 days 00:00:29.193798,1.01705748066487e-05,COMPLETE
22,0.16148845448424579,2025-12-23 15:04:13.707862,2025-12-23 15:04:42.739211,0 days 00:00:29.031349,1.3949515137418851e-05,COMPLETE
23,0.164533984976452,2025-12-23 15:04:42.749986,2025-12-23 15:05:11.691994,0 days 00:00:28.942008,3.195147068196975e-05,COMPLETE
24,0.16192810839121552,2025-12-23 15:05:11.703000,2025-12-23 15:05:40.759965,0 days 00:00:29.056965,1.5322849829881068e-05,COMPLETE
25,0.16456208964923238,2025-12-23 15:05:40.775685,2025-12-23 15:06:09.862749,0 days 00:00:29.087064,2.9944692759565228e-05,COMPLETE
26,0.16026959018955247,2025-12-23 15:06:09.874355,2025-12-23 15:06:38.841637,0 days 00:00:28.967282,1.0215734966226796e-05,COMPLETE
27,0.162345856907949,2025-12-23 15:06:38.853756,2025-12-23 15:07:07.809377,0 days 00:00:28.955621,1.6657402145032023e-05,COMPLETE
28,0.16439751964141675,2025-12-23 15:07:07.820527,2025-12-23 15:07:36.759672,0 days 00:00:28.939145,2.7506110981017854e-05,COMPLETE
29,0.17086435269911884,2025-12-23 15:07:36.770661,2025-12-23 15:08:05.774969,0 days 00:00:29.004308,5.959206131645761e-05,COMPLETE
30,0.16142351325381982,2025-12-23 15:08:05.786012,2025-12-23 15:08:34.746110,0 days 00:00:28.960098,1.3845739954994142e-05,COMPLETE
31,0.16026886180895034,2025-12-23 15:08:34.757176,2025-12-23 15:09:03.786669,0 days 00:00:29.029493,1.0210395731198687e-05,COMPLETE
32,0.1608090261379476,2025-12-23 15:09:03.797264,2025-12-23 15:09:32.850498,0 days 00:00:29.053234,1.2454540230145244e-05,COMPLETE
33,0.16370724512856702,2025-12-23 15:09:32.861493,2025-12-23 15:10:01.903447,0 days 00:00:29.041954,2.2735050486223947e-05,COMPLETE
34,0.16025167438523133,2025-12-23 15:10:01.914144,2025-12-23 15:10:30.923270,0 days 00:00:29.009126,1.045986608814206e-05,COMPLETE
35,0.16186716007717358,2025-12-23 15:10:30.938077,2025-12-23 15:10:59.955615,0 days 00:00:29.017538,1.5029026771615194e-05,COMPLETE
36,0.16394506401146547,2025-12-23 15:10:59.967436,2025-12-23 15:11:29.008667,0 days 00:00:29.041231,4.052063867361268e-05,COMPLETE
37,0.18932548205946345,2025-12-23 15:11:29.019752,2025-12-23 15:11:58.025661,0 days 00:00:29.005909,0.0009818226878189125,COMPLETE
38,0.16301758656749898,2025-12-23 15:11:58.037082,2025-12-23 15:12:27.067998,0 days 00:00:29.030916,1.928908673415021e-05,COMPLETE
39,0.1841226318169018,2025-12-23 15:12:27.079376,2025-12-23 15:12:56.197203,0 days 00:00:29.117827,0.00047918311858227084,COMPLETE
40,0.19209060957448942,2025-12-23 15:12:56.212493,2025-12-23 15:13:25.364991,0 days 00:00:29.152498,0.00016621796005082866,COMPLETE
41,0.16028750929427163,2025-12-23 15:13:25.377575,2025-12-23 15:13:54.396123,0 days 00:00:29.018548,1.0064202081496318e-05,COMPLETE
42,0.1608945461441689,2025-12-23 15:13:54.408028,2025-12-23 15:14:23.499179,0 days 00:00:29.091151,1.266289987900789e-05,COMPLETE
43,0.16063588074486046,2025-12-23 15:14:23.510321,2025-12-23 15:14:52.618172,0 days 00:00:29.107851,1.1901446894425525e-05,COMPLETE
44,0.16392968326326432,2025-12-23 15:14:52.634017,2025-12-23 15:15:21.773672,0 days 00:00:29.139655,2.3583116027830157e-05,COMPLETE
45,0.16271370958297174,2025-12-23 15:15:21.784904,2025-12-23 15:15:50.872214,0 days 00:00:29.087310,1.800012729118201e-05,COMPLETE
46,0.16074722703598188,2025-12-23 15:15:50.883134,2025-12-23 15:16:19.996179,0 days 00:00:29.113045,1.2291618744011224e-05,COMPLETE
47,0.16220256074747094,2025-12-23 15:16:20.007593,2025-12-23 15:16:49.103543,0 days 00:00:29.095950,1.6176503729330003e-05,COMPLETE
48,0.16026487285850008,2025-12-23 15:16:49.114707,2025-12-23 15:17:18.198980,0 days 00:00:29.084273,1.0371997827991237e-05,COMPLETE
49,0.16405971526983623,2025-12-23 15:17:18.210797,2025-12-23 15:17:47.291503,0 days 00:00:29.080706,2.4652330253810116e-05,COMPLETE
50,0.16417816756642511,2025-12-23 15:17:47.302826,2025-12-23 15:18:16.393534,0 days 00:00:29.090708,3.55609936220955e-05,COMPLETE
51,0.16026560472806528,2025-12-23 15:18:16.405162,2025-12-23 15:18:45.585967,0 days 00:00:29.180805,1.0258297263583932e-05,COMPLETE
52,0.16148779624022003,2025-12-23 15:18:45.598859,2025-12-23 15:19:14.737120,0 days 00:00:29.138261,1.395341675597673e-05,COMPLETE
53,0.1605368206132511,2025-12-23 15:19:14.753216,2025-12-23 15:19:43.886337,0 days 00:00:29.133121,1.166438224128311e-05,COMPLETE
54,0.16286763342609814,2025-12-23 15:19:43.897658,2025-12-23 15:20:13.079073,0 days 00:00:29.181415,1.8615441901676158e-05,COMPLETE
55,0.16037181245443663,2025-12-23 15:20:13.094433,2025-12-23 15:20:42.219064,0 days 00:00:29.124631,1.1226067824256008e-05,COMPLETE
56,0.16214226035564072,2025-12-23 15:20:42.230080,2025-12-23 15:21:11.394953,0 days 00:00:29.164873,1.5938400256678664e-05,COMPLETE
57,0.16029053243608163,2025-12-23 15:21:11.406592,2025-12-23 15:21:41.028743,0 days 00:00:29.622151,1.0041162218847405e-05,COMPLETE
58,0.1631696683426438,2025-12-23 15:21:41.041294,2025-12-23 15:22:10.098350,0 days 00:00:29.057056,1.9801190299928067e-05,COMPLETE
59,0.17220836796214106,2025-12-23 15:22:10.109317,2025-12-23 15:22:39.033247,0 days 00:00:28.923930,6.180893707537296e-05,COMPLETE
60,0.1615753464636479,2025-12-23 15:22:39.045292,2025-12-23 15:23:08.154391,0 days 00:00:29.109099,1.4170533956876693e-05,COMPLETE
61,0.1604555524636261,2025-12-23 15:23:08.164854,2025-12-23 15:23:37.169541,0 days 00:00:29.004687,1.1458149976790762e-05,COMPLETE
62,0.1602875864857384,2025-12-23 15:23:37.180638,2025-12-23 15:24:06.125206,0 days 00:00:28.944568,1.0060412233714507e-05,COMPLETE
63,0.1611737042984054,2025-12-23 15:24:06.135906,2025-12-23 15:24:35.162226,0 days 00:00:29.026320,1.322879968099494e-05,COMPLETE
64,0.16216998182830122,2025-12-23 15:24:35.174575,2025-12-23 15:25:04.282123,0 days 00:00:29.107548,1.6036348953686256e-05,COMPLETE
65,0.18977153283970027,2025-12-23 15:25:04.293420,2025-12-23 15:25:33.342591,0 days 00:00:29.049171,0.00019008022288222564,COMPLETE
66,0.16053600279105637,2025-12-23 15:25:33.354189,2025-12-23 15:26:02.331551,0 days 00:00:28.977362,1.1655907292082648e-05,COMPLETE
67,0.1614282748834385,2025-12-23 15:26:02.342209,2025-12-23 15:26:31.332494,0 days 00:00:28.990285,1.3859315090707206e-05,COMPLETE
68,0.16357912240729788,2025-12-23 15:26:31.343809,2025-12-23 15:27:00.316481,0 days 00:00:28.972672,2.191480529180867e-05,COMPLETE
69,0.18935796699491284,2025-12-23 15:27:00.328578,2025-12-23 15:27:29.261796,0 days 00:00:28.933218,0.00010766071937007403,COMPLETE
70,0.1602951702521809,2025-12-23 15:27:29.273239,2025-12-23 15:27:58.305480,0 days 00:00:29.032241,1.0009770925537394e-05,COMPLETE
71,0.1603847708494085,2025-12-23 15:27:58.316589,2025-12-23 15:28:27.366280,0 days 00:00:29.049691,1.1255831002541786e-05,COMPLETE
72,0.16108766400636376,2025-12-23 15:28:27.377130,2025-12-23 15:28:56.377470,0 days 00:00:29.000340,1.3088773169129156e-05,COMPLETE
73,0.16191679140201967,2025-12-23 15:28:56.388508,2025-12-23 15:29:25.289571,0 days 00:00:28.901063,1.5170289014908277e-05,COMPLETE
74,0.16246701865413563,2025-12-23 15:29:25.301201,2025-12-23 15:29:54.317175,0 days 00:00:29.015974,1.71688443992072e-05,COMPLETE
75,0.1932591114529132,2025-12-23 15:29:54.329043,2025-12-23 15:30:23.309127,0 days 00:00:28.980084,0.00036978340478946155,COMPLETE
76,0.1603162573449263,2025-12-23 15:30:23.320822,2025-12-23 15:30:52.276229,0 days 00:00:28.955407,1.1011087737995448e-05,COMPLETE
77,0.1609268973873559,2025-12-23 15:30:52.286958,2025-12-23 15:31:21.233837,0 days 00:00:28.946879,1.274793865911328e-05,COMPLETE
78,0.16434867476322376,2025-12-23 15:31:21.245562,2025-12-23 15:31:50.295529,0 days 00:00:29.049967,2.7169368216601006e-05,COMPLETE
79,0.16174984276689613,2025-12-23 15:31:50.307561,2025-12-23 15:32:19.350581,0 days 00:00:29.043020,1.463239728465533e-05,COMPLETE
80,0.16330863333565332,2025-12-23 15:32:19.362737,2025-12-23 15:32:48.318526,0 days 00:00:28.955789,2.0639353889312735e-05,COMPLETE
81,0.16038938909156777,2025-12-23 15:32:48.334211,2025-12-23 15:33:17.360512,0 days 00:00:29.026301,1.1268243605800074e-05,COMPLETE
82,0.16027460698763962,2025-12-23 15:33:17.372253,2025-12-23 15:33:46.319001,0 days 00:00:28.946748,1.0165397328354564e-05,COMPLETE
83,0.16101785190467488,2025-12-23 15:33:46.330213,2025-12-23 15:34:15.363669,0 days 00:00:29.033456,1.2924526287697669e-05,COMPLETE
84,0.16025446374052116,2025-12-23 15:34:15.375256,2025-12-23 15:34:44.269984,0 days 00:00:28.894728,1.0712752028760696e-05,COMPLETE
85,0.16245419893870408,2025-12-23 15:34:44.284885,2025-12-23 15:35:13.285819,0 days 00:00:29.000934,1.7109464072010886e-05,COMPLETE
86,0.16080279457599675,2025-12-23 15:35:13.297276,2025-12-23 15:35:42.338983,0 days 00:00:29.041707,1.2446277687299163e-05,COMPLETE
87,0.16027249310915745,2025-12-23 15:35:42.349789,2025-12-23 15:36:11.398079,0 days 00:00:29.048290,1.086524360927814e-05,COMPLETE
88,0.16186468743346089,2025-12-23 15:36:11.409653,2025-12-23 15:36:40.445866,0 days 00:00:29.036213,1.502350805063515e-05,COMPLETE
89,0.16036927755287259,2025-12-23 15:36:40.456835,2025-12-23 15:37:09.656152,0 days 00:00:29.199317,1.1218030005341102e-05,COMPLETE
90,0.16281099869957388,2025-12-23 15:37:09.667166,2025-12-23 15:37:38.860328,0 days 00:00:29.193162,1.8422309710216712e-05,COMPLETE
91,0.16029119938338374,2025-12-23 15:37:38.872522,2025-12-23 15:38:08.095273,0 days 00:00:29.222751,1.0033199753166103e-05,COMPLETE
92,0.1607496017529102,2025-12-23 15:38:08.107040,2025-12-23 15:38:37.208764,0 days 00:00:29.101724,1.2307520325528827e-05,COMPLETE
93,0.16026524382219037,2025-12-23 15:38:37.221010,2025-12-23 15:39:06.357954,0 days 00:00:29.136944,1.0844601247086626e-05,COMPLETE
94,0.16149406171474412,2025-12-23 15:39:06.369742,2025-12-23 15:39:35.452898,0 days 00:00:29.083156,1.3972810094473227e-05,COMPLETE
95,0.16025910365327542,2025-12-23 15:39:35.463739,2025-12-23 15:40:04.527586,0 days 00:00:29.063847,1.0747187183124256e-05,COMPLETE
96,0.16070477756306875,2025-12-23 15:40:04.603821,2025-12-23 15:40:33.644152,0 days 00:00:29.040331,1.2190969148587505e-05,COMPLETE
97,0.16184026568585805,2025-12-23 15:40:33.655153,2025-12-23 15:41:02.675579,0 days 00:00:29.020426,1.4941248392518508e-05,COMPLETE
98,0.1602894019413236,2025-12-23 15:41:02.686726,2025-12-23 15:41:31.653014,0 days 00:00:28.966288,1.093460454087364e-05,COMPLETE
99,0.16115665719911168,2025-12-23 15:41:31.664213,2025-12-23 15:42:00.600734,0 days 00:00:28.936521,1.3189917207241724e-05,COMPLETE
100,0.16691449343665846,2025-12-23 15:42:00.616390,2025-12-23 15:42:29.647599,0 days 00:00:29.031209,5.212673661961978e-05,COMPLETE
101,0.16026523024146516,2025-12-23 15:42:29.658399,2025-12-23 15:42:58.764139,0 days 00:00:29.105740,1.0832773922066932e-05,COMPLETE
102,0.16030328857046836,2025-12-23 15:42:58.775267,2025-12-23 15:43:27.854183,0 days 00:00:29.078916,1.0976138533464598e-05,COMPLETE
103,0.1622952432455302,2025-12-23 15:43:27.865491,2025-12-23 15:43:56.768352,0 days 00:00:28.902861,1.6422769729072557e-05,COMPLETE
104,0.16076858509698835,2025-12-23 15:43:56.779905,2025-12-23 15:44:25.853305,0 days 00:00:29.073400,1.2361149879171908e-05,COMPLETE
105,0.1838361258552523,2025-12-23 15:44:25.863941,2025-12-23 15:44:54.919998,0 days 00:00:29.056057,0.0006412358633324001,COMPLETE
106,0.16025724015348053,2025-12-23 15:44:54.931042,2025-12-23 15:45:23.951539,0 days 00:00:29.020497,1.0720623814964649e-05,COMPLETE
107,0.16126385985738903,2025-12-23 15:45:23.963495,2025-12-23 15:45:52.932690,0 days 00:00:28.969195,1.3479693562871738e-05,COMPLETE
108,0.16026067188776522,2025-12-23 15:45:52.943714,2025-12-23 15:46:21.920637,0 days 00:00:28.976923,1.0822116342525585e-05,COMPLETE
109,0.16053591032772926,2025-12-23 15:46:21.932720,2025-12-23 15:46:50.896801,0 days 00:00:28.964081,1.165495537927577e-05,COMPLETE
110,0.16157764356460982,2025-12-23 15:46:50.909068,2025-12-23 15:47:20.035693,0 days 00:00:29.126625,1.418080696940997e-05,COMPLETE
111,0.1602511533795695,2025-12-23 15:47:20.047053,2025-12-23 15:47:49.205131,0 days 00:00:29.158078,1.0551778089489613e-05,COMPLETE
112,0.16032101446366406,2025-12-23 15:47:49.217818,2025-12-23 15:48:18.247950,0 days 00:00:29.030132,1.1077829449539213e-05,COMPLETE
113,0.16029719479675197,2025-12-23 15:48:18.259291,2025-12-23 15:48:47.392541,0 days 00:00:29.133250,1.0004635016838978e-05,COMPLETE
114,0.16065210552973563,2025-12-23 15:48:47.404349,2025-12-23 15:49:16.525329,0 days 00:00:29.120980,1.2040141195888682e-05,COMPLETE
115,0.1901378426443974,2025-12-23 15:49:16.537282,2025-12-23 15:49:45.726895,0 days 00:00:29.189613,0.00010958963203310077,COMPLETE
116,0.16026537544481623,2025-12-23 15:49:45.737984,2025-12-23 15:50:14.947344,0 days 00:00:29.209360,1.083220341739465e-05,COMPLETE
117,0.16210600793722638,2025-12-23 15:50:14.958293,2025-12-23 15:50:44.173766,0 days 00:00:29.215473,1.581694324903652e-05,COMPLETE
118,0.16118383981356185,2025-12-23 15:50:44.185253,2025-12-23 15:51:13.354790,0 days 00:00:29.169537,1.3274344537919174e-05,COMPLETE
119,0.1602694838282608,2025-12-23 15:51:13.368216,2025-12-23 15:51:42.557831,0 days 00:00:29.189615,1.085749118231954e-05,COMPLETE
120,0.16068736066922581,2025-12-23 15:51:42.569047,2025-12-23 15:52:11.750144,0 days 00:00:29.181097,1.2144725049009901e-05,COMPLETE
121,0.16025848518505317,2025-12-23 15:52:11.761712,2025-12-23 15:52:41.063271,0 days 00:00:29.301559,1.0740766785686563e-05,COMPLETE
122,0.1602719120117702,2025-12-23 15:52:41.074457,2025-12-23 15:53:10.337300,0 days 00:00:29.262843,1.086375228654981e-05,COMPLETE
123,0.1616136210090419,2025-12-23 15:53:10.348281,2025-12-23 15:53:39.553090,0 days 00:00:29.204809,1.4291612422994061e-05,COMPLETE
124,0.16102221083088944,2025-12-23 15:53:39.564517,2025-12-23 15:54:08.754799,0 days 00:00:29.190282,1.293970394802789e-05,COMPLETE
125,0.16062444747815052,2025-12-23 15:54:08.766362,2025-12-23 15:54:37.881147,0 days 00:00:29.114785,1.183950241432855e-05,COMPLETE
126,0.16023869305004593,2025-12-23 15:54:37.892205,2025-12-23 15:55:07.056960,0 days 00:00:29.164755,1.0593974519097048e-05,COMPLETE
127,0.16192456386370815,2025-12-23 15:55:07.069410,2025-12-23 15:55:36.185391,0 days 00:00:29.115981,1.5309830194313575e-05,COMPLETE
128,0.1626027909775103,2025-12-23 15:55:36.196910,2025-12-23 15:56:05.493137,0 days 00:00:29.296227,1.7641968320115588e-05,COMPLETE
129,0.16025782345096137,2025-12-23 15:56:05.504514,2025-12-23 15:56:34.713098,0 days 00:00:29.208584,1.0730189410191937e-05,COMPLETE
130,0.16028303693182852,2025-12-23 15:56:34.724812,2025-12-23 15:57:04.007615,0 days 00:00:29.282803,1.0079255595311015e-05,COMPLETE
131,0.16042002185808782,2025-12-23 15:57:04.018974,2025-12-23 15:57:33.394019,0 days 00:00:29.375045,1.1374050197379671e-05,COMPLETE
132,0.16111962994401152,2025-12-23 15:57:33.405867,2025-12-23 15:58:02.832453,0 days 00:00:29.426586,1.3143520362830192e-05,COMPLETE
133,0.1602604591577351,2025-12-23 15:58:02.843840,2025-12-23 15:58:32.141621,0 days 00:00:29.297781,1.0738096343615665e-05,COMPLETE
134,0.1608221171575301,2025-12-23 15:58:32.153002,2025-12-23 15:59:01.657554,0 days 00:00:29.504552,1.2488964520754321e-05,COMPLETE
135,0.18734720100068694,2025-12-23 15:59:01.670911,2025-12-23 15:59:31.045301,0 days 00:00:29.374390,0.0002588702203010174,COMPLETE
136,0.16059041377241076,2025-12-23 15:59:31.062843,2025-12-23 16:00:00.457545,0 days 00:00:29.394702,1.179172329186797e-05,COMPLETE
137,0.16029324467070116,2025-12-23 16:00:00.468967,2025-12-23 16:00:29.898876,0 days 00:00:29.429909,1.001569496809899e-05,COMPLETE
138,0.16150749447206678,2025-12-23 16:00:29.910367,2025-12-23 16:00:59.585391,0 days 00:00:29.675024,1.4030664613234924e-05,COMPLETE
139,0.1602699866208161,2025-12-23 16:00:59.598236,2025-12-23 16:01:28.593517,0 days 00:00:28.995281,1.0857995926136592e-05,COMPLETE
140,0.16077107577351676,2025-12-23 16:01:28.605043,2025-12-23 16:01:57.618002,0 days 00:00:29.012959,1.2364620879773755e-05,COMPLETE
141,0.16026463047472655,2025-12-23 16:01:57.633005,2025-12-23 16:02:26.662891,0 days 00:00:29.029886,1.0829709712410013e-05,COMPLETE
142,0.16026046262895924,2025-12-23 16:02:26.674835,2025-12-23 16:02:55.721496,0 days 00:00:29.046661,1.0822470622672432e-05,COMPLETE
143,0.16056739828692232,2025-12-23 16:02:55.732924,2025-12-23 16:03:24.719511,0 days 00:00:28.986587,1.1740307013953918e-05,COMPLETE
144,0.16124363798367716,2025-12-23 16:03:24.730470,2025-12-23 16:03:53.713669,0 days 00:00:28.983199,1.3436206854260903e-05,COMPLETE
145,0.16027989126710543,2025-12-23 16:03:53.725198,2025-12-23 16:04:22.719482,0 days 00:00:28.994284,1.0108075205042945e-05,COMPLETE
146,0.16050849678598977,2025-12-23 16:04:22.731063,2025-12-23 16:04:51.762513,0 days 00:00:29.031450,1.1593158944892672e-05,COMPLETE
147,0.16181666261527436,2025-12-23 16:04:51.774146,2025-12-23 16:05:20.837370,0 days 00:00:29.063224,1.4836817621728792e-05,COMPLETE
148,0.16026361324738417,2025-12-23 16:05:20.848270,2025-12-23 16:05:49.930792,0 days 00:00:29.082522,1.0765492305613044e-05,COMPLETE
149,0.16095412188827882,2025-12-23 16:05:49.941661,2025-12-23 16:06:18.962512,0 days 00:00:29.020851,1.2790166594501636e-05,COMPLETE
