number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.12113892223491483,2026-01-17 21:31:48.386477,2026-01-17 21:31:59.851851,0 days 00:00:11.465374,0.4464704583099741,16,5.6115164153345e-05,3,COMPLETE
1,0.12256498006695098,2026-01-17 21:31:59.865160,2026-01-17 21:32:10.988956,0 days 00:00:11.123796,0.17336180394137352,32,0.00015930522616241006,3,COMPLETE
2,0.15278023792277978,2026-01-17 21:32:10.998983,2026-01-17 21:32:21.512646,0 days 00:00:10.513663,0.2465447373174767,64,4.059611610484306e-05,2,COMPLETE
3,0.24535990454339746,2026-01-17 21:32:21.522806,2026-01-17 21:32:33.847983,0 days 00:00:12.325177,0.16820964947491662,128,8.168455894760161e-05,3,COMPLETE
4,0.1261092809232958,2026-01-17 21:32:34.100720,2026-01-17 21:32:45.220730,0 days 00:00:11.120010,0.27606099749584057,16,1.3492834268013232e-05,3,COMPLETE
5,0.13148581527023093,2026-01-17 21:32:45.231514,2026-01-17 21:32:55.660830,0 days 00:00:10.429316,0.3080272084711243,32,1.7541893487450798e-05,2,COMPLETE
6,0.1435463995893374,2026-01-17 21:32:55.722952,2026-01-17 21:33:06.235089,0 days 00:00:10.512137,,16,0.00012399967836846095,1,COMPLETE
7,0.17380293295326843,2026-01-17 21:33:06.245186,2026-01-17 21:33:16.744731,0 days 00:00:10.499545,,96,0.0006978281265126031,1,COMPLETE
8,0.22352230823744546,2026-01-17 21:33:16.754422,2026-01-17 21:33:27.494350,0 days 00:00:10.739928,0.4947547746402069,96,0.00045443839603360173,2,COMPLETE
9,0.15219303358035638,2026-01-17 21:33:27.504477,2026-01-17 21:33:38.225796,0 days 00:00:10.721319,,32,0.0003503398491158688,1,COMPLETE
10,0.12086347429965687,2026-01-17 21:33:38.236753,2026-01-17 21:33:49.480930,0 days 00:00:11.244177,0.48164872852432894,16,3.6863437426606556e-05,3,COMPLETE
11,0.1203530648561557,2026-01-17 21:33:49.492325,2026-01-17 21:34:00.495598,0 days 00:00:11.003273,0.4915099736087812,16,4.4576950516371586e-05,3,COMPLETE
12,0.12145340374849364,2026-01-17 21:34:00.507664,2026-01-17 21:34:11.990865,0 days 00:00:11.483201,0.40221369289039166,16,2.957969708611485e-05,3,COMPLETE
13,0.1213521162303519,2026-01-17 21:34:12.038589,2026-01-17 21:34:22.529682,0 days 00:00:10.491093,0.3801310596517514,16,2.4255479178765112e-05,2,COMPLETE
14,0.1276259517058236,2026-01-17 21:34:22.540096,2026-01-17 21:34:33.507149,0 days 00:00:10.967053,0.4885225539535388,64,1.0864793141415971e-05,3,COMPLETE
15,0.1762661261707185,2026-01-17 21:34:33.516737,2026-01-17 21:34:44.785450,0 days 00:00:11.268713,0.3707272232382461,128,6.491911863391601e-05,2,COMPLETE
16,0.1365427589450993,2026-01-17 21:34:44.795633,2026-01-17 21:34:56.143512,0 days 00:00:11.347879,0.4345481864062721,16,0.0002183376198134735,3,COMPLETE
17,0.120646077034328,2026-01-17 21:34:56.153313,2026-01-17 21:35:07.086872,0 days 00:00:10.933559,0.4940391550199693,16,3.9403074559840895e-05,3,COMPLETE
18,0.12275316402417116,2026-01-17 21:35:07.096673,2026-01-17 21:35:18.246904,0 days 00:00:11.150231,0.33235935950446305,16,2.3078344306321404e-05,3,COMPLETE
19,0.15568439648445517,2026-01-17 21:35:18.257355,2026-01-17 21:35:29.070287,0 days 00:00:10.812932,0.43878926029116827,64,4.794993806932226e-05,2,COMPLETE
20,0.20494482076577397,2026-01-17 21:35:29.081677,2026-01-17 21:35:39.849466,0 days 00:00:10.767789,0.21769664017715973,96,0.00010007507333884707,2,COMPLETE
21,0.12106276058556502,2026-01-17 21:35:39.860107,2026-01-17 21:35:50.814586,0 days 00:00:10.954479,0.4877079408194873,16,3.457024145687029e-05,3,COMPLETE
22,0.12139353872495631,2026-01-17 21:35:50.825498,2026-01-17 21:36:02.172225,0 days 00:00:11.346727,0.4547901031419689,16,6.394603338429254e-05,3,COMPLETE
23,0.12456038064458513,2026-01-17 21:36:02.182796,2026-01-17 21:36:13.240037,0 days 00:00:11.057241,0.10836542659336154,16,1.8229831095932015e-05,3,COMPLETE
24,0.12096287363518682,2026-01-17 21:36:13.249972,2026-01-17 21:36:24.294882,0 days 00:00:11.044910,0.41100013658764567,16,3.5677623473654104e-05,3,COMPLETE
25,0.24445436892646777,2026-01-17 21:36:24.304595,2026-01-17 21:36:36.792223,0 days 00:00:12.487628,0.4677380222715655,128,8.616573759110443e-05,3,COMPLETE
26,0.12096591430140448,2026-01-17 21:36:36.893659,2026-01-17 21:36:48.038827,0 days 00:00:11.145168,0.3505915654206465,16,5.187289641089622e-05,3,COMPLETE
27,0.12131169112437472,2026-01-17 21:36:48.048701,2026-01-17 21:36:58.585484,0 days 00:00:10.536783,0.49895575522536745,16,2.4705813906313448e-05,2,COMPLETE
28,0.12305667563654903,2026-01-17 21:36:58.596655,2026-01-17 21:37:10.155084,0 days 00:00:11.558429,0.4113087927332598,16,0.00014980961233123863,3,COMPLETE
29,0.12073717037459679,2026-01-17 21:37:11.166258,2026-01-17 21:37:22.216518,0 days 00:00:11.050260,0.4658415275632271,16,4.920487227771157e-05,3,COMPLETE
30,0.1358073352927101,2026-01-17 21:37:22.226502,2026-01-17 21:37:33.288665,0 days 00:00:11.062163,0.42661410720421483,32,6.349895491904471e-05,3,COMPLETE
31,0.12058808695328425,2026-01-17 21:37:33.298585,2026-01-17 21:37:44.775213,0 days 00:00:11.476628,0.463631905643805,16,4.000009167270174e-05,3,COMPLETE
32,0.12050170108443785,2026-01-17 21:37:44.785821,2026-01-17 21:37:55.645141,0 days 00:00:10.859320,0.4664381630281895,16,4.62051565610538e-05,3,COMPLETE
33,0.12434208670321037,2026-01-17 21:37:55.655955,2026-01-17 21:38:06.558994,0 days 00:00:10.903039,0.45221494853266,16,1.878390747091449e-05,3,COMPLETE
34,0.1477574419931732,2026-01-17 21:38:06.568744,2026-01-17 21:38:18.115335,0 days 00:00:11.546591,0.39122397887322025,64,4.354209536991516e-05,3,COMPLETE
35,0.24355754657872705,2026-01-17 21:38:19.140885,2026-01-17 21:38:31.234021,0 days 00:00:12.093136,0.45225723269427415,128,8.543464900514168e-05,3,COMPLETE
36,0.121245898976322,2026-01-17 21:38:31.735128,2026-01-17 21:38:42.944790,0 days 00:00:11.209662,0.4304643986496286,16,3.215243565365329e-05,3,COMPLETE
37,0.14233096422804287,2026-01-17 21:38:42.955587,2026-01-17 21:38:54.422750,0 days 00:00:11.467163,0.47161649890645163,32,0.00011130851909380276,3,COMPLETE
38,0.15477050615418253,2026-01-17 21:38:54.432496,2026-01-17 21:39:05.872723,0 days 00:00:11.440227,0.4989879313923893,96,1.4667481847123428e-05,3,COMPLETE
39,0.1531070686005699,2026-01-17 21:39:05.882468,2026-01-17 21:39:16.122358,0 days 00:00:10.239890,,16,7.014634609390812e-05,1,COMPLETE
40,0.1623018594966781,2026-01-17 21:39:16.375695,2026-01-17 21:39:27.407380,0 days 00:00:11.031685,0.3645643422972149,16,0.00021716929068658377,2,COMPLETE
41,0.12075877401244306,2026-01-17 21:39:27.417380,2026-01-17 21:39:38.165006,0 days 00:00:10.747626,0.46493879929900933,16,4.950861288709233e-05,3,COMPLETE
42,0.1203528913506904,2026-01-17 21:39:38.174949,2026-01-17 21:39:49.260274,0 days 00:00:11.085325,0.4725565289529832,16,4.267166580884012e-05,3,COMPLETE
43,0.12175563179863391,2026-01-17 21:39:49.273413,2026-01-17 21:40:00.660503,0 days 00:00:11.387090,0.4169844427533861,16,2.7381017872721902e-05,3,COMPLETE
44,0.12142913555439275,2026-01-17 21:40:00.670485,2026-01-17 21:40:11.875958,0 days 00:00:11.205473,0.47513655830640417,16,7.866801298051903e-05,3,COMPLETE
