number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.24818080741911805,2026-01-16 21:35:06.004370,2026-01-16 21:35:14.376214,0 days 00:00:08.371844,0.4464704583099741,16,5.6115164153345e-05,3,COMPLETE
1,0.2342658963951766,2026-01-16 21:35:14.390607,2026-01-16 21:35:22.830561,0 days 00:00:08.439954,0.17336180394137352,32,0.00015930522616241006,3,COMPLETE
2,0.2559360720318523,2026-01-16 21:35:22.843110,2026-01-16 21:35:31.154760,0 days 00:00:08.311650,0.2465447373174767,64,4.059611610484306e-05,2,COMPLETE
3,0.2271784008235763,2026-01-16 21:35:31.164990,2026-01-16 21:35:40.640615,0 days 00:00:09.475625,0.16820964947491662,128,8.168455894760161e-05,3,COMPLETE
4,0.2522835921969949,2026-01-16 21:35:40.653691,2026-01-16 21:35:49.415311,0 days 00:00:08.761620,0.27606099749584057,16,1.3492834268013232e-05,3,COMPLETE
5,0.29759543072043276,2026-01-16 21:35:49.425452,2026-01-16 21:35:57.402663,0 days 00:00:07.977211,0.3080272084711243,32,1.7541893487450798e-05,2,COMPLETE
6,0.24776599675906152,2026-01-16 21:35:57.412330,2026-01-16 21:36:05.182676,0 days 00:00:07.770346,,16,0.00012399967836846095,1,COMPLETE
7,0.4122772419033439,2026-01-16 21:36:05.193006,2026-01-16 21:36:12.895945,0 days 00:00:07.702939,,96,0.0006978281265126031,1,COMPLETE
8,0.4198430387367291,2026-01-16 21:36:12.906929,2026-01-16 21:36:21.135291,0 days 00:00:08.228362,0.4947547746402069,96,0.00045443839603360173,2,COMPLETE
9,0.2948816214359569,2026-01-16 21:36:21.146460,2026-01-16 21:36:28.771681,0 days 00:00:07.625221,,32,0.0003503398491158688,1,COMPLETE
10,0.23530000514868932,2026-01-16 21:36:28.782512,2026-01-16 21:36:38.185661,0 days 00:00:09.403149,0.10718475024592788,128,4.194601131160366e-05,3,COMPLETE
11,0.1945465152819485,2026-01-16 21:36:38.198547,2026-01-16 21:36:47.388623,0 days 00:00:09.190076,0.12983944603061434,128,0.00017383453356857188,3,COMPLETE
12,0.20673713551130993,2026-01-16 21:36:47.401688,2026-01-16 21:36:56.786741,0 days 00:00:09.385053,0.10377230600761589,128,0.0001830948535687414,3,COMPLETE
13,0.41568230201237427,2026-01-16 21:36:56.799630,2026-01-16 21:37:05.229360,0 days 00:00:08.429730,0.10432971744187662,128,0.000225879525376337,2,COMPLETE
14,0.2340842712364634,2026-01-16 21:37:05.240441,2026-01-16 21:37:15.278599,0 days 00:00:10.038158,0.18574865423952439,128,0.00023976227274240784,3,COMPLETE
15,0.48231862210773513,2026-01-16 21:37:15.290083,2026-01-16 21:37:24.662440,0 days 00:00:09.372357,0.36107248008999243,128,0.0007112177856265363,2,COMPLETE
16,0.26281838572232674,2026-01-16 21:37:24.674209,2026-01-16 21:37:33.325058,0 days 00:00:08.650849,0.22731049534663883,64,9.075710564474088e-05,3,COMPLETE
17,0.20380411917274863,2026-01-16 21:37:33.336891,2026-01-16 21:37:43.186714,0 days 00:00:09.849823,0.10097684860517989,128,0.00020046179107204468,3,COMPLETE
18,0.23995275081601408,2026-01-16 21:37:43.197760,2026-01-16 21:37:53.209912,0 days 00:00:10.012152,0.15686465017336984,128,0.00035419992849159473,3,COMPLETE
19,0.2634126333356359,2026-01-16 21:37:53.224072,2026-01-16 21:38:02.457066,0 days 00:00:09.232994,0.3652788524053111,128,2.0655720539818357e-05,2,COMPLETE
20,0.43446745459498026,2026-01-16 21:38:02.467841,2026-01-16 21:38:11.226094,0 days 00:00:08.758253,0.21769664017715973,64,0.000988597211091351,2,COMPLETE
21,0.1870814320409327,2026-01-16 21:38:11.241004,2026-01-16 21:38:21.936846,0 days 00:00:10.695842,0.10079804748025935,128,0.0001713755057090045,3,COMPLETE
22,0.19636531686414244,2026-01-16 21:38:21.951192,2026-01-16 21:38:32.119917,0 days 00:00:10.168725,0.14065412518752757,128,0.00012302298390792885,3,COMPLETE
23,0.19608036423147102,2026-01-16 21:38:32.133776,2026-01-16 21:38:42.771860,0 days 00:00:10.638084,0.1472082634030298,128,0.00012000305238627228,3,COMPLETE
24,0.22998555257234277,2026-01-16 21:38:42.784279,2026-01-16 21:38:53.136764,0 days 00:00:10.352485,0.14428733265526764,128,7.38469386310469e-05,3,COMPLETE
25,0.30933473467778205,2026-01-16 21:38:53.148981,2026-01-16 21:39:02.850595,0 days 00:00:09.701614,0.2099411795981051,96,0.000299790232262368,3,COMPLETE
26,0.18821899309942863,2026-01-16 21:39:02.862130,2026-01-16 21:39:13.188055,0 days 00:00:10.325925,0.13414286351058613,128,0.0001461035546640174,3,COMPLETE
27,0.2600356134267104,2026-01-16 21:39:13.199702,2026-01-16 21:39:22.313463,0 days 00:00:09.113761,0.18932791575151853,128,5.7592436584032395e-05,2,COMPLETE
28,0.2584436813430325,2026-01-16 21:39:22.324545,2026-01-16 21:39:32.101412,0 days 00:00:09.776867,0.1329922909990978,128,0.0004872373451078081,3,COMPLETE
29,0.23490528904101468,2026-01-16 21:39:32.112692,2026-01-16 21:39:41.015337,0 days 00:00:08.902645,0.26672653667360313,16,0.00016155377070117762,3,COMPLETE
30,0.25092783709168087,2026-01-16 21:39:41.027476,2026-01-16 21:39:50.042246,0 days 00:00:09.014770,0.12785947630903485,96,3.479835007256334e-05,3,COMPLETE
31,0.18932468544919986,2026-01-16 21:39:50.053908,2026-01-16 21:40:00.113059,0 days 00:00:10.059151,0.13557580663255894,128,0.00011992056074703067,3,COMPLETE
32,0.18527228836961654,2026-01-16 21:40:00.124989,2026-01-16 21:40:10.013717,0 days 00:00:09.888728,0.19461722491708888,128,0.00014009843380731517,3,COMPLETE
33,0.2336537887385227,2026-01-16 21:40:10.027094,2026-01-16 21:40:19.464533,0 days 00:00:09.437439,0.19586660831483485,32,6.256836537585735e-05,3,COMPLETE
34,0.27735486110960655,2026-01-16 21:40:19.477447,2026-01-16 21:40:28.578601,0 days 00:00:09.101154,0.16815352065340336,64,0.00013303870130568685,3,COMPLETE
35,0.21404656519777865,2026-01-16 21:40:28.595200,2026-01-16 21:40:38.636673,0 days 00:00:10.041473,0.3119501018527324,128,0.0001012391505068552,3,COMPLETE
36,0.22786398340272343,2026-01-16 21:40:38.647687,2026-01-16 21:40:47.410913,0 days 00:00:08.763226,0.23758883849064177,16,0.00026794768177625724,3,COMPLETE
37,0.21504543119336544,2026-01-16 21:40:47.421941,2026-01-16 21:40:57.032645,0 days 00:00:09.610704,0.1687678668306035,128,9.338084342960515e-05,3,COMPLETE
38,0.23700944772166754,2026-01-16 21:40:57.044104,2026-01-16 21:41:05.728049,0 days 00:00:08.683945,0.12364466982705968,32,4.807975611418329e-05,3,COMPLETE
39,0.2184616298543246,2026-01-16 21:41:05.740602,2026-01-16 21:41:13.948521,0 days 00:00:08.207919,,128,0.00015695480873404444,1,COMPLETE
40,0.1905347295546058,2026-01-16 21:41:13.959828,2026-01-16 21:41:22.238524,0 days 00:00:08.278696,0.25762651252436697,16,8.037361486893372e-05,2,COMPLETE
41,0.19044209995750647,2026-01-16 21:41:22.249769,2026-01-16 21:41:30.419136,0 days 00:00:08.169367,0.2527998447162595,16,7.087197738211466e-05,2,COMPLETE
42,0.2470848039661686,2026-01-16 21:41:30.431350,2026-01-16 21:41:38.301092,0 days 00:00:07.869742,,16,6.729339151089935e-05,1,COMPLETE
43,0.19311344894118973,2026-01-16 21:41:38.313577,2026-01-16 21:41:46.553353,0 days 00:00:08.239776,0.28840979107771614,16,3.035096242834973e-05,2,COMPLETE
44,0.19147235039539023,2026-01-16 21:41:46.565290,2026-01-16 21:41:54.806103,0 days 00:00:08.240813,0.20440877844390465,16,0.00010811461210471018,2,COMPLETE
45,0.1910231356753524,2026-01-16 21:41:54.818438,2026-01-16 21:42:04.516239,0 days 00:00:09.697801,0.1629057220426796,128,0.00014650584759438973,3,COMPLETE
46,0.2735535344255529,2026-01-16 21:42:04.527204,2026-01-16 21:42:12.465134,0 days 00:00:07.937930,,96,0.0001996671422278408,1,COMPLETE
47,0.23996393237763344,2026-01-16 21:42:12.476133,2026-01-16 21:42:21.344179,0 days 00:00:08.868046,0.12087519676809205,32,1.0012078005753853e-05,3,COMPLETE
48,0.22448201824972894,2026-01-16 21:42:21.356612,2026-01-16 21:42:30.830993,0 days 00:00:09.474381,0.3282398826012017,128,7.92283068860896e-05,3,COMPLETE
49,0.2543305088951372,2026-01-16 21:42:30.843705,2026-01-16 21:42:39.129788,0 days 00:00:08.286083,0.18346282421973426,64,0.00010564004276166869,2,COMPLETE
50,0.24872763440236392,2026-01-16 21:42:39.140663,2026-01-16 21:42:48.241693,0 days 00:00:09.101030,0.4588237266614188,16,5.3146836890431896e-05,3,COMPLETE
51,0.19054325233626396,2026-01-16 21:42:48.253506,2026-01-16 21:42:56.636867,0 days 00:00:08.383361,0.2519835428881027,16,8.11748226622964e-05,2,COMPLETE
52,0.1931342284990686,2026-01-16 21:42:56.647277,2026-01-16 21:43:04.797516,0 days 00:00:08.150239,0.26116604851358904,16,0.0001383861562528339,2,COMPLETE
53,0.19751101442462565,2026-01-16 21:43:04.808735,2026-01-16 21:43:12.832676,0 days 00:00:08.023941,0.2275686844212057,16,0.0002261082748742159,2,COMPLETE
54,0.36805828022594267,2026-01-16 21:43:12.843385,2026-01-16 21:43:21.575251,0 days 00:00:08.731866,0.24067016221770487,128,0.00018887632685890204,2,COMPLETE
55,0.24607555419027508,2026-01-16 21:43:21.586257,2026-01-16 21:43:29.671920,0 days 00:00:08.085663,,16,4.274916358522111e-05,1,COMPLETE
56,0.2155629347723796,2026-01-16 21:43:29.682773,2026-01-16 21:43:39.182271,0 days 00:00:09.499498,0.11646967254866358,128,9.100912087632801e-05,3,COMPLETE
57,0.28920490597640897,2026-01-16 21:43:39.195944,2026-01-16 21:43:47.765834,0 days 00:00:08.569890,0.28753436875361754,128,0.0001163455327670838,2,COMPLETE
58,0.221592740490727,2026-01-16 21:43:47.776551,2026-01-16 21:43:55.995537,0 days 00:00:08.218986,0.3305588250398188,16,0.00036697932523178933,2,COMPLETE
59,0.24056800383668062,2026-01-16 21:43:56.006581,2026-01-16 21:44:05.717046,0 days 00:00:09.710465,0.100587232755566,128,2.5980690920245914e-05,3,COMPLETE
60,0.2671355030030539,2026-01-16 21:44:05.728636,2026-01-16 21:44:14.948362,0 days 00:00:09.219726,0.15393428714347895,64,7.087586533023985e-05,3,COMPLETE
61,0.19055301797227067,2026-01-16 21:44:14.997193,2026-01-16 21:44:23.502926,0 days 00:00:08.505733,0.25476612449109776,16,8.252736199946998e-05,2,COMPLETE
62,0.19054735222238262,2026-01-16 21:44:23.513309,2026-01-16 21:44:31.679749,0 days 00:00:08.166440,0.2500192045221981,16,8.055227312465535e-05,2,COMPLETE
63,0.19513910985113242,2026-01-16 21:44:31.691711,2026-01-16 21:44:39.982953,0 days 00:00:08.291242,0.2246814944194338,16,0.00017154626211508565,2,COMPLETE
64,0.19315995068895392,2026-01-16 21:44:39.993790,2026-01-16 21:44:48.238167,0 days 00:00:08.244377,0.2718204191889009,16,0.0001391592900373585,2,COMPLETE
65,0.26335539562143867,2026-01-16 21:44:48.249439,2026-01-16 21:44:56.873217,0 days 00:00:08.623778,0.2852503352659198,96,5.953249333237082e-05,2,COMPLETE
66,0.29268694345498414,2026-01-16 21:44:56.884940,2026-01-16 21:45:05.597328,0 days 00:00:08.712388,0.17593059643647077,128,0.00011984165045015474,2,COMPLETE
67,0.23438531602753446,2026-01-16 21:45:05.610169,2026-01-16 21:45:15.043341,0 days 00:00:09.433172,0.20613441736487645,128,4.774273835041269e-05,3,COMPLETE
68,0.22821053443937073,2026-01-16 21:45:15.055852,2026-01-16 21:45:24.064794,0 days 00:00:09.008942,0.13687860033340699,32,9.330031901682206e-05,3,COMPLETE
69,0.22717562310464287,2026-01-16 21:45:24.076177,2026-01-16 21:45:32.769755,0 days 00:00:08.693578,0.3805849932390285,16,0.0002710149148249471,3,COMPLETE
70,0.3292924551211076,2026-01-16 21:45:32.781445,2026-01-16 21:45:41.868018,0 days 00:00:09.086573,0.30457495286251407,128,0.00016070234581649684,2,COMPLETE
71,0.19053207607296926,2026-01-16 21:45:41.879860,2026-01-16 21:45:50.128635,0 days 00:00:08.248775,0.2519849993125655,16,7.99535562806814e-05,2,COMPLETE
72,0.1904598539707771,2026-01-16 21:45:50.139464,2026-01-16 21:45:58.068174,0 days 00:00:07.928710,0.23714653487692033,16,7.217552097444524e-05,2,COMPLETE
73,0.19044134472311994,2026-01-16 21:45:58.079254,2026-01-16 21:46:06.176421,0 days 00:00:08.097167,0.21759698925661863,16,6.897715612221848e-05,2,COMPLETE
74,0.19044400821973845,2026-01-16 21:46:06.187457,2026-01-16 21:46:14.121455,0 days 00:00:07.933998,0.23543483291273518,16,6.612882140970706e-05,2,COMPLETE
75,0.1904910995871623,2026-01-16 21:46:14.136876,2026-01-16 21:46:22.375768,0 days 00:00:08.238892,0.1958688573061549,16,6.547410571476077e-05,2,COMPLETE
76,0.261022906953494,2026-01-16 21:46:22.390308,2026-01-16 21:46:31.257099,0 days 00:00:08.866791,0.21446173335423363,128,5.216140995666828e-05,2,COMPLETE
77,0.19190070107905569,2026-01-16 21:46:31.269115,2026-01-16 21:46:39.948938,0 days 00:00:08.679823,0.23608964108860808,16,3.620174626638519e-05,2,COMPLETE
78,0.2805920873699773,2026-01-16 21:46:39.962370,2026-01-16 21:46:49.261885,0 days 00:00:09.299515,0.11036340297911329,128,0.00010674970898748068,2,COMPLETE
79,0.26741179724757974,2026-01-16 21:46:49.276006,2026-01-16 21:46:58.427506,0 days 00:00:09.151500,0.17760487380968915,64,6.904645814164222e-05,3,COMPLETE
80,0.28868476803540044,2026-01-16 21:46:58.440827,2026-01-16 21:47:06.964733,0 days 00:00:08.523906,0.15617413628341062,96,0.0001243450699507977,2,COMPLETE
81,0.19045530954714449,2026-01-16 21:47:06.976584,2026-01-16 21:47:15.174525,0 days 00:00:08.197941,0.18918602499686937,16,6.416197052708061e-05,2,COMPLETE
82,0.19044801269537398,2026-01-16 21:47:15.186568,2026-01-16 21:47:23.435071,0 days 00:00:08.248503,0.19414101413789897,16,5.689306688812821e-05,2,COMPLETE
83,0.24622828667026067,2026-01-16 21:47:23.447216,2026-01-16 21:47:31.715137,0 days 00:00:08.267921,,16,4.5067891900072786e-05,1,COMPLETE
84,0.2509097063093999,2026-01-16 21:47:31.732790,2026-01-16 21:47:40.393352,0 days 00:00:08.660562,0.19628540919230994,16,3.7549888274615086e-05,3,COMPLETE
85,0.19042905662351745,2026-01-16 21:47:40.406359,2026-01-16 21:47:48.839157,0 days 00:00:08.432798,0.21756020735717188,16,5.663862582054127e-05,2,COMPLETE
86,0.23303345845352721,2026-01-16 21:47:48.853140,2026-01-16 21:47:59.270538,0 days 00:00:10.417398,0.21974786761363177,128,5.688185992918782e-05,3,COMPLETE
87,0.29373492542208124,2026-01-16 21:47:59.281434,2026-01-16 21:48:08.261054,0 days 00:00:08.979620,0.14798989452949823,32,5.1271571486236003e-05,2,COMPLETE
88,0.25150651691293,2026-01-16 21:48:08.272059,2026-01-16 21:48:17.508051,0 days 00:00:09.235992,0.12742105580918084,16,2.8365145308939106e-05,3,COMPLETE
89,0.39634017286459317,2026-01-16 21:48:17.552109,2026-01-16 21:48:26.185056,0 days 00:00:08.632947,0.20034181555148878,128,0.0002109219246774042,2,COMPLETE
