number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.22768324532826092,2026-01-16 22:58:46.641523,2026-01-16 22:58:55.189513,0 days 00:00:08.547990,0.4464704583099741,16,5.6115164153345e-05,3,COMPLETE
1,0.13735438466185104,2026-01-16 22:58:55.203940,2026-01-16 22:59:03.789448,0 days 00:00:08.585508,0.17336180394137352,32,0.00015930522616241006,3,COMPLETE
2,0.17964179182925485,2026-01-16 22:59:03.802680,2026-01-16 22:59:11.970206,0 days 00:00:08.167526,0.2465447373174767,64,4.059611610484306e-05,2,COMPLETE
3,0.17451455433379506,2026-01-16 22:59:11.980949,2026-01-16 22:59:21.426757,0 days 00:00:09.445808,0.16820964947491662,128,8.168455894760161e-05,3,COMPLETE
4,0.23710399195800466,2026-01-16 22:59:21.439035,2026-01-16 22:59:30.082263,0 days 00:00:08.643228,0.27606099749584057,16,1.3492834268013232e-05,3,COMPLETE
5,0.26508308639999667,2026-01-16 22:59:30.095130,2026-01-16 22:59:38.389747,0 days 00:00:08.294617,0.3080272084711243,32,1.7541893487450798e-05,2,COMPLETE
6,0.22974332417222793,2026-01-16 22:59:38.400705,2026-01-16 22:59:46.041941,0 days 00:00:07.641236,,16,0.00012399967836846095,1,COMPLETE
7,0.3409862226321469,2026-01-16 22:59:46.054272,2026-01-16 22:59:53.620666,0 days 00:00:07.566394,,96,0.0006978281265126031,1,COMPLETE
8,0.2354287667080122,2026-01-16 22:59:53.631873,2026-01-16 23:00:01.933784,0 days 00:00:08.301911,0.4947547746402069,96,0.00045443839603360173,2,COMPLETE
9,0.21064449073879418,2026-01-16 23:00:01.944774,2026-01-16 23:00:09.734805,0 days 00:00:07.790031,,32,0.0003503398491158688,1,COMPLETE
10,0.13822878151873932,2026-01-16 23:00:09.746034,2026-01-16 23:00:18.262937,0 days 00:00:08.516903,0.10718475024592788,32,0.00019412811070465867,3,COMPLETE
11,0.13810701274507983,2026-01-16 23:00:18.273317,2026-01-16 23:00:27.089727,0 days 00:00:08.816410,0.10483091140089106,32,0.00019062374828215107,3,COMPLETE
12,0.13602016054273558,2026-01-16 23:00:27.101093,2026-01-16 23:00:35.631081,0 days 00:00:08.529988,0.10374794328578911,32,0.00017937722033317484,3,COMPLETE
13,0.13045456047753362,2026-01-16 23:00:35.644259,2026-01-16 23:00:44.075998,0 days 00:00:08.431739,0.19095209544530856,32,0.0002519335359201892,3,COMPLETE
14,0.23463836118907921,2026-01-16 23:00:44.088342,2026-01-16 23:00:52.157651,0 days 00:00:08.069309,0.18587869495608816,64,0.0009268254236546339,2,COMPLETE
15,0.2310090695324793,2026-01-16 23:00:52.168841,2026-01-16 23:01:00.681190,0 days 00:00:08.512349,0.36107248008999243,128,0.000307811933059269,2,COMPLETE
16,0.1545813584871287,2026-01-16 23:01:00.691993,2026-01-16 23:01:09.099857,0 days 00:00:08.407864,0.21154615056422427,32,3.4846212899332825e-05,3,COMPLETE
17,0.15227400579791492,2026-01-16 23:01:09.111381,2026-01-16 23:01:17.861627,0 days 00:00:08.750246,0.1373933390039681,32,8.0989863019249e-05,3,COMPLETE
18,0.12733031980627998,2026-01-16 23:01:17.873185,2026-01-16 23:01:26.299883,0 days 00:00:08.426698,0.22401489084224063,32,0.0003159361897175972,3,COMPLETE
19,0.211859651854417,2026-01-16 23:01:26.312475,2026-01-16 23:01:34.357555,0 days 00:00:08.045080,0.3180699120629813,64,0.0005323446844855878,2,COMPLETE
20,0.2060206940398537,2026-01-16 23:01:34.369001,2026-01-16 23:01:42.574999,0 days 00:00:08.205998,0.23048472146995025,96,0.00031157953148998254,2,COMPLETE
21,0.1295155865914785,2026-01-16 23:01:42.586115,2026-01-16 23:01:51.197432,0 days 00:00:08.611317,0.14576737189671413,32,0.0002519201708167959,3,COMPLETE
22,0.1289036814361457,2026-01-16 23:01:51.208504,2026-01-16 23:01:59.868858,0 days 00:00:08.660354,0.20581643272702665,32,0.00025509045431744475,3,COMPLETE
23,0.13367834864698255,2026-01-16 23:01:59.880985,2026-01-16 23:02:08.561562,0 days 00:00:08.680577,0.24411802915528658,32,0.0005021119333635425,3,COMPLETE
24,0.15435954538691757,2026-01-16 23:02:08.572924,2026-01-16 23:02:17.180063,0 days 00:00:08.607139,0.15310560350260422,32,0.0007537588455801409,3,COMPLETE
25,0.17074576104517777,2026-01-16 23:02:17.191476,2026-01-16 23:02:26.570843,0 days 00:00:09.379367,0.26084004611099143,128,0.00011930305374773725,3,COMPLETE
26,0.13240970681908507,2026-01-16 23:02:26.582783,2026-01-16 23:02:35.216923,0 days 00:00:08.634140,0.3505915654206465,32,0.00039694038980572376,3,COMPLETE
27,0.24295597733613544,2026-01-16 23:02:35.227664,2026-01-16 23:02:43.171244,0 days 00:00:07.943580,0.21038787602317977,32,0.00025774165167239625,2,COMPLETE
28,0.14060501908791725,2026-01-16 23:02:43.183880,2026-01-16 23:02:51.687697,0 days 00:00:08.503817,0.14424772390696858,32,0.00014026655176883004,3,COMPLETE
29,0.22686249530984617,2026-01-16 23:02:51.698001,2026-01-16 23:03:00.447205,0 days 00:00:08.749204,0.2853266922958563,16,6.176909185666152e-05,3,COMPLETE
30,0.19382641790073885,2026-01-16 23:03:00.458438,2026-01-16 23:03:09.183711,0 days 00:00:08.725273,0.20837122898432267,96,0.0002355968441248316,3,COMPLETE
31,0.1329202732869324,2026-01-16 23:03:09.194977,2026-01-16 23:03:17.725018,0 days 00:00:08.530041,0.18167319454415826,32,0.00022501939407350464,3,COMPLETE
32,0.12735978663559958,2026-01-16 23:03:17.735335,2026-01-16 23:03:26.280961,0 days 00:00:08.545626,0.13275246196997023,32,0.00027964865944979703,3,COMPLETE
33,0.1344235569957544,2026-01-16 23:03:26.292202,2026-01-16 23:03:35.091246,0 days 00:00:08.799044,0.1292389708176592,32,0.0005720537839711647,3,COMPLETE
34,0.18536865052536658,2026-01-16 23:03:35.102393,2026-01-16 23:03:43.608706,0 days 00:00:08.506313,0.1331984047699193,64,9.939190603919195e-05,3,COMPLETE
35,0.18763330331515432,2026-01-16 23:03:43.620108,2026-01-16 23:03:53.023276,0 days 00:00:09.403168,0.15641201593638784,128,0.0003224370737492033,3,COMPLETE
36,0.14279623679489478,2026-01-16 23:03:53.034408,2026-01-16 23:04:01.756440,0 days 00:00:08.722032,0.4044793283943926,32,0.00014502387785753516,3,COMPLETE
37,0.23461501632634058,2026-01-16 23:04:01.767598,2026-01-16 23:04:10.090887,0 days 00:00:08.323289,0.21658856999070178,16,0.0004144070348575828,3,COMPLETE
38,0.15457262575027578,2026-01-16 23:04:10.101604,2026-01-16 23:04:18.517312,0 days 00:00:08.415708,0.1707084171214331,32,3.644639083239724e-05,3,COMPLETE
39,0.2251119183421837,2026-01-16 23:04:18.528715,2026-01-16 23:04:26.430451,0 days 00:00:07.901736,,32,0.0006148808079315202,1,COMPLETE
40,0.27487611433467574,2026-01-16 23:04:26.441658,2026-01-16 23:04:34.484210,0 days 00:00:08.042552,0.25244819633115334,16,0.0009565261660318146,2,COMPLETE
41,0.12576739812441953,2026-01-16 23:04:34.495097,2026-01-16 23:04:43.038682,0 days 00:00:08.543585,0.19601766693277708,32,0.00028204804864628564,3,COMPLETE
42,0.1278670720344042,2026-01-16 23:04:43.051127,2026-01-16 23:04:51.867483,0 days 00:00:08.816356,0.1887824607152268,32,0.00025920678119433334,3,COMPLETE
43,0.1297499805899143,2026-01-16 23:04:51.878448,2026-01-16 23:05:00.403493,0 days 00:00:08.525045,0.19814932436201566,32,0.0003935631751404309,3,COMPLETE
44,0.1403457001640879,2026-01-16 23:05:00.414125,2026-01-16 23:05:08.994871,0 days 00:00:08.580746,0.2312686834105435,32,0.00016815411205183103,3,COMPLETE
45,0.13424492379237885,2026-01-16 23:05:09.006590,2026-01-16 23:05:17.652006,0 days 00:00:08.645416,0.16986933104626126,32,0.00019769072339600384,3,COMPLETE
46,0.21848278324664935,2026-01-16 23:05:17.663264,2026-01-16 23:05:26.532036,0 days 00:00:08.868772,0.28288933677428807,96,0.00032101121704123303,3,COMPLETE
47,0.18415639030152445,2026-01-16 23:05:26.544652,2026-01-16 23:05:35.063393,0 days 00:00:08.518741,0.12458642436609636,64,0.00011361135848878038,3,COMPLETE
48,0.24273009101042636,2026-01-16 23:05:35.074064,2026-01-16 23:05:43.277779,0 days 00:00:08.203715,0.23198226952435005,32,0.0002741485628409547,2,COMPLETE
49,0.19883783629238916,2026-01-16 23:05:43.288900,2026-01-16 23:05:51.885622,0 days 00:00:08.596722,0.1949090758590347,128,0.00020506644514135005,2,COMPLETE
50,0.1387056860186607,2026-01-16 23:05:51.897201,2026-01-16 23:06:00.336656,0 days 00:00:08.439455,0.49408309902810943,32,0.0007432111387224171,3,COMPLETE
51,0.13238749230860195,2026-01-16 23:06:00.347368,2026-01-16 23:06:08.853576,0 days 00:00:08.506208,0.1645146070932752,32,0.00045020325251277494,3,COMPLETE
52,0.1562756400507216,2026-01-16 23:06:08.864287,2026-01-16 23:06:17.585943,0 days 00:00:08.721656,0.17994616876098862,32,2.2647910751813133e-05,3,COMPLETE
53,0.1277453243598783,2026-01-16 23:06:17.597414,2026-01-16 23:06:26.167691,0 days 00:00:08.570277,0.11789349874538829,32,0.0002757576420568497,3,COMPLETE
54,0.13033709034723343,2026-01-16 23:06:26.178405,2026-01-16 23:06:34.680676,0 days 00:00:08.502271,0.118137755982002,32,0.0003562797640233852,3,COMPLETE
55,0.13660025748328106,2026-01-16 23:06:34.691503,2026-01-16 23:06:43.467916,0 days 00:00:08.776413,0.10232660698018747,32,0.000164232144146277,3,COMPLETE
56,0.21006487289311743,2026-01-16 23:06:43.479792,2026-01-16 23:06:51.228249,0 days 00:00:07.748457,,32,0.00021973762594285943,1,COMPLETE
57,0.1266838753204075,2026-01-16 23:06:51.239800,2026-01-16 23:06:59.980279,0 days 00:00:08.740479,0.1161799549597359,32,0.0002867785819205747,3,COMPLETE
58,0.20409383827347585,2026-01-16 23:06:59.991458,2026-01-16 23:07:08.962657,0 days 00:00:08.971199,0.1132190392351128,96,0.00028372542693798065,3,COMPLETE
59,0.18595904268081623,2026-01-16 23:07:08.973598,2026-01-16 23:07:17.815124,0 days 00:00:08.841526,0.15211728329164229,64,0.0004806606381221968,3,COMPLETE
60,0.13306954837885193,2026-01-16 23:07:17.826450,2026-01-16 23:07:26.511746,0 days 00:00:08.685296,0.13210454602510166,32,0.0003766026830572453,3,COMPLETE
61,0.12816916634615377,2026-01-16 23:07:26.522513,2026-01-16 23:07:35.087067,0 days 00:00:08.564554,0.16020442976716454,32,0.0002679278213174301,3,COMPLETE
62,0.125671938458104,2026-01-16 23:07:35.097734,2026-01-16 23:07:43.888062,0 days 00:00:08.790328,0.16048098419843843,32,0.00028816694655762847,3,COMPLETE
63,0.128621360885153,2026-01-16 23:07:43.901930,2026-01-16 23:07:52.192327,0 days 00:00:08.290397,0.10156729004285708,32,0.0003315513986866109,3,COMPLETE
64,0.14045475043057157,2026-01-16 23:07:52.202775,2026-01-16 23:08:00.903113,0 days 00:00:08.700338,0.13972792125223488,32,0.0006375031281744278,3,COMPLETE
65,0.13603740243680745,2026-01-16 23:08:00.914163,2026-01-16 23:08:09.635991,0 days 00:00:08.721828,0.11989031629082811,32,0.00017516094825672463,3,COMPLETE
66,0.24120717468443337,2026-01-16 23:08:09.648163,2026-01-16 23:08:18.152437,0 days 00:00:08.504274,0.18943792245417346,16,0.00043359120953975647,3,COMPLETE
67,0.1698133527872862,2026-01-16 23:08:18.163925,2026-01-16 23:08:27.483143,0 days 00:00:09.319218,0.15186718659756873,128,0.0001393358802854386,3,COMPLETE
68,0.12641584317927648,2026-01-16 23:08:27.496147,2026-01-16 23:08:36.188520,0 days 00:00:08.692373,0.22165349580285784,32,0.00029744550297471886,3,COMPLETE
69,0.2444968968686891,2026-01-16 23:08:36.200485,2026-01-16 23:08:44.185840,0 days 00:00:07.985355,0.26618226295085845,32,0.000523926642569508,2,COMPLETE
70,0.1377707129956283,2026-01-16 23:08:44.197525,2026-01-16 23:08:52.792439,0 days 00:00:08.594914,0.24276781186040394,32,0.0001947377855467409,3,COMPLETE
71,0.1277626806092979,2026-01-16 23:08:52.804896,2026-01-16 23:09:01.602328,0 days 00:00:08.797432,0.22351489089616025,32,0.00030224236521481194,3,COMPLETE
72,0.12495659960227597,2026-01-16 23:09:01.613785,2026-01-16 23:09:10.069156,0 days 00:00:08.455371,0.22034382474494732,32,0.0003079965996178066,3,COMPLETE
73,0.13070493485594298,2026-01-16 23:09:10.081934,2026-01-16 23:09:18.747662,0 days 00:00:08.665728,0.3196105967361959,32,0.0003635095697680577,3,COMPLETE
74,0.13237304308997955,2026-01-16 23:09:18.759177,2026-01-16 23:09:27.607271,0 days 00:00:08.848094,0.20094484650143968,32,0.0002296802483557271,3,COMPLETE
75,0.12646142724332052,2026-01-16 23:09:27.618374,2026-01-16 23:09:36.200007,0 days 00:00:08.581633,0.17392025965672936,32,0.000313887280870678,3,COMPLETE
76,0.128971495829861,2026-01-16 23:09:36.211624,2026-01-16 23:09:44.687689,0 days 00:00:08.476065,0.1761027200133357,32,0.00034630097021525445,3,COMPLETE
77,0.18678339343889347,2026-01-16 23:09:44.699378,2026-01-16 23:09:53.495679,0 days 00:00:08.796301,0.23967131773945402,96,0.0002281850226873371,3,COMPLETE
78,0.1514480792785153,2026-01-16 23:09:53.507114,2026-01-16 23:10:02.296526,0 days 00:00:08.789412,0.21214943295608268,32,0.0008431383991436545,3,COMPLETE
79,0.18885211034040802,2026-01-16 23:10:02.308094,2026-01-16 23:10:10.867264,0 days 00:00:08.559170,0.21938040992947158,64,0.00043278092143765536,3,COMPLETE
80,0.23027377033989146,2026-01-16 23:10:10.878128,2026-01-16 23:10:19.530301,0 days 00:00:08.652173,0.2631281192005804,16,0.0003042928013484781,3,COMPLETE
81,0.1262482997364669,2026-01-16 23:10:19.543002,2026-01-16 23:10:28.379326,0 days 00:00:08.836324,0.13962772131469164,32,0.0002874298836994398,3,COMPLETE
82,0.1590237917640484,2026-01-16 23:10:28.390232,2026-01-16 23:10:36.977762,0 days 00:00:08.587530,0.16404568713932216,32,1.0705359628967165e-05,3,COMPLETE
83,0.13068993443155782,2026-01-16 23:10:36.988702,2026-01-16 23:10:45.552872,0 days 00:00:08.564170,0.13590203358045527,32,0.00023911868148496023,3,COMPLETE
84,0.13103674529172457,2026-01-16 23:10:45.563634,2026-01-16 23:10:54.234372,0 days 00:00:08.670738,0.18220566654716935,32,0.00039497604209815456,3,COMPLETE
