number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.11952080586641502,2026-01-17 20:23:28.157296,2026-01-17 20:23:38.743424,0 days 00:00:10.586128,0.4464704583099741,16,5.6115164153345e-05,3,COMPLETE
1,0.11451803285123542,2026-01-17 20:23:38.756308,2026-01-17 20:23:48.926099,0 days 00:00:10.169791,0.17336180394137352,32,0.00015930522616241006,3,COMPLETE
2,0.11366983441720765,2026-01-17 20:23:49.174588,2026-01-17 20:23:58.800702,0 days 00:00:09.626114,0.2465447373174767,64,4.059611610484306e-05,2,COMPLETE
3,0.1235907146798748,2026-01-17 20:23:59.586476,2026-01-17 20:24:10.814269,0 days 00:00:11.227793,0.16820964947491662,128,8.168455894760161e-05,3,COMPLETE
4,0.12009025685403817,2026-01-17 20:24:10.824610,2026-01-17 20:24:21.289140,0 days 00:00:10.464530,0.27606099749584057,16,1.3492834268013232e-05,3,COMPLETE
5,0.1167898697077968,2026-01-17 20:24:21.300294,2026-01-17 20:24:31.023462,0 days 00:00:09.723168,0.3080272084711243,32,1.7541893487450798e-05,2,COMPLETE
6,0.11015350278863731,2026-01-17 20:24:31.705849,2026-01-17 20:24:40.970562,0 days 00:00:09.264713,,16,0.00012399967836846095,1,COMPLETE
7,0.12076908548841123,2026-01-17 20:24:40.982154,2026-01-17 20:24:50.560433,0 days 00:00:09.578279,,96,0.0006978281265126031,1,COMPLETE
8,0.15917746540442182,2026-01-17 20:24:51.379516,2026-01-17 20:25:01.162331,0 days 00:00:09.782815,0.4947547746402069,96,0.00045443839603360173,2,COMPLETE
9,0.1499648992599975,2026-01-17 20:25:01.786356,2026-01-17 20:25:11.082031,0 days 00:00:09.295675,,32,0.0003503398491158688,1,COMPLETE
10,0.10756228128333341,2026-01-17 20:25:11.091978,2026-01-17 20:25:20.434073,0 days 00:00:09.342095,,16,0.00019976370296637282,1,COMPLETE
11,0.10789052229167823,2026-01-17 20:25:20.449180,2026-01-17 20:25:29.996587,0 days 00:00:09.547407,,16,0.00019036906911441888,1,COMPLETE
12,0.10664578599759074,2026-01-17 20:25:30.847243,2026-01-17 20:25:40.233170,0 days 00:00:09.385927,,16,0.00023185931276409826,1,COMPLETE
13,0.10354488570472313,2026-01-17 20:25:41.264942,2026-01-17 20:25:50.565371,0 days 00:00:09.300429,,16,0.0002997858219123052,1,COMPLETE
14,0.13342475468553153,2026-01-17 20:25:50.576884,2026-01-17 20:25:59.824349,0 days 00:00:09.247465,,64,0.0003304507603398446,1,COMPLETE
15,0.1342943140647772,2026-01-17 20:25:59.834966,2026-01-17 20:26:10.461660,0 days 00:00:10.626694,0.3859950818775322,128,0.000743230891283017,2,COMPLETE
16,0.10390469698924576,2026-01-17 20:26:10.471458,2026-01-17 20:26:19.796184,0 days 00:00:09.324726,,16,0.0002929721581256493,1,COMPLETE
17,0.1265390629627986,2026-01-17 20:26:19.828991,2026-01-17 20:26:29.565879,0 days 00:00:09.736888,0.11343435397378887,16,0.000962885154187224,2,COMPLETE
18,0.11180493689529687,2026-01-17 20:26:30.242918,2026-01-17 20:26:39.496782,0 days 00:00:09.253864,,16,9.174385522435317e-05,1,COMPLETE
19,0.1465066214759679,2026-01-17 20:26:39.508132,2026-01-17 20:26:49.514063,0 days 00:00:10.005931,0.3646089776541121,64,0.00040259387319575824,2,COMPLETE
20,0.12212109183034263,2026-01-17 20:26:49.928042,2026-01-17 20:26:59.215365,0 days 00:00:09.287323,,96,3.0416543930766183e-05,1,COMPLETE
21,0.10628063781109567,2026-01-17 20:26:59.225126,2026-01-17 20:27:09.296708,0 days 00:00:10.071582,,16,0.00024372238205601119,1,COMPLETE
22,0.10578717872074872,2026-01-17 20:27:09.637023,2026-01-17 20:27:18.905969,0 days 00:00:09.268946,,16,0.000255015844053148,1,COMPLETE
23,0.11007669301470525,2026-01-17 20:27:18.916463,2026-01-17 20:27:28.144858,0 days 00:00:09.228395,,16,0.00052636187949035,1,COMPLETE
24,0.10983805496503764,2026-01-17 20:27:28.154893,2026-01-17 20:27:37.439914,0 days 00:00:09.285021,,16,0.00013231834812770898,1,COMPLETE
25,0.11835232039724378,2026-01-17 20:27:37.449990,2026-01-17 20:27:47.395462,0 days 00:00:09.945472,,128,0.0003336185526251478,1,COMPLETE
26,0.1322141470113086,2026-01-17 20:27:47.859706,2026-01-17 20:27:57.567752,0 days 00:00:09.708046,0.10189604786123574,16,0.00027490925487313854,2,COMPLETE
27,0.11411602943485447,2026-01-17 20:27:58.275787,2026-01-17 20:28:07.676162,0 days 00:00:09.400375,,16,0.0006622790880115153,1,COMPLETE
28,0.15040560801375397,2026-01-17 20:28:08.687579,2026-01-17 20:28:18.216403,0 days 00:00:09.528824,0.2125657038315838,16,0.00013852956491944423,2,COMPLETE
29,0.11241173819306696,2026-01-17 20:28:19.103875,2026-01-17 20:28:28.715228,0 days 00:00:09.611353,,16,7.266286779549431e-05,1,COMPLETE
30,0.12163027808605159,2026-01-17 20:28:29.512717,2026-01-17 20:28:38.927129,0 days 00:00:09.414412,,64,5.9321241210671076e-05,1,COMPLETE
31,0.10545555704681156,2026-01-17 20:28:39.924034,2026-01-17 20:28:49.182432,0 days 00:00:09.258398,,16,0.0002655318012474342,1,COMPLETE
32,0.10851657287471986,2026-01-17 20:28:49.193082,2026-01-17 20:28:58.787701,0 days 00:00:09.594619,,16,0.00017615640142754202,1,COMPLETE
33,0.14140095644535294,2026-01-17 20:28:59.594390,2026-01-17 20:29:08.817313,0 days 00:00:09.222923,,32,0.0005217269907942843,1,COMPLETE
34,0.12316231724863264,2026-01-17 20:29:08.827600,2026-01-17 20:29:18.807642,0 days 00:00:09.980042,0.3521382745943995,16,0.00025200870686860235,3,COMPLETE
35,0.11506129278312204,2026-01-17 20:29:19.242340,2026-01-17 20:29:28.825760,0 days 00:00:09.583420,,128,0.00030241641946060293,1,COMPLETE
36,0.11096849047669859,2026-01-17 20:29:29.653169,2026-01-17 20:29:39.520020,0 days 00:00:09.866851,,16,0.000108213416148467,1,COMPLETE
37,0.11861942477946924,2026-01-17 20:29:40.070313,2026-01-17 20:29:49.773685,0 days 00:00:09.703372,0.4272528100753765,32,0.00017330614828941395,2,COMPLETE
38,0.1217112756257731,2026-01-17 20:29:50.489327,2026-01-17 20:29:59.767291,0 days 00:00:09.277964,,96,3.902304001555167e-05,1,COMPLETE
39,0.13608203594157883,2026-01-17 20:29:59.777263,2026-01-17 20:30:09.380635,0 days 00:00:09.603372,0.4925252347033175,16,0.0004671397669220714,2,COMPLETE
40,0.14478133685259065,2026-01-17 20:30:10.186952,2026-01-17 20:30:20.579664,0 days 00:00:10.392712,0.28811174923123417,16,0.00040434092050121333,3,COMPLETE
41,0.10670788388133698,2026-01-17 20:30:20.605536,2026-01-17 20:30:29.900237,0 days 00:00:09.294701,,16,0.00022953877315813563,1,COMPLETE
42,0.10530145249005954,2026-01-17 20:30:29.910174,2026-01-17 20:30:39.069967,0 days 00:00:09.159793,,16,0.0002684621191149673,1,COMPLETE
43,0.10382683724128779,2026-01-17 20:30:39.079907,2026-01-17 20:30:48.465124,0 days 00:00:09.385217,,16,0.0002948194004332278,1,COMPLETE
44,0.10911347814865521,2026-01-17 20:30:49.487260,2026-01-17 20:30:59.196992,0 days 00:00:09.709732,,16,0.0001573069959280937,1,COMPLETE
45,0.11238426208804862,2026-01-17 20:30:59.897168,2026-01-17 20:31:09.134713,0 days 00:00:09.237545,,16,0.0006015712302138354,1,COMPLETE
46,0.12050032471381354,2026-01-17 20:31:09.144631,2026-01-17 20:31:18.457892,0 days 00:00:09.313261,,96,0.0003810301274506721,1,COMPLETE
47,0.14396956201597877,2026-01-17 20:31:18.467851,2026-01-17 20:31:27.962894,0 days 00:00:09.495043,,64,0.0008761531544869002,1,COMPLETE
48,0.1403412442492283,2026-01-17 20:31:28.871482,2026-01-17 20:31:38.547788,0 days 00:00:09.676306,,32,0.00020105657528181995,1,COMPLETE
