epoch,step,train_loss_epoch,train_loss_step
0,1,2.8062238693237305,
1,3,6.776121139526367,
2,5,6.704642295837402,
3,7,2.8814358711242676,
4,9,2.983774423599243,
5,11,6.634965896606445,
6,13,2.9913430213928223,
7,15,6.420040607452393,
8,17,6.630623817443848,
9,19,2.913558006286621,
10,21,6.686345100402832,
11,23,1.7387974262237549,
12,25,2.892979621887207,
13,27,1.7434303760528564,
14,29,5.52678918838501,
15,31,6.679919242858887,
16,33,5.535764694213867,
17,35,6.366116523742676,
18,37,6.562679290771484,
19,39,6.502720832824707,
20,41,5.292757034301758,
21,43,1.8215243816375732,
22,45,6.4731855392456055,
23,47,6.370065212249756,
24,49,,2.0783138275146484
24,49,6.732513427734375,
25,51,5.4724440574646,
26,53,2.88690185546875,
27,55,5.589457035064697,
28,57,5.320033073425293,
29,59,2.8132660388946533,
30,61,6.366849899291992,
31,63,1.7195613384246826,
32,65,6.4822540283203125,
33,67,6.57923698425293,
34,69,6.408760070800781,
35,71,3.031191825866699,
36,73,1.8274986743927002,
37,75,6.612843990325928,
38,77,6.584289073944092,
39,79,1.8209431171417236,
40,81,2.897336483001709,
41,83,6.4231858253479,
42,85,3.029425621032715,
43,87,2.8606460094451904,
44,89,1.742353916168213,
45,91,2.8032898902893066,
46,93,2.748457431793213,
47,95,6.505531311035156,
48,97,6.447864055633545,
49,99,,1.4326117038726807
49,99,5.2284255027771,
