number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.15358769288476312,2026-01-17 15:43:50.980739,2026-01-17 15:44:01.131593,0 days 00:00:10.150854,0.4464704583099741,16,5.6115164153345e-05,3,COMPLETE
1,0.18345861948301004,2026-01-17 15:44:01.512634,2026-01-17 15:44:11.924838,0 days 00:00:10.412204,0.17336180394137352,32,0.00015930522616241006,3,COMPLETE
2,0.16850023921644583,2026-01-17 15:44:12.042697,2026-01-17 15:44:22.011802,0 days 00:00:09.969105,0.2465447373174767,64,4.059611610484306e-05,2,COMPLETE
3,0.13523883363559205,2026-01-17 15:44:22.571332,2026-01-17 15:44:33.802406,0 days 00:00:11.231074,0.16820964947491662,128,8.168455894760161e-05,3,COMPLETE
4,0.1688352941730455,2026-01-17 15:44:33.813806,2026-01-17 15:44:44.209550,0 days 00:00:10.395744,0.27606099749584057,16,1.3492834268013232e-05,3,COMPLETE
5,0.2203819732386034,2026-01-17 15:44:44.341270,2026-01-17 15:44:54.059010,0 days 00:00:09.717740,0.3080272084711243,32,1.7541893487450798e-05,2,COMPLETE
6,0.2762814397245357,2026-01-17 15:44:54.853786,2026-01-17 15:45:04.279915,0 days 00:00:09.426129,,16,0.00012399967836846095,1,COMPLETE
7,0.17198652837067377,2026-01-17 15:45:04.306522,2026-01-17 15:45:13.759939,0 days 00:00:09.453417,,96,0.0006978281265126031,1,COMPLETE
8,0.25943227988296896,2026-01-17 15:45:14.809421,2026-01-17 15:45:24.578998,0 days 00:00:09.769577,0.4947547746402069,96,0.00045443839603360173,2,COMPLETE
9,0.1689655778955014,2026-01-17 15:45:25.329863,2026-01-17 15:45:34.899908,0 days 00:00:09.570045,,32,0.0003503398491158688,1,COMPLETE
10,0.11710226964621531,2026-01-17 15:45:35.836243,2026-01-17 15:45:46.939966,0 days 00:00:11.103723,0.10718475024592788,128,4.194601131160366e-05,3,COMPLETE
11,0.11550449676417023,2026-01-17 15:45:46.952131,2026-01-17 15:45:58.197731,0 days 00:00:11.245600,0.10471759176815194,128,3.979752030467741e-05,3,COMPLETE
12,0.1218879602701688,2026-01-17 15:45:58.209666,2026-01-17 15:46:09.236798,0 days 00:00:11.027132,0.10347444422557275,128,3.0490109810074246e-05,3,COMPLETE
13,0.14333267229813063,2026-01-17 15:46:09.247365,2026-01-17 15:46:19.556077,0 days 00:00:10.308712,0.10436222509554836,128,2.6293730069712974e-05,2,COMPLETE
14,0.1217603410936437,2026-01-17 15:46:19.776272,2026-01-17 15:46:30.971422,0 days 00:00:11.195150,0.18574865423952439,128,6.21033278900402e-05,3,COMPLETE
15,0.20885231255257386,2026-01-17 15:46:30.982663,2026-01-17 15:46:41.292758,0 days 00:00:10.310095,0.36107248008999243,128,0.00020230486198944854,2,COMPLETE
16,0.1934970202082047,2026-01-17 15:46:41.514647,2026-01-17 15:46:51.953057,0 days 00:00:10.438410,0.14370541868198494,64,1.6993140860984838e-05,3,COMPLETE
17,0.115851473924646,2026-01-17 15:46:52.059736,2026-01-17 15:47:03.353517,0 days 00:00:11.293781,0.23161574140522706,128,4.0730367246666025e-05,3,COMPLETE
18,0.14778385621770465,2026-01-17 15:47:03.363842,2026-01-17 15:47:14.407398,0 days 00:00:11.043556,0.22401489084224058,128,1.1248613366724763e-05,3,COMPLETE
19,0.14411072153601331,2026-01-17 15:47:14.418526,2026-01-17 15:47:24.838619,0 days 00:00:10.420093,0.33964075002138455,128,2.4154571387810276e-05,2,COMPLETE
20,0.17819206980247948,2026-01-17 15:47:24.969979,2026-01-17 15:47:34.578717,0 days 00:00:09.608738,0.21769664017715973,64,9.116386811002891e-05,2,COMPLETE
21,0.11590524552188533,2026-01-17 15:47:35.492644,2026-01-17 15:47:46.676409,0 days 00:00:11.183765,0.13392398296623367,128,4.382282365789646e-05,3,COMPLETE
22,0.12028192155748023,2026-01-17 15:47:46.686847,2026-01-17 15:47:57.836791,0 days 00:00:11.149944,0.1405696059492805,128,5.4044167466648716e-05,3,COMPLETE
23,0.11381705154488693,2026-01-17 15:47:57.847307,2026-01-17 15:48:08.888022,0 days 00:00:11.040715,0.2006297921448779,128,3.7328592333704756e-05,3,COMPLETE
24,0.12057534273825217,2026-01-17 15:48:08.900428,2026-01-17 15:48:20.263432,0 days 00:00:11.363004,0.20827488255496587,128,3.145380882422003e-05,3,COMPLETE
25,0.16093775143028927,2026-01-17 15:48:20.275371,2026-01-17 15:48:30.868990,0 days 00:00:10.593619,0.2580053638688751,96,2.053682164165999e-05,3,COMPLETE
26,0.12887931626657745,2026-01-17 15:48:30.879114,2026-01-17 15:48:42.067407,0 days 00:00:11.188293,0.30299670565574266,128,7.468875477015196e-05,3,COMPLETE
27,0.1920496483041417,2026-01-17 15:48:42.078034,2026-01-17 15:48:52.293248,0 days 00:00:10.215214,0.3766606481986146,128,0.00011360827695563367,2,COMPLETE
28,0.11584223755064398,2026-01-17 15:48:52.613613,2026-01-17 15:49:03.646119,0 days 00:00:11.032506,0.19570266803625574,128,3.4610050527169385e-05,3,COMPLETE
29,0.15298546233106647,2026-01-17 15:49:03.655978,2026-01-17 15:49:13.919765,0 days 00:00:10.263787,0.1916622345023855,16,5.699703824212243e-05,3,COMPLETE
30,0.15384691799095762,2026-01-17 15:49:14.196345,2026-01-17 15:49:24.849300,0 days 00:00:10.652955,0.1622102018657523,96,3.1361364791195006e-05,3,COMPLETE
31,0.1151292907648726,2026-01-17 15:49:24.862381,2026-01-17 15:49:36.179261,0 days 00:00:11.316880,0.2408653276842187,128,4.000009167270174e-05,3,COMPLETE
32,0.12209512394786158,2026-01-17 15:49:36.189668,2026-01-17 15:49:47.274519,0 days 00:00:11.084851,0.2704485605032398,128,6.167172528932129e-05,3,COMPLETE
33,0.1724170135007553,2026-01-17 15:49:47.284686,2026-01-17 15:49:57.327840,0 days 00:00:10.043154,0.1982410912888361,32,2.2676933738350485e-05,3,COMPLETE
34,0.19862002895448178,2026-01-17 15:49:57.813960,2026-01-17 15:50:07.951196,0 days 00:00:10.137236,0.4100913116670417,64,0.0001451449234542129,3,COMPLETE
35,0.14202168205255974,2026-01-17 15:50:08.948277,2026-01-17 15:50:20.019480,0 days 00:00:11.071203,0.24474917331036872,128,1.5349824663432344e-05,3,COMPLETE
36,0.16095194411955038,2026-01-17 15:50:20.030095,2026-01-17 15:50:30.330629,0 days 00:00:10.300534,0.2879259337101082,16,3.453979936458866e-05,3,COMPLETE
