epoch,step,train_loss_epoch,train_loss_step
0,3,322.2341003417969,
1,7,129.8372802734375,
2,11,4.958497047424316,
3,15,324.0339660644531,
4,19,321.6918640136719,
5,23,321.1481628417969,
6,27,334.5167541503906,
7,31,432.4437255859375,
8,35,335.41363525390625,
9,39,323.4204406738281,
10,43,100.90023040771484,
11,47,418.2590637207031,
12,49,,1330.5413818359375
12,51,337.2371826171875,
13,55,418.1532897949219,
14,59,322.3811950683594,
15,63,3.6355457305908203,
16,67,114.87474822998047,
17,71,16.714885711669922,
18,75,101.28975677490234,
19,79,435.02264404296875,
20,83,750.947998046875,
21,87,337.9186096191406,
22,91,19.166271209716797,
23,95,16.807214736938477,
24,99,,1.7761930227279663
24,99,335.7699890136719,
25,103,320.43743896484375,
26,107,1.813769817352295,
27,111,3.431039333343506,
28,115,434.0016784667969,
29,119,16.5648250579834,
30,123,18.84186363220215,
31,127,126.64817810058594,
32,131,461.7649230957031,
33,135,16.970361709594727,
34,139,335.78466796875,
35,143,420.1766357421875,
36,147,8.025659561157227,
37,149,,2.7251176834106445
37,151,420.5392761230469,
38,155,323.9909362792969,
39,159,101.3994140625,
40,163,17.618820190429688,
41,167,449.11181640625,
42,171,420.3257751464844,
43,175,321.1021728515625,
44,179,114.06381225585938,
45,183,324.0246887207031,
46,187,3.4525129795074463,
47,191,322.6640319824219,
48,195,320.89910888671875,
49,199,,1.9297535419464111
49,199,114.70489501953125,
50,203,16.702707290649414,
51,207,16.96401596069336,
52,211,323.5052490234375,
53,215,17.137619018554688,
54,219,393.1994934082031,
55,223,102.37803649902344,
56,227,115.02606201171875,
57,231,30.454883575439453,
58,235,737.0082397460938,
59,239,322.0965270996094,
60,243,322.8634033203125,
61,247,322.3407897949219,
62,249,,447.5706481933594
62,251,433.20623779296875,
63,255,17.433629989624023,
64,259,99.53184509277344,
65,263,418.3560791015625,
66,267,103.60494232177734,
67,271,518.48095703125,
68,275,102.95648193359375,
69,279,420.9784240722656,
70,283,18.33643341064453,
71,287,433.8197326660156,
72,291,335.62921142578125,
73,295,421.502197265625,
74,299,,0.9745033979415894
74,299,100.39197540283203,
