number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.1427862990116376,2026-01-14 21:07:28.935132,2026-01-14 21:07:38.130464,0 days 00:00:09.195332,0.4464704583099741,16,5.6115164153345e-05,3,COMPLETE
1,0.16407424550009164,2026-01-14 21:07:38.146769,2026-01-14 21:07:47.623760,0 days 00:00:09.476991,0.17336180394137352,32,0.00015930522616241006,3,COMPLETE
2,0.14820283830054598,2026-01-14 21:07:47.635026,2026-01-14 21:07:56.359852,0 days 00:00:08.724826,0.2465447373174767,64,4.059611610484306e-05,2,COMPLETE
3,0.17176848266565986,2026-01-14 21:07:56.371735,2026-01-14 21:08:06.934666,0 days 00:00:10.562931,0.16820964947491662,128,8.168455894760161e-05,3,COMPLETE
4,0.16993799038799204,2026-01-14 21:08:06.946480,2026-01-14 21:08:16.943895,0 days 00:00:09.997415,0.27606099749584057,16,1.3492834268013232e-05,3,COMPLETE
5,0.2091236870165595,2026-01-14 21:08:16.955791,2026-01-14 21:08:26.347003,0 days 00:00:09.391212,0.3080272084711243,32,1.7541893487450798e-05,2,COMPLETE
6,0.14437369871015837,2026-01-14 21:08:26.359174,2026-01-14 21:08:35.295793,0 days 00:00:08.936619,,16,0.00012399967836846095,1,COMPLETE
7,0.1830403512950767,2026-01-14 21:08:35.309730,2026-01-14 21:08:44.311293,0 days 00:00:09.001563,,96,0.0006978281265126031,1,COMPLETE
8,0.2065864604404016,2026-01-14 21:08:44.323456,2026-01-14 21:08:53.779154,0 days 00:00:09.455698,0.4947547746402069,96,0.00045443839603360173,2,COMPLETE
9,0.18099117798584666,2026-01-14 21:08:53.791970,2026-01-14 21:09:02.691405,0 days 00:00:08.899435,,32,0.0003503398491158688,1,COMPLETE
10,0.14936047084040205,2026-01-14 21:09:02.705028,2026-01-14 21:09:12.503622,0 days 00:00:09.798594,0.48164872852432894,16,3.6863437426606556e-05,3,COMPLETE
11,0.14424650826510316,2026-01-14 21:09:12.514703,2026-01-14 21:09:21.362756,0 days 00:00:08.848053,,16,0.0001352776908461544,1,COMPLETE
12,0.1783644322632665,2026-01-14 21:09:21.373270,2026-01-14 21:09:30.359124,0 days 00:00:08.985854,,16,6.094046787183484e-05,1,COMPLETE
