number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.15707374149011546,2026-01-14 20:53:46.198851,2026-01-14 20:53:54.601940,0 days 00:00:08.403089,0.4464704583099741,16,5.6115164153345e-05,3,COMPLETE
1,0.19487201400243556,2026-01-14 20:53:54.617102,2026-01-14 20:54:02.771170,0 days 00:00:08.154068,0.17336180394137352,32,0.00015930522616241006,3,COMPLETE
2,0.17026423852652584,2026-01-14 20:54:02.782656,2026-01-14 20:54:10.854559,0 days 00:00:08.071903,0.2465447373174767,64,4.059611610484306e-05,2,COMPLETE
3,0.37733162981788354,2026-01-14 20:54:10.866040,2026-01-14 20:54:20.209498,0 days 00:00:09.343458,0.16820964947491662,128,8.168455894760161e-05,3,COMPLETE
4,0.16209982355706432,2026-01-14 20:54:20.221478,2026-01-14 20:54:28.604233,0 days 00:00:08.382755,0.27606099749584057,16,1.3492834268013232e-05,3,COMPLETE
5,0.17520655271708002,2026-01-14 20:54:28.614434,2026-01-14 20:54:36.756933,0 days 00:00:08.142499,0.3080272084711243,32,1.7541893487450798e-05,2,COMPLETE
6,0.18642284868249032,2026-01-14 20:54:36.770461,2026-01-14 20:54:44.180304,0 days 00:00:07.409843,,16,0.00012399967836846095,1,COMPLETE
7,0.1614744498538989,2026-01-14 20:54:44.192143,2026-01-14 20:54:51.721667,0 days 00:00:07.529524,,96,0.0006978281265126031,1,COMPLETE
8,0.17382827488957703,2026-01-14 20:54:51.732710,2026-01-14 20:54:59.855194,0 days 00:00:08.122484,0.4947547746402069,96,0.00045443839603360173,2,COMPLETE
9,0.15717213171187755,2026-01-14 20:54:59.867703,2026-01-14 20:55:07.592194,0 days 00:00:07.724491,,32,0.0003503398491158688,1,COMPLETE
10,0.15762442268126997,2026-01-14 20:55:07.603997,2026-01-14 20:55:16.131637,0 days 00:00:08.527640,0.48164872852432894,16,3.6863437426606556e-05,3,COMPLETE
11,0.1614409868135777,2026-01-14 20:55:16.142517,2026-01-14 20:55:23.797654,0 days 00:00:07.655137,,32,0.0002693637964282296,1,COMPLETE
12,0.16973828685660433,2026-01-14 20:55:23.809111,2026-01-14 20:55:31.605433,0 days 00:00:07.796322,,128,5.890087603622721e-05,1,COMPLETE
13,0.1514603879734747,2026-01-14 20:55:31.617797,2026-01-14 20:55:39.591951,0 days 00:00:07.974154,0.3981183567102594,64,0.0009564526454565622,2,COMPLETE
14,0.15368594813754838,2026-01-14 20:55:39.605599,2026-01-14 20:55:47.766354,0 days 00:00:08.160755,0.3927009930387,64,0.0008236347232871127,2,COMPLETE
15,0.1564473346755141,2026-01-14 20:55:47.778888,2026-01-14 20:55:55.603708,0 days 00:00:07.824820,0.37581464044825685,64,0.0008063294977748437,2,COMPLETE
16,0.15236304413934537,2026-01-14 20:55:55.615544,2026-01-14 20:56:03.685467,0 days 00:00:08.069923,0.40128975761058894,64,0.000976003015993351,2,COMPLETE
17,0.18600722537813297,2026-01-14 20:56:03.697456,2026-01-14 20:56:11.683527,0 days 00:00:07.986071,0.37067435811380023,64,0.0004549284812185265,2,COMPLETE
18,0.1561356587102575,2026-01-14 20:56:11.693985,2026-01-14 20:56:20.097292,0 days 00:00:08.403307,0.4193549192165992,64,0.0009970682275036447,2,COMPLETE
19,0.2217013926315116,2026-01-14 20:56:20.108465,2026-01-14 20:56:28.226778,0 days 00:00:08.118313,0.3333852044171915,64,0.0002320123881762323,2,COMPLETE
20,0.18306242948968535,2026-01-14 20:56:28.239632,2026-01-14 20:56:36.245024,0 days 00:00:08.005392,0.23325736538148567,64,0.0005372078036148613,2,COMPLETE
21,0.15186454731693622,2026-01-14 20:56:36.255467,2026-01-14 20:56:44.337489,0 days 00:00:08.082022,0.4032894468052296,64,0.0009379890739258684,2,COMPLETE
22,0.15425906487693772,2026-01-14 20:56:44.350192,2026-01-14 20:56:52.364082,0 days 00:00:08.013890,0.44379439155581873,64,0.0009945395849909706,2,COMPLETE
23,0.16648673655187324,2026-01-14 20:56:52.375756,2026-01-14 20:57:00.516927,0 days 00:00:08.141171,0.3480892423260675,64,0.0005747681819259462,2,COMPLETE
24,0.21015153060786082,2026-01-14 20:57:00.530154,2026-01-14 20:57:08.583630,0 days 00:00:08.053476,0.4196154753386481,64,0.00027296550452827876,2,COMPLETE
25,0.18970320528779047,2026-01-14 20:57:08.595912,2026-01-14 20:57:17.262414,0 days 00:00:08.666502,0.4029670679741469,128,0.00018140837457893876,2,COMPLETE
26,0.1521898868057349,2026-01-14 20:57:17.274041,2026-01-14 20:57:25.016112,0 days 00:00:07.742071,,64,0.00036586010872192764,1,COMPLETE
27,0.1619091933497466,2026-01-14 20:57:25.027112,2026-01-14 20:57:32.739036,0 days 00:00:07.711924,,96,0.0003578297393177682,1,COMPLETE
28,0.16418446979987084,2026-01-14 20:57:32.750456,2026-01-14 20:57:40.519607,0 days 00:00:07.769151,,64,0.0006186821524659152,1,COMPLETE
29,0.24950209494952225,2026-01-14 20:57:40.532080,2026-01-14 20:57:48.959733,0 days 00:00:08.427653,0.3202277783201279,64,0.0003757001038779623,3,COMPLETE
30,0.1667088667702576,2026-01-14 20:57:48.970909,2026-01-14 20:57:56.775171,0 days 00:00:07.804262,,64,0.0006387255624731289,1,COMPLETE
31,0.15563285364940366,2026-01-14 20:57:56.786879,2026-01-14 20:58:04.888703,0 days 00:00:08.101824,0.44398669062309576,64,0.000981014143999299,2,COMPLETE
32,0.15110357721923612,2026-01-14 20:58:04.900304,2026-01-14 20:58:13.470528,0 days 00:00:08.570224,0.36025003249103305,64,0.0007468498536639642,3,COMPLETE
33,0.284114284072877,2026-01-14 20:58:13.484643,2026-01-14 20:58:22.063471,0 days 00:00:08.578828,0.1173428383693435,64,0.00048279704968649486,3,COMPLETE
34,0.15394261689960193,2026-01-14 20:58:22.074307,2026-01-14 20:58:30.671785,0 days 00:00:08.597478,0.35015882723236214,64,0.0007096303250674706,3,COMPLETE
35,0.3929989027585429,2026-01-14 20:58:30.683938,2026-01-14 20:58:40.450918,0 days 00:00:09.766980,0.36331387222927114,128,0.00021165344082691765,3,COMPLETE
36,0.15807553602802957,2026-01-14 20:58:40.462476,2026-01-14 20:58:48.947594,0 days 00:00:08.485118,0.28152336242189474,16,0.0003526746537926558,3,COMPLETE
37,0.1545295906466176,2026-01-14 20:58:48.958889,2026-01-14 20:58:57.498262,0 days 00:00:08.539373,0.4556455686419709,32,0.00012439473783424637,3,COMPLETE
38,0.1700423594818611,2026-01-14 20:58:57.509866,2026-01-14 20:59:05.390301,0 days 00:00:07.880435,,96,0.0007363393971157339,1,COMPLETE
