number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.26114118525648766,2026-01-03 16:33:05.660165,2026-01-03 16:33:15.662447,0 days 00:00:10.002282,0.12323344486727979,32,5.6115164153345e-05,3,COMPLETE
1,0.3484651617487362,2026-01-03 16:33:15.680537,2026-01-03 16:33:25.291393,0 days 00:00:09.610856,0.18493564427131048,96,0.0005399484409787432,2,COMPLETE
2,0.23894161303540484,2026-01-03 16:33:25.303247,2026-01-03 16:33:34.341829,0 days 00:00:09.038582,,64,2.3102018878452926e-05,1,COMPLETE
3,0.3293644638787159,2026-01-03 16:33:34.354748,2026-01-03 16:33:42.980543,0 days 00:00:08.625795,,128,0.00016738085788752134,1,COMPLETE
4,0.2336771751679949,2026-01-03 16:33:42.991232,2026-01-03 16:33:51.438174,0 days 00:00:08.446942,0.12602063719411183,96,2.5081156860452307e-05,2,COMPLETE
5,0.3981079084056937,2026-01-03 16:33:51.453521,2026-01-03 16:34:00.859587,0 days 00:00:09.406066,0.27606099749584057,32,0.000790261954970823,3,COMPLETE
6,0.22889757598657512,2026-01-03 16:34:00.872357,2026-01-03 16:34:10.042015,0 days 00:00:09.169658,0.2246844304357644,64,1.7541893487450798e-05,2,COMPLETE
7,0.24112424266433058,2026-01-03 16:34:10.055120,2026-01-03 16:34:19.323351,0 days 00:00:09.268231,0.4579309401710595,64,0.00010968217207529509,2,COMPLETE
8,0.3101577952030048,2026-01-03 16:34:19.335560,2026-01-03 16:34:30.118771,0 days 00:00:10.783211,0.25547091587579285,128,0.0001569639638866114,3,COMPLETE
9,0.24021836178127645,2026-01-03 16:34:30.131054,2026-01-03 16:34:40.228256,0 days 00:00:10.097202,0.42087879230161584,96,3.488976654890367e-05,3,COMPLETE
10,0.23773581471873795,2026-01-03 16:34:40.239414,2026-01-03 16:34:49.324135,0 days 00:00:09.084721,,64,1.1014512904527948e-05,1,COMPLETE
11,0.23369922365492657,2026-01-03 16:34:49.335489,2026-01-03 16:34:58.717287,0 days 00:00:09.381798,0.1039415222467674,96,1.0374537802839547e-05,2,COMPLETE
12,0.23366737674137064,2026-01-03 16:34:58.730316,2026-01-03 16:35:08.023691,0 days 00:00:09.293375,0.19891079594110683,96,2.2001896507878603e-05,2,COMPLETE
13,0.22687964125026797,2026-01-03 16:35:08.037110,2026-01-03 16:35:17.482962,0 days 00:00:09.445852,0.3541249597699355,64,5.1544513708209705e-05,2,COMPLETE
14,0.2252143273064104,2026-01-03 16:35:17.500694,2026-01-03 16:35:26.788844,0 days 00:00:09.288150,0.3666580933066177,64,6.255945527162827e-05,2,COMPLETE
15,0.22545324075019557,2026-01-03 16:35:26.802499,2026-01-03 16:35:36.320344,0 days 00:00:09.517845,0.34868384825985504,64,5.959206131645761e-05,2,COMPLETE
16,0.32996678091918386,2026-01-03 16:35:36.332535,2026-01-03 16:35:45.255036,0 days 00:00:08.922501,,64,0.0003792749263052181,1,COMPLETE
17,0.22543287432043888,2026-01-03 16:35:45.266589,2026-01-03 16:35:54.570962,0 days 00:00:09.304373,0.3573360937557488,64,6.417404122149619e-05,2,COMPLETE
18,0.33716077307512926,2026-01-03 16:35:54.583828,2026-01-03 16:36:04.511452,0 days 00:00:09.927624,0.3559213529722958,64,0.00028961603572682067,3,COMPLETE
