epoch,step,train_loss_epoch,train_loss_step
0,0,2.559624195098877,
1,1,2.3850502967834473,
2,2,1.9904935359954834,
3,3,2.339191436767578,
4,4,2.0212085247039795,
5,5,2.3108644485473633,
6,6,2.453274726867676,
7,7,2.1120216846466064,
8,8,2.1109538078308105,
9,9,2.2964987754821777,
10,10,1.7095850706100464,
11,11,1.6637420654296875,
12,12,1.6743946075439453,
13,13,1.6828114986419678,
14,14,1.8249872922897339,
15,15,1.7262637615203857,
16,16,1.5844932794570923,
17,17,1.6747043132781982,
18,18,1.6094715595245361,
19,19,1.1511104106903076,
20,20,1.375596523284912,
21,21,1.510790228843689,
22,22,1.3842461109161377,
23,23,1.278244972229004,
24,24,1.5035078525543213,
25,25,1.0566214323043823,
26,26,1.104203462600708,
27,27,1.217834234237671,
28,28,1.1284184455871582,
29,29,1.1123881340026855,
30,30,1.0561717748641968,
31,31,1.1730806827545166,
32,32,1.0459682941436768,
33,33,0.8252748250961304,
34,34,1.242246150970459,
35,35,1.1278972625732422,
36,36,1.1555283069610596,
37,37,1.1522650718688965,
38,38,1.2268383502960205,
39,39,1.028218388557434,
40,40,1.0059986114501953,
41,41,1.2320618629455566,
42,42,0.7235183119773865,
43,43,0.971568763256073,
44,44,0.745998740196228,
45,45,0.9940778017044067,
46,46,0.8749588131904602,
47,47,1.1472291946411133,
48,48,1.0481996536254883,
49,49,,0.9190230369567871
49,49,0.9190230369567871,
50,50,0.8744499683380127,
51,51,0.7236442565917969,
52,52,0.6943054795265198,
53,53,0.6979392766952515,
54,54,0.6946495175361633,
55,55,0.7675237059593201,
56,56,0.779762327671051,
57,57,0.7319222092628479,
58,58,0.5796167850494385,
59,59,0.4491851329803467,
60,60,0.624046802520752,
61,61,0.7365345358848572,
62,62,0.6415918469429016,
63,63,0.46122509241104126,
64,64,0.6978269219398499,
65,65,0.40371042490005493,
66,66,0.6273988485336304,
67,67,0.5291476249694824,
68,68,0.3930407166481018,
69,69,0.4645555317401886,
70,70,0.4190865159034729,
71,71,0.4021778404712677,
72,72,0.4020109474658966,
73,73,0.41255390644073486,
74,74,0.4344359040260315,
75,75,0.34324926137924194,
76,76,0.538421094417572,
77,77,0.5036147236824036,
78,78,0.3340926170349121,
79,79,0.33290719985961914,
80,80,0.32958126068115234,
81,81,0.2347373068332672,
82,82,0.3423272967338562,
83,83,0.4211633801460266,
84,84,0.4941026568412781,
85,85,0.37558290362358093,
86,86,0.3970596492290497,
87,87,0.2868660092353821,
88,88,0.35839319229125977,
89,89,0.3223472535610199,
90,90,0.34071364998817444,
91,91,0.4744037687778473,
92,92,0.27588486671447754,
93,93,0.31349897384643555,
94,94,0.2637621760368347,
95,95,0.21056921780109406,
96,96,0.20545023679733276,
97,97,0.2271120548248291,
98,98,0.31543317437171936,
99,99,,0.2833007574081421
99,99,0.2833007574081421,
100,100,0.15356425940990448,
101,101,0.1945798099040985,
102,102,0.2462172508239746,
103,103,0.16516655683517456,
104,104,0.19979918003082275,
105,105,0.24164146184921265,
106,106,0.17736414074897766,
107,107,0.1256314069032669,
108,108,0.2052980363368988,
109,109,0.11621153354644775,
110,110,0.14044252038002014,
111,111,0.2565295398235321,
112,112,0.09641052037477493,
113,113,0.12611408531665802,
114,114,0.09033015370368958,
115,115,0.07932737469673157,
116,116,0.07611920684576035,
117,117,0.05277399346232414,
118,118,0.03592153638601303,
119,119,0.029107697308063507,
120,120,0.018609732389450073,
121,121,0.006878628395497799,
122,122,0.006796871777623892,
123,123,0.005414346233010292,
124,124,0.009566030465066433,
125,125,0.0100991390645504,
126,126,0.007262330502271652,
127,127,0.006830976810306311,
128,128,0.006320471875369549,
129,129,0.006641215644776821,
130,130,0.005567062646150589,
131,131,0.0045494516380131245,
132,132,0.003942565526813269,
133,133,0.0032503947149962187,
134,134,0.0019527142867445946,
135,135,0.001823814120143652,
136,136,0.0015659099444746971,
137,137,0.00126144930254668,
138,138,0.0010034795850515366,
139,139,0.001307189930230379,
140,140,0.0009283279068768024,
141,141,0.0007610325701534748,
142,142,0.0006811892963014543,
143,143,0.000497210246976465,
144,144,0.000390044879168272,
145,145,0.000354853953467682,
146,146,0.0003944585914723575,
147,147,0.00031759991543367505,
148,148,0.0003349875914864242,
149,149,,0.00030699235503561795
149,149,0.00030699235503561795,
150,150,0.00031757468241266906,
151,151,0.00025903130881488323,
152,152,0.00021879668929614127,
153,153,0.00017583633598405868,
154,154,0.00013304591993801296,
155,155,0.00015766749856993556,
156,156,0.00014505526633001864,
157,157,0.00020283533376641572,
158,158,0.00018748885486274958,
159,159,0.00019850415992550552,
160,160,0.00015847811300773174,
161,161,0.00014213487156666815,
162,162,9.275962656829506e-05,
163,163,5.8368324971525e-05,
164,164,5.752463039243594e-05,
165,165,5.810594302602112e-05,
166,166,6.972798291826621e-05,
167,167,6.946960638742894e-05,
168,168,0.0001089878351194784,
169,169,5.351444997359067e-05,
170,170,6.8531786382664e-05,
171,171,2.62718658632366e-05,
172,172,3.673303217510693e-05,
173,173,4.026603710372001e-05,
174,174,4.286687180865556e-05,
175,175,4.3904976337216794e-05,
176,176,2.999238859047182e-05,
177,177,4.205628647468984e-05,
178,178,2.714385300350841e-05,
179,179,2.8312631911830977e-05,
180,180,1.9798322682618164e-05,
181,181,2.197047069785185e-05,
182,182,3.0121071176836267e-05,
183,183,2.7441870770417154e-05,
184,184,3.706879215314984e-05,
185,185,2.4490371288266033e-05,
186,186,3.2578616810496897e-05,
187,187,1.6773419702076353e-05,
188,188,2.130386928911321e-05,
189,189,2.5889448806992732e-05,
190,190,2.2589611035073176e-05,
191,191,2.4002656573429704e-05,
192,192,1.658626933931373e-05,
193,193,2.1517307686735876e-05,
194,194,1.9474566215649247e-05,
195,195,2.2705024093738757e-05,
196,196,2.0512245100690052e-05,
197,197,2.4781140382401645e-05,
198,198,1.9220962713006884e-05,
199,199,,1.8657277905731462e-05
199,199,1.8657277905731462e-05,
200,200,2.1682255464838818e-05,
201,201,1.4372781151905656e-05,
202,202,1.847072780947201e-05,
203,203,1.8101029127137735e-05,
204,204,1.779657759470865e-05,
205,205,2.3601869543199427e-05,
206,206,1.9882103515556082e-05,
207,207,1.9135721231577918e-05,
208,208,1.5182225979515351e-05,
209,209,1.3511717952496838e-05,
210,210,1.0515104804653674e-05,
211,211,1.9497116227285005e-05,
212,212,1.5386445738840848e-05,
213,213,1.2157353921793401e-05,
214,214,1.1390165127522778e-05,
215,215,1.1998698028037325e-05,
216,216,1.0762831152533181e-05,
217,217,1.1294885553070344e-05,
218,218,9.683387361292262e-06,
219,219,1.2579479516716674e-05,
220,220,1.1944556717935484e-05,
221,221,8.765850907366257e-06,
222,222,1.2493921531131491e-05,
223,223,1.0511518667044584e-05,
224,224,9.387202226207592e-06,
225,225,1.0763465979835019e-05,
226,226,1.516403426649049e-05,
227,227,9.789582691155374e-06,
228,228,1.098612483474426e-05,
229,229,9.78270145424176e-06,
230,230,1.0107246453117114e-05,
231,231,1.1766675925173331e-05,
232,232,9.147192940872628e-06,
233,233,9.936135029420257e-06,
234,234,9.115761713474058e-06,
235,235,1.0917320651060436e-05,
236,236,9.087983016797807e-06,
237,237,1.1999962225672789e-05,
238,238,1.0180758181377314e-05,
239,239,1.000451811705716e-05,
240,240,1.328820417256793e-05,
241,241,9.854729796643369e-06,
242,242,1.2259834875294473e-05,
243,243,1.4445334272750188e-05,
244,244,1.8887167243519798e-05,
245,245,2.0337065507192165e-05,
246,246,1.4930174074834213e-05,
247,247,1.5926596461213194e-05,
248,248,1.947826604009606e-05,
249,249,,1.2638398402486928e-05
249,249,1.2638398402486928e-05,
250,250,2.2015621652826667e-05,
251,251,1.0432004273752682e-05,
252,252,2.0480847524595447e-05,
253,253,1.1320679732307326e-05,
254,254,1.4693918274133466e-05,
255,255,1.1129173799417913e-05,
256,256,1.1580843420233577e-05,
257,257,9.8851660368382e-06,
258,258,9.6023031801451e-06,
259,259,1.0333971658837982e-05,
260,260,1.3346950254344847e-05,
261,261,1.244974191649817e-05,
262,262,1.576177055540029e-05,
263,263,1.237939068232663e-05,
264,264,1.4929250028217211e-05,
265,265,1.3066796782368328e-05,
266,266,1.336409059149446e-05,
267,267,1.2136804798501544e-05,
268,268,1.2848113328800537e-05,
269,269,9.466500159760471e-06,
270,270,1.1185347830178216e-05,
271,271,1.0094308890984394e-05,
272,272,1.3991609193908516e-05,
273,273,7.667785212106537e-06,
274,274,1.2565891665872186e-05,
275,275,7.353380624408601e-06,
276,276,8.271217666333541e-06,
277,277,1.073398016160354e-05,
278,278,1.0046169336419553e-05,
279,279,9.865922038443387e-06,
280,280,9.70224937191233e-06,
281,281,9.11191000341205e-06,
282,282,8.252080988313537e-06,
283,283,8.762690413277596e-06,
284,284,7.423163879138883e-06,
285,285,8.055748367041815e-06,
286,286,8.345870810444467e-06,
287,287,7.484846719307825e-06,
288,288,7.173108770075487e-06,
289,289,8.640863597975112e-06,
290,290,8.988678018795326e-06,
291,291,9.859697456704453e-06,
292,292,9.106177458306774e-06,
293,293,7.574225037387805e-06,
294,294,8.060369509621523e-06,
295,295,9.028305612446275e-06,
296,296,7.65082222642377e-06,
297,297,8.661248102725949e-06,
298,298,9.274329386244062e-06,
299,299,,6.655445758951828e-06
299,299,6.655445758951828e-06,
300,300,7.705652024014853e-06,
301,301,7.738519343547523e-06,
302,302,7.696261491219047e-06,
303,303,7.162402653193567e-06,
304,304,7.101961728039896e-06,
305,305,7.3071123551926576e-06,
306,306,1.1012550203304272e-05,
307,307,1.0436992852191906e-05,
308,308,9.429962119611446e-06,
309,309,7.921936230559368e-06,
310,310,7.859687684685923e-06,
311,311,8.732306923775468e-06,
312,312,6.327466053335229e-06,
313,313,9.459612556383945e-06,
314,314,8.448387234238908e-06,
315,315,1.0922762157861143e-05,
316,316,7.193236342573073e-06,
317,317,8.58847033669008e-06,
318,318,8.15162911749212e-06,
319,319,7.353130058618262e-06,
320,320,6.187467079143971e-06,
321,321,6.169688276713714e-06,
322,322,7.208252100099344e-06,
323,323,7.805090717738494e-06,
324,324,6.894958460179623e-06,
325,325,7.40993755243835e-06,
326,326,5.999988388794009e-06,
327,327,7.54065740693477e-06,
328,328,7.359195024037035e-06,
329,329,7.531642040703446e-06,
330,330,6.600988854188472e-06,
331,331,6.666670742561109e-06,
332,332,5.634019998979056e-06,
333,333,7.556604487035656e-06,
334,334,6.031745215295814e-06,
335,335,7.954223292472307e-06,
336,336,8.399829312111251e-06,
337,337,7.454236765624955e-06,
338,338,8.480343240080401e-06,
339,339,1.2825608791899867e-05,
340,340,8.036402505240403e-06,
341,341,1.1862487554026302e-05,
