epoch,step,train_loss_epoch,train_loss_step
0,4,0.7354682683944702,
1,9,0.6212345361709595,
2,14,0.5366836786270142,
3,19,0.6030725836753845,
4,24,0.5429695248603821,
5,29,0.5548105239868164,
6,34,0.43894273042678833,
7,39,0.44274434447288513,
8,44,0.529699981212616,
9,49,,0.5285583138465881
9,49,0.4874943792819977,
10,54,0.41335853934288025,
11,59,0.47560638189315796,
12,64,0.39163368940353394,
13,69,0.314777672290802,
14,74,0.3291759192943573,
15,79,0.3308838903903961,
16,84,0.3000963032245636,
17,89,0.3589937686920166,
18,94,0.2869090437889099,
19,99,,0.2229958474636078
19,99,0.3453877866268158,
20,104,0.27506357431411743,
21,109,0.2618328034877777,
22,114,0.2995717525482178,
23,119,0.22343356907367706,
24,124,0.2649751603603363,
25,129,0.30410465598106384,
26,134,0.27395135164260864,
27,139,0.24471421539783478,
28,144,0.2039755880832672,
29,149,,0.26783719658851624
29,149,0.2265208512544632,
30,154,0.2578548789024353,
31,159,0.20893093943595886,
32,164,0.16870591044425964,
33,169,0.21067123115062714,
34,174,0.20378701388835907,
35,179,0.18144625425338745,
36,184,0.18875296413898468,
37,189,0.17585140466690063,
38,194,0.1376885622739792,
39,199,,0.21222929656505585
39,199,0.11016824096441269,
40,204,0.1218298077583313,
41,209,0.14380495250225067,
42,214,0.14712975919246674,
43,219,0.08015120029449463,
44,224,0.07864348590373993,
45,229,0.09002271294593811,
46,234,0.1087159663438797,
47,239,0.09366130828857422,
48,244,0.09250018745660782,
49,249,,0.08709029108285904
49,249,0.07186315953731537,
50,254,0.06530619412660599,
51,259,0.05152042582631111,
52,264,0.05557110160589218,
53,269,0.051009394228458405,
54,274,0.04572412744164467,
55,279,0.05574454739689827,
56,284,0.056225769221782684,
57,289,0.05173960328102112,
58,294,0.06821490824222565,
59,299,,0.02113259769976139
59,299,0.056751180440187454,
60,304,0.06761149317026138,
61,309,0.06764537841081619,
62,314,0.08319340646266937,
63,319,0.06584726274013519,
64,324,0.07273174077272415,
65,329,0.0682680606842041,
66,334,0.05971464514732361,
67,339,0.053725652396678925,
68,344,0.04660937935113907,
69,349,,0.0432695671916008
69,349,0.049587566405534744,
70,354,0.05107536166906357,
71,359,0.04374215379357338,
72,364,0.03825095668435097,
73,369,0.029133057221770287,
74,374,0.025530163198709488,
75,379,0.027726152911782265,
76,384,0.03648441284894943,
77,389,0.03023945353925228,
78,394,0.033388443291187286,
79,399,,0.028263047337532043
79,399,0.030315076932311058,
80,404,0.022699479013681412,
81,409,0.013726028613746166,
82,414,0.016529282554984093,
83,419,0.015695082023739815,
84,424,0.012865806929767132,
85,429,0.015395346097648144,
86,434,0.014739672653377056,
87,439,0.013289019465446472,
88,444,0.013214705511927605,
89,449,,0.01825508289039135
89,449,0.015652667731046677,
90,454,0.014150840230286121,
91,459,0.016472022980451584,
92,464,0.017645567655563354,
93,469,0.015481260605156422,
94,474,0.014983445405960083,
95,479,0.013010759837925434,
96,484,0.013240019790828228,
97,489,0.011238260194659233,
98,494,0.00983466487377882,
99,499,,0.009662237949669361
99,499,0.009134865365922451,
100,504,0.0077013783156871796,
101,509,0.00738859036937356,
102,514,0.005807170178741217,
103,519,0.005615553352981806,
104,524,0.006986173801124096,
105,529,0.005476175807416439,
106,534,0.00491349259391427,
107,539,0.005787397734820843,
108,544,0.005543809849768877,
109,549,,0.009011959657073021
109,549,0.005876579321920872,
110,554,0.0057935286313295364,
111,559,0.004752140957862139,
112,564,0.005307947285473347,
113,569,0.005515909753739834,
