epoch,step,train_loss_epoch,train_loss_step
0,4,0.7579135298728943,
1,9,0.7503973841667175,
2,14,0.7250522971153259,
3,19,0.7041751146316528,
4,24,0.6909694075584412,
5,29,0.6266007423400879,
6,34,0.6256283521652222,
7,39,0.5958952307701111,
8,44,0.5838087797164917,
9,49,,0.5982945561408997
9,49,0.5375151634216309,
10,54,0.5151839852333069,
11,59,0.5155651569366455,
12,64,0.476407915353775,
13,69,0.45028313994407654,
14,74,0.4380428194999695,
15,79,0.4818266034126282,
16,84,0.4238225817680359,
17,89,0.3921681046485901,
18,94,0.40505918860435486,
19,99,,0.3792266845703125
19,99,0.3852040469646454,
20,104,0.3654003143310547,
21,109,0.36487776041030884,
22,114,0.42836156487464905,
23,119,0.364327996969223,
24,124,0.33724159002304077,
25,129,0.3341185450553894,
26,134,0.3366737961769104,
27,139,0.3379819095134735,
28,144,0.3232327103614807,
29,149,,0.24199172854423523
29,149,0.3150213956832886,
30,154,0.349334180355072,
31,159,0.3282868266105652,
32,164,0.33052191138267517,
33,169,0.32840290665626526,
34,174,0.31413376331329346,
35,179,0.3238860070705414,
36,184,0.3316739797592163,
37,189,0.3251189589500427,
38,194,0.33307084441185,
39,199,,0.4401648938655853
39,199,0.3346334993839264,
40,204,0.33107131719589233,
41,209,0.3270682096481323,
42,214,0.3159021735191345,
43,219,0.32235339283943176,
44,224,0.3244922459125519,
45,229,0.32226797938346863,
46,234,0.3159096837043762,
47,239,0.3039532005786896,
48,244,0.33563685417175293,
49,249,,0.281112402677536
49,249,0.3037020266056061,
50,254,0.31517156958580017,
51,259,0.3381214439868927,
52,264,0.3089767396450043,
53,269,0.3122623562812805,
54,274,0.30973052978515625,
55,279,0.3032516539096832,
56,284,0.31568413972854614,
57,289,0.3154679536819458,
58,294,0.3158082365989685,
59,299,,0.2678704261779785
59,299,0.29726552963256836,
60,304,0.3122275471687317,
61,309,0.29801565408706665,
62,314,0.30602365732192993,
63,319,0.29509058594703674,
64,324,0.2927311062812805,
65,329,0.35585203766822815,
66,334,0.3034476637840271,
67,339,0.2926599979400635,
68,344,0.2950928211212158,
69,349,,0.31809133291244507
69,349,0.3049467206001282,
70,354,0.2899744510650635,
71,359,0.29074957966804504,
72,364,0.2879292666912079,
73,369,0.29241377115249634,
74,374,0.27825403213500977,
75,379,0.30888932943344116,
76,384,0.27621349692344666,
77,389,0.291303813457489,
78,394,0.28562429547309875,
79,399,,0.3558991551399231
79,399,0.2938458025455475,
80,404,0.2833305895328522,
81,409,0.2813841998577118,
82,414,0.284834086894989,
83,419,0.2810415029525757,
84,424,0.27337050437927246,
85,429,0.2751513123512268,
86,434,0.27533137798309326,
87,439,0.2747023105621338,
88,444,0.2700224816799164,
89,449,,0.18395259976387024
89,449,0.26415833830833435,
90,454,0.27661365270614624,
91,459,0.2655623257160187,
92,464,0.26483798027038574,
93,469,0.26784342527389526,
94,474,0.26224207878112793,
95,479,0.2804996967315674,
96,484,0.27045828104019165,
97,489,0.26276612281799316,
98,494,0.2698215842247009,
99,499,,0.24159830808639526
99,499,0.25910335779190063,
100,504,0.26400524377822876,
101,509,0.2614275813102722,
102,514,0.2512790262699127,
103,519,0.25250107049942017,
104,524,0.2595519423484802,
105,529,0.2705324590206146,
106,534,0.2628835141658783,
107,539,0.256642609834671,
108,544,0.2570320665836334,
109,549,,0.3582894802093506
109,549,0.2703588008880615,
110,554,0.2534789443016052,
111,559,0.2612026333808899,
112,564,0.2469824254512787,
113,569,0.24929380416870117,
114,574,0.25022533535957336,
115,579,0.24187591671943665,
116,584,0.25290989875793457,
117,589,0.25728079676628113,
118,594,0.261607825756073,
119,599,,0.3490230441093445
119,599,0.26798900961875916,
120,604,0.26193466782569885,
121,609,0.24739065766334534,
122,614,0.25899189710617065,
123,619,0.25007709860801697,
124,624,0.2493482083082199,
125,629,0.2871968448162079,
126,634,0.26463058590888977,
127,639,0.23663897812366486,
128,644,0.25686344504356384,
129,649,,0.2043718546628952
129,649,0.24922779202461243,
130,654,0.2644689977169037,
131,659,0.25226134061813354,
132,664,0.25097545981407166,
133,669,0.24372157454490662,
134,674,0.25623148679733276,
135,679,0.26187530159950256,
136,684,0.25673869252204895,
137,689,0.2663544714450836,
138,694,0.25301334261894226,
139,699,,0.17853349447250366
139,699,0.2481594979763031,
140,704,0.25276878476142883,
141,709,0.2464427947998047,
142,714,0.25846830010414124,
143,719,0.25138765573501587,
144,724,0.2556148171424866,
145,729,0.25264912843704224,
146,734,0.249907448887825,
147,739,0.2429010570049286,
148,744,0.2675768733024597,
149,749,,0.24736936390399933
149,749,0.25827091932296753,
150,754,0.2553853392601013,
151,759,0.2501288652420044,
152,764,0.24812421202659607,
153,769,0.2491016685962677,
154,774,0.2536955773830414,
155,779,0.27159881591796875,
156,784,0.258510559797287,
157,789,0.2602795958518982,
158,794,0.2708066403865814,
159,799,,0.17323565483093262
159,799,0.23795974254608154,
160,804,0.23327401280403137,
161,809,0.26401013135910034,
162,814,0.24744153022766113,
163,819,0.25407570600509644,
164,824,0.25068575143814087,
165,829,0.24819667637348175,
166,834,0.23967382311820984,
167,839,0.2482929676771164,
168,844,0.25445765256881714,
169,849,,0.21672628819942474
169,849,0.25438395142555237,
170,854,0.2452983409166336,
171,859,0.25222551822662354,
172,864,0.2639661729335785,
173,869,0.24757356941699982,
174,874,0.25718218088150024,
175,879,0.26084643602371216,
176,884,0.24266266822814941,
177,889,0.2521238327026367,
178,894,0.24041500687599182,
179,899,,0.17986081540584564
179,899,0.24416983127593994,
180,904,0.2511787712574005,
181,909,0.24367566406726837,
182,914,0.2505193054676056,
183,919,0.24818530678749084,
184,924,0.24415647983551025,
185,929,0.24276170134544373,
186,934,0.24200983345508575,
187,939,0.246699720621109,
188,944,0.2528684735298157,
