epoch,step,train_loss_epoch,train_loss_step
0,1,2.2690579891204834,
1,3,2.8721327781677246,
2,5,2.3057122230529785,
3,7,2.6359195709228516,
4,9,2.3049545288085938,
5,11,2.5348806381225586,
6,13,2.4861583709716797,
7,15,2.06982684135437,
8,17,1.6942799091339111,
9,19,1.650800347328186,
10,21,1.995725154876709,
11,23,1.891014575958252,
12,25,2.0443954467773438,
13,27,2.016875743865967,
14,29,2.056239604949951,
15,31,2.766059398651123,
16,33,2.5066516399383545,
17,35,2.656787633895874,
18,37,1.855168342590332,
19,39,1.6230156421661377,
20,41,2.248913288116455,
21,43,1.7365659475326538,
22,45,2.673959255218506,
23,47,2.051513910293579,
24,49,,2.3429501056671143
24,49,2.348911762237549,
25,51,2.185835361480713,
26,53,1.8306409120559692,
27,55,1.7058308124542236,
28,57,2.179638624191284,
29,59,1.5837632417678833,
30,61,1.8552159070968628,
31,63,2.518526554107666,
32,65,1.9187895059585571,
33,67,1.8664449453353882,
34,69,1.9313592910766602,
35,71,1.9714339971542358,
36,73,2.5990071296691895,
37,75,1.4328491687774658,
38,77,2.6469650268554688,
39,79,2.2465648651123047,
40,81,2.2341747283935547,
41,83,1.8361847400665283,
42,85,1.985543131828308,
43,87,2.720613479614258,
44,89,1.761339783668518,
45,91,2.2188987731933594,
46,93,1.9264941215515137,
47,95,2.741997480392456,
48,97,2.119586944580078,
49,99,,1.5797624588012695
49,99,1.960343837738037,
50,101,2.2056937217712402,
51,103,1.9149556159973145,
52,105,2.307581901550293,
53,107,2.3452770709991455,
54,109,2.127865791320801,
55,111,1.8849296569824219,
56,113,1.8147387504577637,
57,115,2.1407392024993896,
58,117,2.296337127685547,
59,119,2.7101213932037354,
60,121,1.7931307554244995,
61,123,1.9255099296569824,
62,125,2.1372313499450684,
63,127,2.534316062927246,
64,129,1.6545429229736328,
65,131,2.487194538116455,
66,133,2.3344411849975586,
67,135,2.708085060119629,
68,137,3.0684056282043457,
69,139,2.243680715560913,
70,141,2.473090410232544,
71,143,1.3896101713180542,
72,145,2.0611095428466797,
73,147,2.1621339321136475,
74,149,,1.8192150592803955
74,149,1.947424054145813,
75,151,2.276473045349121,
76,153,2.597571611404419,
77,155,1.9963054656982422,
78,157,2.532662868499756,
79,159,2.196537494659424,
80,161,2.0358896255493164,
81,163,1.928836703300476,
82,165,1.5653128623962402,
83,167,2.163966178894043,
84,169,2.610938310623169,
85,171,2.236678123474121,
86,173,2.758378267288208,
87,175,2.374345064163208,
88,177,1.5980017185211182,
89,179,2.672150135040283,
90,181,2.349885940551758,
91,183,1.8348634243011475,
92,185,1.994388222694397,
93,187,2.2692670822143555,
94,189,2.1272642612457275,
95,191,2.015641450881958,
96,193,2.2185566425323486,
97,195,2.3064234256744385,
98,197,2.2855570316314697,
99,199,,1.5722808837890625
99,199,1.9327117204666138,
100,201,2.725801706314087,
101,203,2.1507856845855713,
102,205,2.1794791221618652,
103,207,1.6956024169921875,
104,209,1.982861042022705,
105,211,2.785013437271118,
106,213,1.868188738822937,
107,215,2.3328216075897217,
108,217,1.6663222312927246,
109,219,1.9565950632095337,
110,221,2.290239095687866,
111,223,2.0216896533966064,
112,225,2.2326037883758545,
113,227,2.580099105834961,
114,229,2.5654308795928955,
115,231,2.0546603202819824,
116,233,2.3404226303100586,
117,235,1.9453990459442139,
118,237,1.681624412536621,
119,239,2.0547826290130615,
120,241,2.3217551708221436,
121,243,2.134312868118286,
122,245,2.6261072158813477,
123,247,1.8782175779342651,
124,249,,4.776403427124023
124,249,2.7921385765075684,
125,251,2.9702491760253906,
126,253,2.129481554031372,
127,255,2.0943145751953125,
128,257,1.8996845483779907,
129,259,1.687577247619629,
130,261,2.4103169441223145,
131,263,1.8986263275146484,
132,265,1.9304287433624268,
133,267,2.325343132019043,
134,269,2.0605058670043945,
135,271,1.813750982284546,
136,273,1.9854769706726074,
137,275,1.780582070350647,
138,277,2.076223373413086,
139,279,2.9316959381103516,
140,281,2.3340206146240234,
141,283,2.206711530685425,
142,285,2.539583683013916,
143,287,1.8814634084701538,
144,289,1.5242738723754883,
145,291,2.5059714317321777,
146,293,1.98755943775177,
147,295,2.0034961700439453,
148,297,2.921966552734375,
149,299,,0.9497361183166504
149,299,1.560044288635254,
150,301,2.73372483253479,
151,303,2.2272706031799316,
152,305,1.9853696823120117,
153,307,2.354527711868286,
154,309,2.403902053833008,
155,311,2.117783546447754,
156,313,1.8277983665466309,
157,315,2.2895171642303467,
158,317,2.2933743000030518,
159,319,2.06075382232666,
160,321,1.693663477897644,
161,323,1.7617311477661133,
162,325,2.384404182434082,
163,327,1.5014361143112183,
164,329,2.201561212539673,
165,331,1.9609965085983276,
166,333,1.486433744430542,
167,335,1.6501274108886719,
168,337,2.1539599895477295,
169,339,2.160874366760254,
170,341,2.0325307846069336,
171,343,2.2829995155334473,
172,345,2.329780101776123,
173,347,1.9018460512161255,
174,349,,2.9143898487091064
174,349,2.212585926055908,
175,351,1.7167472839355469,
176,353,2.0587964057922363,
177,355,1.8491050004959106,
178,357,1.9267783164978027,
179,359,1.4327716827392578,
180,361,1.9680075645446777,
181,363,2.3274083137512207,
182,365,1.6952154636383057,
183,367,2.2585885524749756,
184,369,2.1092097759246826,
185,371,2.034536361694336,
186,373,2.709613800048828,
187,375,1.8424382209777832,
188,377,1.8781368732452393,
189,379,2.832655906677246,
190,381,2.9441471099853516,
191,383,2.3064732551574707,
192,385,2.3196959495544434,
193,387,1.922387719154358,
194,389,2.040738105773926,
195,391,1.7495744228363037,
196,393,2.337034225463867,
