municipio,ano,target,cdd_5,cdd_6,precomediocafe,tnn_5,tnn_6,tnn_7,txx_1,txx_10,txx_12,txx_2,txx_9,wd30_2,prcptot_1,prcptot_11,cdd_8,cdd_9,prcptot_2,wd30_10,prcptot_12,wd30_1,cdd_7,altitude_Terras Baixas,altitude_Terras de Média Altitude,altitude_Terras Altas,altitude_Terras Muito Altas
Campo_Belo,2015,0.84,8.0,21.0,168.48333333333332,11.05,9.53,8.71,34.9,36.54,32.62,32.83,33.57,14.0,143.31,127.56,17.0,11.0,145.81,16.0,143.69,25.0,10.0,False,False,True,False
Campo_Belo,2016,1.62,9.0,15.0,129.3216666666667,8.89,8.17,10.06,31.97,36.5,32.27,32.65,35.41,23.0,262.88,54.0,26.0,13.0,161.31,26.0,113.25,9.0,15.0,False,False,True,False
Campo_Belo,2017,1.32,7.0,24.0,155.69750000000002,11.44,5.97,3.74,33.53,35.51,33.01,32.82,34.74,11.0,196.75,29.81,15.0,24.0,60.81,16.0,169.88,14.0,15.0,False,False,True,False
Campo_Belo,2018,1.26,12.0,17.0,139.60083333333333,5.55,7.03,7.6,32.5,34.21,32.65,30.96,32.57,5.0,183.38,151.0,13.0,28.0,116.12,17.0,183.0,12.0,31.0,False,False,True,False
Campo_Belo,2019,1.26,21.0,17.0,109.61,8.08,10.45,8.08,34.37,32.58,32.96,35.43,32.69,15.0,102.62,78.56,15.0,11.0,130.12,7.0,58.12,26.0,31.0,False,False,True,False
Campo_Belo,2020,1.8,12.0,23.0,110.44833333333334,6.78,8.03,4.88,32.56,33.0,31.55,31.55,35.91,6.0,184.25,80.12,31.0,15.0,97.38,23.0,130.5,14.0,25.0,False,False,True,False
Campo_Belo,2021,1.5,22.0,22.0,114.73333333333332,8.9,8.54,9.67,33.06,37.42,32.33,31.78,36.16,6.0,296.94,73.94,15.0,21.0,56.31,15.0,79.81,13.0,30.0,False,False,True,False
Campo_Belo,2022,1.2,15.0,19.0,218.93666666666664,5.02,8.78,3.38,31.95,34.39,31.15,32.32,36.6,7.0,96.19,91.38,27.0,13.0,92.69,8.0,113.31,13.0,17.0,False,False,True,False
Campo_Belo,2023,1.5,23.0,12.0,208.05916666666667,9.05,7.58,10.14,30.62,32.03,31.27,31.05,32.64,4.0,338.94,50.06,12.0,13.0,192.22,9.0,85.12,1.0,18.0,False,False,True,False
Campo_Belo,2024,1.2,18.0,15.0,191.20333333333332,9.0,9.37,7.87,33.02,33.32,32.67,31.93,36.89,7.0,127.56,158.94,18.0,9.0,85.12,18.0,51.88,12.0,31.0,False,False,True,False
Campo_Belo,2025,0.0,16.0,30.0,328.62583333333333,10.29,10.25,9.82,32.12,35.58,32.44,32.83,33.8,15.0,173.38,171.88,14.0,15.0,140.12,14.0,77.38,7.0,22.0,False,False,True,False
Capela_Nova,2012,1.72,10.0,20.0,255.14083333333332,10.81,7.16,7.32,30.34,32.96,29.89,32.17,32.56,7.0,174.0,110.06,18.0,12.0,85.94,4.0,74.19,1.0,31.0,False,False,True,False
Capela_Nova,2013,1.72,24.0,12.0,172.1825,9.57,10.23,7.17,31.48,34.26,32.37,31.18,33.42,7.0,84.06,47.25,31.0,18.0,53.25,9.0,65.81,3.0,23.0,False,False,True,False
Capela_Nova,2014,2.098245614035088,15.0,13.0,137.595,8.71,11.1,7.65,32.37,31.16,31.33,30.81,33.75,6.0,177.38,53.75,31.0,7.0,111.56,2.0,47.38,10.0,29.0,False,False,True,False
Capela_Nova,2015,1.5,8.0,21.0,168.48333333333332,11.78,9.95,8.58,33.72,35.13,33.14,31.76,32.96,4.0,143.31,127.56,17.0,11.0,145.81,8.0,143.69,19.0,10.0,False,False,True,False
Capela_Nova,2016,2.038805970149254,9.0,15.0,129.3216666666667,9.97,9.72,10.6,31.45,35.31,31.41,32.8,34.68,14.0,262.88,54.0,26.0,13.0,161.31,11.0,113.25,6.0,15.0,False,False,True,False
Capela_Nova,2017,1.836842105263158,7.0,24.0,155.69750000000002,11.1,7.05,7.2,32.48,33.58,32.0,30.96,32.94,4.0,196.75,29.81,15.0,24.0,60.81,7.0,169.88,10.0,15.0,False,False,True,False
Capela_Nova,2018,2.1,12.0,17.0,139.60083333333333,5.64,9.28,8.86,31.72,33.48,32.55,30.58,30.25,1.0,183.38,151.0,13.0,28.0,116.12,13.0,183.0,7.0,31.0,False,False,True,False
Capela_Nova,2019,1.8,21.0,17.0,109.61,9.86,10.58,9.5,32.65,31.87,32.45,33.44,30.41,12.0,102.62,78.56,15.0,11.0,130.12,4.0,58.12,22.0,31.0,False,False,True,False
Capela_Nova,2020,1.8,12.0,23.0,110.44833333333334,9.02,9.28,6.89,31.95,32.03,31.5,31.73,34.64,6.0,184.25,80.12,31.0,15.0,97.38,6.0,130.5,12.0,25.0,False,False,True,False
Capela_Nova,2021,1.8,22.0,22.0,114.73333333333332,10.29,10.82,12.52,31.25,35.6,31.55,31.07,35.17,5.0,296.94,73.94,15.0,21.0,56.31,13.0,79.81,7.0,30.0,False,False,True,False
Capela_Nova,2022,2.101639344262295,15.0,19.0,218.93666666666664,5.28,8.84,5.7,30.63,32.37,30.04,30.31,34.91,1.0,96.19,91.38,27.0,13.0,92.69,4.0,113.31,3.0,17.0,False,False,True,False
Capela_Nova,2023,1.8,23.0,12.0,208.05916666666667,9.08,7.1,9.97,29.87,31.37,30.56,31.19,31.79,5.0,338.94,50.06,12.0,13.0,192.22,4.0,85.12,0.0,18.0,False,False,True,False
Capela_Nova,2024,2.101234567901235,18.0,15.0,191.20333333333332,10.17,9.05,8.26,33.34,33.03,32.54,32.08,35.55,8.0,127.56,158.94,18.0,9.0,85.12,12.0,51.88,8.0,31.0,False,False,True,False
Capela_Nova,2025,0.0,16.0,30.0,328.62583333333333,11.0,10.95,10.63,32.23,33.9,32.71,32.33,32.79,8.0,173.38,171.88,14.0,15.0,140.12,10.0,77.38,8.0,22.0,False,False,True,False
Capitao_Eneas,2012,3.0,13.0,20.0,255.14083333333332,14.83,11.91,10.83,33.7,35.25,32.66,34.79,36.92,26.0,323.25,123.62,31.0,11.0,150.38,20.0,237.88,17.0,31.0,False,False,True,False
Capitao_Eneas,2013,2.4,29.0,15.0,172.1825,13.93,13.72,11.37,35.14,38.37,35.66,35.54,36.95,27.0,410.44,257.06,31.0,15.0,276.31,30.0,115.19,15.0,31.0,False,False,True,False
Capitao_Eneas,2014,2.4,22.0,22.0,137.595,12.2,13.74,12.66,33.69,37.01,33.29,33.41,38.54,27.0,190.94,183.38,31.0,19.0,184.88,20.0,312.88,26.0,31.0,False,False,True,False
Capitao_Eneas,2015,1.8,8.0,28.0,168.48333333333332,13.97,12.22,12.82,37.66,37.85,36.36,35.96,36.63,22.0,195.38,219.81,31.0,9.0,217.81,20.0,364.94,31.0,22.0,False,False,True,False
Capitao_Eneas,2016,2.1,15.0,30.0,129.3216666666667,13.9,12.85,12.92,37.82,39.81,36.72,35.8,39.26,28.0,320.62,91.81,26.0,13.0,106.75,31.0,184.69,12.0,22.0,False,False,True,False
Capitao_Eneas,2017,0.5,18.0,25.0,155.69750000000002,13.71,10.75,12.49,36.82,38.32,35.84,34.03,36.86,21.0,370.94,201.5,19.0,14.0,231.44,28.0,191.75,30.0,31.0,False,False,True,False
Capitao_Eneas,2018,0.6470588235294118,16.0,30.0,139.60083333333333,12.87,12.99,12.28,34.99,37.88,34.7,32.15,34.08,15.0,235.44,182.31,13.0,25.0,150.25,30.0,262.56,27.0,31.0,False,False,True,False
Capitao_Eneas,2019,0.5333333333333333,16.0,17.0,109.61,16.96,12.65,12.13,35.9,37.49,34.87,37.16,36.82,25.0,156.81,270.56,24.0,13.0,227.25,27.0,136.88,31.0,31.0,False,False,True,False
Capitao_Eneas,2020,3.0,13.0,30.0,110.44833333333334,10.33,13.61,10.68,35.72,37.3,36.36,33.63,37.95,22.0,144.69,129.44,31.0,24.0,227.62,29.0,227.56,18.0,31.0,False,False,True,False
Capitao_Eneas,2021,2.0,22.0,30.0,114.73333333333332,11.49,10.75,11.68,35.08,40.71,34.04,35.37,38.84,13.0,179.12,66.75,31.0,22.0,98.94,25.0,257.19,30.0,31.0,False,False,True,False
Capitao_Eneas,2022,2.6,31.0,19.0,218.93666666666664,7.04,10.74,10.22,33.18,38.61,31.95,33.33,39.31,18.0,165.69,187.25,31.0,28.0,231.94,26.0,299.31,20.0,31.0,False,False,True,False
Capitao_Eneas,2023,3.0,31.0,20.0,208.05916666666667,9.8,9.97,12.0,31.87,36.46,32.62,34.57,37.47,28.0,290.31,27.75,18.0,14.0,228.44,28.0,235.25,18.0,31.0,False,False,True,False
Capitao_Eneas,2024,3.0,31.0,30.0,191.20333333333332,14.19,9.16,10.84,35.89,37.45,38.13,33.61,40.04,17.0,133.12,91.12,23.0,8.0,114.53,30.0,138.31,17.0,31.0,False,False,True,False
Capitao_Eneas,2025,0.0,14.0,30.0,328.62583333333333,15.01,13.07,11.44,34.78,37.87,34.39,34.39,35.99,25.0,163.69,152.0,31.0,26.0,280.75,26.0,192.0,20.0,31.0,False,False,True,False
Casa_Grande,2012,1.230769230769231,9.0,20.0,255.14083333333332,11.38,8.32,8.12,30.47,32.81,29.67,31.93,32.85,7.0,164.31,110.25,18.0,12.0,62.5,4.0,53.44,1.0,21.0,False,False,True,False
Casa_Grande,2013,1.230769230769231,24.0,12.0,172.1825,9.86,10.08,7.23,31.43,34.05,32.22,31.16,34.01,8.0,95.56,41.62,16.0,18.0,89.62,10.0,80.88,3.0,23.0,False,False,True,False
Casa_Grande,2014,1.2,14.0,10.0,137.595,9.07,11.62,7.87,32.15,30.98,31.47,30.77,34.1,5.0,139.75,70.75,31.0,7.0,79.75,2.0,52.69,9.0,29.0,False,False,True,False
Casa_Grande,2015,1.32,7.0,21.0,168.48333333333332,11.76,10.22,9.17,33.64,35.2,32.61,32.09,32.51,5.0,135.31,162.75,17.0,11.0,189.19,11.0,151.62,19.0,7.0,False,False,True,False
Casa_Grande,2016,1.507692307692308,9.0,15.0,129.3216666666667,10.61,9.35,10.62,31.2,35.15,31.51,32.47,34.66,13.0,264.56,61.0,27.0,13.0,148.81,17.0,150.0,6.0,16.0,False,False,True,False
Casa_Grande,2017,0.7083333333333334,7.0,23.0,155.69750000000002,11.49,7.37,6.44,32.31,33.23,32.06,30.87,33.09,4.0,194.12,44.81,15.0,24.0,73.25,7.0,205.94,10.0,16.0,False,False,True,False
Casa_Grande,2018,1.208333333333333,12.0,17.0,139.60083333333333,5.25,8.88,8.2,31.64,33.23,32.22,30.44,30.27,1.0,166.25,203.88,13.0,28.0,142.56,13.0,199.19,6.0,31.0,False,False,True,False
Casa_Grande,2019,1.5,21.0,12.0,109.61,9.27,10.74,9.56,32.55,31.95,32.08,33.28,30.85,12.0,123.62,107.56,14.0,11.0,119.56,5.0,65.19,22.0,31.0,False,False,True,False
Casa_Grande,2020,1.553846153846154,12.0,22.0,110.44833333333334,9.11,8.88,6.4,31.91,32.19,31.54,31.25,34.39,6.0,204.12,113.69,31.0,15.0,67.06,6.0,128.0,12.0,25.0,False,False,True,False
Casa_Grande,2021,1.323076923076923,22.0,22.0,114.73333333333332,9.92,10.63,11.92,31.58,35.75,31.53,30.72,35.05,3.0,231.38,71.0,15.0,20.0,41.75,14.0,89.25,7.0,16.0,False,False,True,False
Casa_Grande,2022,2.107692307692308,15.0,19.0,218.93666666666664,4.7,8.46,4.85,30.5,32.52,29.82,30.1,34.83,1.0,96.0,128.81,27.0,16.0,89.06,4.0,126.12,3.0,17.0,False,False,True,False
Casa_Grande,2023,2.523076923076923,28.0,12.0,208.05916666666667,8.84,7.33,9.54,29.93,31.0,30.52,30.74,31.31,4.0,323.25,48.56,12.0,13.0,186.94,3.0,93.38,0.0,18.0,False,False,True,False
Casa_Grande,2024,2.522388059701492,18.0,15.0,191.20333333333332,10.03,9.26,7.69,33.24,32.59,32.32,31.39,35.62,6.0,135.25,167.81,18.0,11.0,62.38,15.0,67.06,6.0,17.0,False,False,True,False
Casa_Grande,2025,0.0,16.0,30.0,328.62583333333333,10.82,10.46,9.97,31.72,33.95,32.29,31.71,32.64,6.0,130.38,177.12,14.0,10.0,131.81,8.0,83.06,7.0,22.0,False,False,True,False
Cataguases,2012,0.9,9.0,19.0,255.14083333333332,12.29,6.89,6.95,36.58,37.38,36.55,37.79,37.21,29.0,135.69,87.88,17.0,13.0,91.81,19.0,90.62,23.0,16.0,False,True,False,False
Cataguases,2013,0.9,24.0,12.0,172.1825,12.14,10.87,7.36,37.6,40.37,38.78,37.22,38.38,28.0,82.0,57.06,31.0,18.0,54.69,28.0,76.19,26.0,16.0,False,True,False,False
Cataguases,2014,0.8666666666666667,15.0,12.0,137.595,8.31,13.66,8.41,38.18,35.92,37.63,34.92,37.36,26.0,170.81,31.0,31.0,6.0,96.25,19.0,71.0,30.0,29.0,False,True,False,False
Cataguases,2015,0.6153846153846154,15.0,21.0,168.48333333333332,12.31,9.34,9.73,39.29,39.36,37.01,37.64,36.82,24.0,174.31,121.69,17.0,11.0,134.44,17.0,85.81,31.0,7.0,False,True,False,False
Cataguases,2016,0.6666666666666666,9.0,15.0,129.3216666666667,12.73,9.46,9.94,39.17,40.9,38.15,36.32,38.08,27.0,218.12,83.0,26.0,14.0,185.62,26.0,98.06,25.0,15.0,False,True,False,False
Cataguases,2017,2.0,13.0,24.0,155.69750000000002,12.55,9.44,12.25,36.39,36.72,35.52,34.53,35.55,28.0,157.56,15.56,15.0,24.0,50.44,15.0,144.0,29.0,15.0,False,True,False,False
Cataguases,2018,0.5,12.0,17.0,139.60083333333333,10.22,12.41,10.98,36.13,37.61,36.25,34.25,35.24,21.0,178.94,79.69,13.0,28.0,106.56,23.0,144.5,28.0,31.0,False,True,False,False
Cataguases,2019,0.5,21.0,17.0,109.61,13.94,13.1,12.27,37.3,35.23,36.6,37.9,33.37,20.0,65.69,47.19,15.0,10.0,193.06,14.0,43.88,31.0,31.0,False,True,False,False
Cataguases,2020,1.25,11.0,23.0,110.44833333333334,9.93,12.19,9.07,36.23,35.17,35.01,35.88,38.02,20.0,147.19,90.69,31.0,15.0,76.12,24.0,159.69,20.0,26.0,False,True,False,False
Cataguases,2021,1.25,31.0,23.0,114.73333333333332,12.56,11.71,13.66,34.88,37.6,34.48,35.08,37.27,16.0,221.25,59.31,15.0,19.0,18.5,13.0,64.12,28.0,30.0,False,True,False,False
Cataguases,2022,1.5,15.0,19.0,218.93666666666664,9.18,11.6,9.13,33.1,32.77,33.08,33.01,36.58,16.0,70.62,55.25,27.0,10.0,59.44,8.0,103.75,21.0,16.0,False,True,False,False
Cataguases,2023,1.333333333333333,27.0,12.0,208.05916666666667,11.45,10.3,12.56,33.36,34.37,33.89,35.9,35.34,28.0,297.69,52.0,10.0,13.0,204.69,16.0,76.06,21.0,18.0,False,True,False,False
Cataguases,2024,1.0,18.0,15.0,191.20333333333332,14.06,10.85,9.45,36.48,36.37,36.68,35.84,38.04,25.0,187.5,154.94,18.0,16.0,75.25,19.0,59.0,22.0,31.0,False,True,False,False
Cataguases,2025,0.0,9.0,30.0,328.62583333333333,13.91,13.54,12.09,37.07,37.01,35.06,37.22,35.83,28.0,131.12,73.12,13.0,14.0,119.25,16.0,100.75,20.0,20.0,False,True,False,False
Caxambu,2012,1.26,9.0,18.0,255.14083333333332,7.73,2.11,1.61,30.38,34.5,32.17,32.77,34.4,15.0,125.06,128.44,15.0,12.0,98.19,8.0,101.44,6.0,16.0,False,False,True,False
Caxambu,2013,1.26,8.0,11.0,172.1825,6.84,7.64,3.94,31.17,35.5,32.77,32.26,33.45,17.0,74.62,153.06,16.0,19.0,138.38,21.0,123.25,5.0,23.0,False,False,True,False
Caxambu,2014,1.321052631578947,14.0,12.0,137.595,6.04,9.05,2.15,33.85,31.77,32.34,33.89,32.53,22.0,126.25,108.25,16.0,7.0,129.5,9.0,97.12,27.0,18.0,False,False,True,False
Caxambu,2015,1.2,8.0,18.0,168.48333333333332,8.87,5.78,5.16,36.03,35.74,33.04,32.34,32.09,9.0,99.69,163.69,12.0,11.0,142.75,16.0,102.31,23.0,7.0,False,False,True,False
Caxambu,2016,1.5,6.0,15.0,129.3216666666667,6.58,4.94,8.66,32.18,35.53,32.26,33.25,35.22,16.0,110.0,126.25,26.0,14.0,232.31,23.0,177.0,9.0,6.0,False,False,True,False
Caxambu,2017,0.5934065934065934,9.0,23.0,155.69750000000002,10.38,1.49,2.8,33.59,34.99,33.42,33.89,33.54,20.0,149.19,26.56,8.0,11.0,86.81,11.0,184.06,12.0,15.0,False,False,True,False
Caxambu,2018,0.8979591836734694,12.0,10.0,139.60083333333333,3.2,4.94,5.89,32.81,34.21,32.32,32.8,33.38,7.0,135.44,112.56,13.0,28.0,178.25,15.0,171.88,10.0,31.0,False,False,True,False
Caxambu,2019,0.8979591836734694,13.0,17.0,109.61,6.65,7.99,3.78,34.37,32.75,33.67,35.1,33.28,13.0,128.19,144.44,12.0,10.0,132.0,5.0,42.19,28.0,31.0,False,False,True,False
Caxambu,2020,1.326530612244898,11.0,22.0,110.44833333333334,2.54,6.6,2.4,32.39,33.94,32.26,31.71,35.11,8.0,136.94,111.19,22.0,17.0,176.44,21.0,221.56,15.0,15.0,False,False,True,False
Caxambu,2021,1.438775510204082,21.0,19.0,114.73333333333332,5.52,4.86,5.88,33.78,35.35,31.62,31.97,35.65,9.0,284.25,30.25,12.0,18.0,42.06,12.0,103.38,16.0,30.0,False,False,True,False
Caxambu,2022,1.438775510204082,14.0,14.0,218.93666666666664,3.01,5.75,1.26,32.34,31.14,29.92,30.67,36.14,5.0,59.5,61.31,27.0,9.0,108.12,2.0,30.19,12.0,15.0,False,False,True,False
Caxambu,2023,1.316326530612245,27.0,12.0,208.05916666666667,5.76,3.19,6.09,31.26,31.51,32.28,31.21,31.84,6.0,161.5,38.19,12.0,14.0,283.22,3.0,89.38,1.0,31.0,False,False,True,False
Caxambu,2024,1.795918367346939,18.0,15.0,191.20333333333332,8.71,7.21,5.77,34.4,32.32,33.95,31.37,35.8,8.0,193.06,107.5,12.0,16.0,72.19,12.0,86.12,12.0,15.0,False,False,True,False
Caxambu,2025,0.0,9.0,29.0,328.62583333333333,9.56,7.7,7.71,33.7,35.99,31.69,32.88,33.77,12.0,151.62,97.38,13.0,14.0,71.88,12.0,164.69,9.0,18.0,False,False,True,False
Coimbra,2012,1.534782608695652,9.0,20.0,255.14083333333332,10.92,6.04,4.32,29.49,32.24,29.84,32.57,31.58,7.0,164.31,110.25,18.0,12.0,62.5,4.0,53.44,0.0,21.0,False,False,True,False
Coimbra,2013,1.534782608695652,24.0,12.0,172.1825,9.23,8.78,5.11,31.69,36.05,33.36,30.84,33.85,4.0,95.56,41.62,16.0,18.0,89.62,12.0,80.88,5.0,23.0,False,False,True,False
Coimbra,2014,1.2,14.0,10.0,137.595,6.25,10.11,6.5,33.59,31.21,31.79,32.46,33.85,19.0,139.75,70.75,31.0,7.0,79.75,3.0,52.69,20.0,29.0,False,False,True,False
Coimbra,2015,1.5,7.0,21.0,168.48333333333332,10.68,6.87,6.32,35.2,35.89,34.14,31.63,34.08,14.0,135.31,162.75,17.0,11.0,189.19,9.0,151.62,25.0,7.0,False,False,True,False
Coimbra,2016,1.319148936170213,9.0,15.0,129.3216666666667,10.16,7.45,8.24,33.04,36.49,32.26,33.05,34.71,19.0,264.56,61.0,27.0,13.0,148.81,14.0,150.0,9.0,16.0,False,False,True,False
Coimbra,2017,1.858974358974359,7.0,23.0,155.69750000000002,8.91,5.61,8.2,33.99,34.57,33.06,31.67,33.08,7.0,194.12,44.81,15.0,24.0,73.25,8.0,205.94,15.0,16.0,False,False,True,False
Coimbra,2018,1.8,12.0,17.0,139.60083333333333,5.12,8.06,7.33,33.31,33.61,33.75,30.4,31.81,3.0,166.25,203.88,13.0,28.0,142.56,16.0,199.19,15.0,31.0,False,False,True,False
Coimbra,2019,1.5,21.0,12.0,109.61,10.78,8.29,7.74,34.41,31.99,33.16,34.75,29.8,12.0,123.62,107.56,14.0,11.0,119.56,5.0,65.19,24.0,31.0,False,False,True,False
Coimbra,2020,1.8,12.0,22.0,110.44833333333334,6.27,7.69,4.73,33.82,33.6,30.81,32.47,34.73,6.0,204.12,113.69,31.0,15.0,67.06,10.0,128.0,11.0,25.0,False,False,True,False
Coimbra,2021,1.501182033096927,22.0,22.0,114.73333333333332,8.34,6.96,8.83,31.89,37.06,31.33,31.45,36.13,5.0,231.38,71.0,15.0,20.0,41.75,12.0,89.25,10.0,16.0,False,False,True,False
Coimbra,2022,1.799054373522459,15.0,19.0,218.93666666666664,4.85,6.21,5.39,31.06,30.84,30.53,30.34,35.02,3.0,96.0,128.81,27.0,16.0,89.06,3.0,126.12,11.0,17.0,False,False,True,False
Coimbra,2023,1.8,28.0,12.0,208.05916666666667,8.09,5.78,7.24,28.91,30.41,31.21,31.09,31.25,3.0,323.25,48.56,12.0,13.0,186.94,1.0,93.38,0.0,18.0,False,False,True,False
Coimbra,2024,1.50126582278481,18.0,15.0,191.20333333333332,11.58,6.29,5.3,32.8,33.88,33.87,31.86,35.67,4.0,135.25,167.81,18.0,11.0,62.38,8.0,67.06,8.0,17.0,False,False,True,False
Coimbra,2025,0.0,16.0,30.0,328.62583333333333,9.99,8.77,7.89,34.08,33.25,32.6,33.81,32.72,12.0,130.38,177.12,14.0,10.0,131.81,7.0,83.06,7.0,22.0,False,False,True,False
Conselheiro_Pena,2012,1.484944237918216,10.0,20.0,255.14083333333332,16.28,11.67,11.06,33.7,34.74,33.41,35.96,36.37,29.0,215.25,38.5,31.0,15.0,108.38,16.0,83.94,19.0,31.0,True,False,False,False
Conselheiro_Pena,2013,1.300092165898618,18.0,13.0,172.1825,15.65,14.01,12.97,35.06,40.15,36.67,34.92,37.29,28.0,177.19,169.19,31.0,19.0,210.69,23.0,117.56,22.0,31.0,True,False,False,False
Conselheiro_Pena,2014,1.29994566201775,22.0,13.0,137.595,12.66,14.58,12.34,34.68,33.78,35.65,34.88,37.95,27.0,195.69,83.25,31.0,8.0,178.88,12.0,187.62,28.0,29.0,True,False,False,False
Conselheiro_Pena,2015,1.060087627790528,16.0,21.0,168.48333333333332,14.75,14.5,13.45,38.12,36.74,35.75,34.74,36.34,23.0,144.25,125.38,31.0,6.0,191.69,18.0,181.75,31.0,23.0,True,False,False,False
Conselheiro_Pena,2016,1.179892948568769,17.0,29.0,129.3216666666667,15.65,13.29,15.25,37.88,38.24,35.76,36.33,37.45,29.0,316.12,76.31,27.0,12.0,123.31,25.0,154.69,20.0,22.0,True,False,False,False
Conselheiro_Pena,2017,1.290035169988277,15.0,27.0,155.69750000000002,14.63,11.87,13.71,34.78,36.31,34.53,32.95,34.57,23.0,197.88,101.12,15.0,13.0,92.31,18.0,135.69,28.0,16.0,True,False,False,False
Conselheiro_Pena,2018,1.620103092783505,12.0,20.0,139.60083333333333,13.96,14.65,12.44,35.46,36.61,33.8,32.97,32.0,23.0,218.0,123.31,13.0,28.0,122.62,23.0,101.19,29.0,31.0,True,False,False,False
Conselheiro_Pena,2019,1.3,27.0,30.0,109.61,17.34,15.33,13.89,35.27,36.35,35.33,37.0,35.59,27.0,151.69,109.62,24.0,14.0,203.16,21.0,57.28,31.0,31.0,True,False,False,False
Conselheiro_Pena,2020,1.55981308411215,8.0,26.0,110.44833333333334,10.88,13.75,11.68,36.24,37.37,34.46,35.51,35.13,23.0,146.12,82.12,31.0,23.0,277.06,26.0,172.81,23.0,26.0,True,False,False,False
Conselheiro_Pena,2021,1.289873417721519,21.0,24.0,114.73333333333332,13.57,12.11,13.1,34.57,37.4,33.75,34.58,37.47,19.0,254.06,30.81,31.0,30.0,75.88,17.0,108.38,30.0,31.0,True,False,False,False
Conselheiro_Pena,2022,1.8,27.0,19.0,218.93666666666664,9.54,12.27,11.46,35.38,36.68,33.77,33.68,36.25,24.0,121.94,65.19,28.0,25.0,77.75,16.0,161.56,26.0,31.0,True,False,False,False
Conselheiro_Pena,2023,1.320048602673147,28.0,12.0,208.05916666666667,13.75,11.31,13.57,31.83,34.51,34.03,34.72,35.95,26.0,254.88,36.69,12.0,7.0,183.31,20.0,160.19,23.0,31.0,True,False,False,False
Conselheiro_Pena,2024,1.2,24.0,13.0,191.20333333333332,17.17,13.64,12.48,36.75,35.71,37.82,35.05,36.89,23.0,112.06,69.81,18.0,14.0,157.47,20.0,137.88,23.0,17.0,True,False,False,False
Conselheiro_Pena,2025,0.0,18.0,30.0,328.62583333333333,16.63,15.33,14.91,36.13,38.32,34.53,34.65,34.91,28.0,133.12,105.56,14.0,15.0,170.62,18.0,161.81,19.0,31.0,True,False,False,False
Corrego_Novo,2012,1.166666666666667,11.0,19.0,255.14083333333332,14.13,9.89,8.19,32.11,34.25,32.02,34.42,34.75,26.0,189.5,154.06,31.0,20.0,44.38,8.0,85.25,14.0,31.0,False,True,False,False
Corrego_Novo,2013,1.2,29.0,12.0,172.1825,13.12,12.72,10.56,34.54,38.35,35.93,33.02,35.28,27.0,209.62,101.56,31.0,19.0,199.56,18.0,148.06,20.0,31.0,False,True,False,False
Corrego_Novo,2014,1.08,8.0,13.0,137.595,10.35,12.63,9.45,34.08,32.29,33.84,32.86,37.38,27.0,40.31,58.56,31.0,11.0,32.62,9.0,27.81,27.0,29.0,False,True,False,False
Corrego_Novo,2015,1.2,10.0,21.0,168.48333333333332,13.0,11.45,11.71,37.3,36.92,35.74,33.44,34.28,22.0,173.12,75.19,31.0,6.0,139.06,12.0,200.25,31.0,14.0,False,True,False,False
Corrego_Novo,2016,0.9583333333333334,9.0,27.0,129.3216666666667,13.64,10.88,13.33,36.26,38.04,33.05,35.39,36.89,27.0,269.81,65.81,27.0,12.0,112.06,25.0,302.56,17.0,22.0,False,True,False,False
Corrego_Novo,2017,0.5,9.0,22.0,155.69750000000002,12.41,9.04,11.62,34.57,35.59,33.85,31.59,34.29,14.0,185.5,75.88,9.0,13.0,105.62,15.0,315.75,26.0,16.0,False,True,False,False
Corrego_Novo,2018,0.6634615384615384,11.0,20.0,139.60083333333333,11.34,12.43,11.12,35.32,36.09,33.83,32.73,32.19,19.0,101.5,170.31,13.0,27.0,54.94,24.0,181.75,29.0,31.0,False,True,False,False
Corrego_Novo,2019,1.145454545454546,9.0,17.0,109.61,15.33,12.7,11.93,34.14,36.11,35.37,35.59,34.46,22.0,148.88,133.81,15.0,14.0,101.25,19.0,70.0,31.0,31.0,False,True,False,False
Corrego_Novo,2020,1.254545454545455,8.0,26.0,110.44833333333334,8.42,10.67,8.98,36.16,36.52,33.24,34.15,37.06,20.0,212.06,204.44,31.0,21.0,36.25,24.0,227.25,20.0,26.0,False,True,False,False
Corrego_Novo,2021,1.8,21.0,22.0,114.73333333333332,11.99,10.22,11.52,33.1,38.46,32.76,33.5,37.9,15.0,122.38,39.69,20.0,21.0,86.31,14.0,129.69,28.0,30.0,False,True,False,False
Corrego_Novo,2022,1.377777777777778,15.0,19.0,218.93666666666664,6.66,10.7,9.48,33.43,34.92,31.43,32.25,36.87,11.0,97.56,55.88,28.0,16.0,150.44,14.0,180.75,20.0,17.0,False,True,False,False
Corrego_Novo,2023,1.8,28.0,12.0,208.05916666666667,10.9,9.08,11.99,30.69,33.17,32.75,33.79,34.33,19.0,160.38,92.31,12.0,8.0,162.53,11.0,109.12,8.0,18.0,False,True,False,False
Corrego_Novo,2024,1.2,24.0,14.0,191.20333333333332,16.06,9.9,9.91,34.01,33.68,34.88,33.01,35.39,20.0,90.0,108.94,18.0,8.0,69.72,18.0,92.06,21.0,31.0,False,True,False,False
Corrego_Novo,2025,0.0,16.0,30.0,328.62583333333333,14.9,12.47,11.34,35.46,37.85,33.96,34.13,34.43,28.0,65.62,116.69,14.0,15.0,80.19,15.0,135.56,13.0,31.0,False,True,False,False
