epoch,step,train_loss_epoch,train_loss_step
0,1,4.489349365234375,
1,3,5.128968715667725,
2,5,1.2832677364349365,
3,7,1.5155997276306152,
4,9,1.3937698602676392,
5,11,4.795921802520752,
6,13,4.7494587898254395,
7,15,1.2968103885650635,
8,17,1.68634033203125,
9,19,1.724658489227295,
10,21,4.499504566192627,
11,23,16.862136840820312,
12,25,1.4454331398010254,
13,27,4.353557586669922,
14,29,4.499576568603516,
15,31,5.224119186401367,
16,33,4.3917317390441895,
17,35,4.401634216308594,
18,37,4.838268756866455,
19,39,4.473705768585205,
20,41,1.4499272108078003,
21,43,4.542773723602295,
22,45,1.2167131900787354,
23,47,5.101202487945557,
24,49,,2.2863845825195312
24,49,1.746464490890503,
25,51,1.3404103517532349,
26,53,4.4982452392578125,
27,55,4.833465576171875,
28,57,4.559132099151611,
29,59,4.565561771392822,
30,61,4.369640827178955,
31,63,1.2336881160736084,
32,65,1.309112310409546,
33,67,7.676697731018066,
34,69,1.502884030342102,
35,71,4.311885833740234,
36,73,1.4914308786392212,
37,75,7.6514434814453125,
38,77,1.6644200086593628,
39,79,4.62461519241333,
40,81,1.6054328680038452,
41,83,1.4380719661712646,
42,85,4.137305736541748,
43,87,4.653975486755371,
44,89,4.394296646118164,
45,91,5.2441229820251465,
46,93,1.6424474716186523,
47,95,4.38759183883667,
48,97,1.4683029651641846,
49,99,,1.2320444583892822
49,99,1.576643943786621,
