epoch,step,train_loss_epoch,train_loss_step
0,4,1.1309133768081665,
1,9,1.1491928100585938,
2,14,1.1447477340698242,
3,19,1.1816068887710571,
4,24,1.1475954055786133,
5,29,1.074779748916626,
6,34,1.1118537187576294,
7,39,1.1036583185195923,
8,44,0.9976706504821777,
9,49,,0.9779559969902039
9,49,1.0718882083892822,
10,54,0.9815871119499207,
11,59,0.9849492311477661,
12,64,0.9379274249076843,
13,69,0.8525270223617554,
14,74,0.9204392433166504,
15,79,0.8936734199523926,
16,84,0.9139995574951172,
17,89,0.8828943371772766,
18,94,0.9084766507148743,
19,99,,0.9189555644989014
19,99,0.9236507415771484,
20,104,0.7922089099884033,
21,109,0.8013404607772827,
22,114,0.9138766527175903,
23,119,0.8168610334396362,
24,124,0.8463144302368164,
25,129,0.8540077209472656,
26,134,0.8823041915893555,
27,139,0.8382894396781921,
28,144,0.8304821252822876,
29,149,,0.9746596813201904
29,149,0.8679754137992859,
30,154,0.8508579134941101,
31,159,0.8329566121101379,
32,164,0.8374272584915161,
33,169,0.8852893710136414,
34,174,0.8444522619247437,
35,179,0.8075197339057922,
36,184,0.8642311096191406,
37,189,0.7910960912704468,
38,194,0.7458757162094116,
39,199,,1.0105623006820679
39,199,0.8723946809768677,
40,204,0.8011641502380371,
41,209,0.8203521966934204,
42,214,0.7497051954269409,
43,219,0.7772583365440369,
44,224,0.8095032572746277,
45,229,0.793404221534729,
46,234,0.8351160883903503,
47,239,0.8360706567764282,
48,244,0.7977292537689209,
49,249,,0.8540194034576416
49,249,0.8128591775894165,
50,254,0.7650049328804016,
51,259,0.7585510015487671,
52,264,0.8238434791564941,
53,269,0.8036438226699829,
54,274,0.8072592616081238,
55,279,0.7833794355392456,
56,284,0.7720386385917664,
57,289,0.8087188005447388,
58,294,0.8122601509094238,
59,299,,0.6943486332893372
59,299,0.7110733389854431,
60,304,0.7335240244865417,
61,309,0.7773987054824829,
62,314,0.7903047800064087,
63,319,0.8032466173171997,
64,324,0.7765857577323914,
