number,value,datetime_start,datetime_complete,duration,params_learning_rate,state
59,0.18677649811880595,2025-12-23 19:13:26.107117,2025-12-23 19:13:57.564385,0 days 00:00:31.457268,2.18761549345597e-05,COMPLETE
60,0.17746742419032174,2025-12-23 19:13:57.575848,2025-12-23 19:14:29.039716,0 days 00:00:31.463868,1.8167278125107493e-05,COMPLETE
61,0.17486511452915088,2025-12-23 19:14:29.050708,2025-12-23 19:15:00.343328,0 days 00:00:31.292620,1.4982044105875453e-05,COMPLETE
62,0.17475362883424198,2025-12-23 19:15:00.354405,2025-12-23 19:15:31.667715,0 days 00:00:31.313310,1.4508113075434614e-05,COMPLETE
63,0.17561096231396228,2025-12-23 19:15:31.678795,2025-12-23 19:16:02.960572,0 days 00:00:31.281777,1.1437106106048692e-05,COMPLETE
64,0.17624347758949574,2025-12-23 19:16:02.972046,2025-12-23 19:16:34.273021,0 days 00:00:31.300975,1.005591010841512e-05,COMPLETE
65,0.1759962343388097,2025-12-23 19:16:34.284718,2025-12-23 19:17:05.604435,0 days 00:00:31.319717,1.6945335423422078e-05,COMPLETE
66,0.17478327685892847,2025-12-23 19:17:05.616763,2025-12-23 19:17:37.001480,0 days 00:00:31.384717,1.469209676191261e-05,COMPLETE
67,0.2953590819196649,2025-12-23 19:17:37.013150,2025-12-23 19:18:08.424020,0 days 00:00:31.410870,3.765519702325577e-05,COMPLETE
68,0.4224432720111799,2025-12-23 19:18:08.437615,2025-12-23 19:18:39.896732,0 days 00:00:31.459117,0.0002772936872523806,COMPLETE
69,0.22503521938300614,2025-12-23 19:18:39.909135,2025-12-23 19:19:11.252765,0 days 00:00:31.343630,2.9555745685624946e-05,COMPLETE
70,0.18898453591523626,2025-12-23 19:19:11.263806,2025-12-23 19:19:42.793235,0 days 00:00:31.529429,2.2610198908983087e-05,COMPLETE
71,0.17481357783158055,2025-12-23 19:19:42.805325,2025-12-23 19:20:14.157988,0 days 00:00:31.352663,1.4837931733155448e-05,COMPLETE
72,0.1760297770465436,2025-12-23 19:20:14.169212,2025-12-23 19:20:45.393628,0 days 00:00:31.224416,1.69690160670821e-05,COMPLETE
73,0.18060365253058056,2025-12-23 19:20:45.405746,2025-12-23 19:21:16.654960,0 days 00:00:31.249214,1.9797394898606637e-05,COMPLETE
74,0.17503734352496259,2025-12-23 19:21:16.666140,2025-12-23 19:21:47.819297,0 days 00:00:31.153157,1.5621069427360953e-05,COMPLETE
75,0.17568149893017362,2025-12-23 19:21:47.835271,2025-12-23 19:22:19.169164,0 days 00:00:31.333893,1.128951473599586e-05,COMPLETE
76,0.20589977496367537,2025-12-23 19:22:19.186270,2025-12-23 19:22:50.533789,0 days 00:00:31.347519,2.6530289329287222e-05,COMPLETE
77,0.4625769450108597,2025-12-23 19:22:50.547119,2025-12-23 19:23:21.873762,0 days 00:00:31.326643,0.00010351029070280408,COMPLETE
78,0.27185117752766347,2025-12-23 19:23:21.888985,2025-12-23 19:23:53.230991,0 days 00:00:31.342006,0.0005106509927289953,COMPLETE
79,0.17525157356418003,2025-12-23 19:23:53.242058,2025-12-23 19:24:24.546891,0 days 00:00:31.304833,1.244300501294208e-05,COMPLETE
80,0.4543094238370782,2025-12-23 19:24:24.558791,2025-12-23 19:24:56.089963,0 days 00:00:31.531172,0.00021021094217194686,COMPLETE
81,0.1747234209875282,2025-12-23 19:24:56.100969,2025-12-23 19:25:27.529807,0 days 00:00:31.428838,1.4368796916856041e-05,COMPLETE
82,0.1747519776310295,2025-12-23 19:25:27.542673,2025-12-23 19:25:58.954042,0 days 00:00:31.411369,1.4242792250715986e-05,COMPLETE
83,0.17482330342956928,2025-12-23 19:25:58.969701,2025-12-23 19:26:30.352915,0 days 00:00:31.383214,1.4000988736591763e-05,COMPLETE
84,0.17791756327699845,2025-12-23 19:26:30.364901,2025-12-23 19:27:01.765220,0 days 00:00:31.400319,1.8485336461864267e-05,COMPLETE
85,0.4448701758569421,2025-12-23 19:27:01.776450,2025-12-23 19:27:33.251225,0 days 00:00:31.474775,8.317109470638647e-05,COMPLETE
86,0.17541993271481082,2025-12-23 19:27:33.262557,2025-12-23 19:28:04.617828,0 days 00:00:31.355271,1.195755361680782e-05,COMPLETE
87,0.18325801554176677,2025-12-23 19:28:04.629609,2025-12-23 19:28:36.352300,0 days 00:00:31.722691,2.071361669629147e-05,COMPLETE
88,0.1749738610574839,2025-12-23 19:28:36.386196,2025-12-23 19:29:07.690503,0 days 00:00:31.304307,1.5314712528829575e-05,COMPLETE
89,0.1749529503241931,2025-12-23 19:29:07.701809,2025-12-23 19:29:39.047663,0 days 00:00:31.345854,1.3527183943889206e-05,COMPLETE
90,0.1772873848519689,2025-12-23 19:29:39.059486,2025-12-23 19:30:10.410824,0 days 00:00:31.351338,1.7871018282171474e-05,COMPLETE
91,0.17475990098634556,2025-12-23 19:30:10.422956,2025-12-23 19:30:41.789731,0 days 00:00:31.366775,1.4195308823361115e-05,COMPLETE
92,0.1754906857377667,2025-12-23 19:30:41.801523,2025-12-23 19:31:13.135281,0 days 00:00:31.333758,1.649879756890075e-05,COMPLETE
93,0.19261406744896364,2025-12-23 19:31:13.152399,2025-12-23 19:31:44.530897,0 days 00:00:31.378498,2.3627550414014272e-05,COMPLETE
94,0.17524977322998475,2025-12-23 19:31:44.542833,2025-12-23 19:32:15.872808,0 days 00:00:31.329975,1.2460921540526898e-05,COMPLETE
95,0.175869251598255,2025-12-23 19:32:15.884287,2025-12-23 19:32:47.262517,0 days 00:00:31.378230,1.0791723367311895e-05,COMPLETE
96,0.17474295968357217,2025-12-23 19:32:47.274916,2025-12-23 19:33:18.589621,0 days 00:00:31.314705,1.4457276480500824e-05,COMPLETE
97,0.18451863845702082,2025-12-23 19:33:18.601433,2025-12-23 19:33:49.965142,0 days 00:00:31.363709,2.113612711820848e-05,COMPLETE
98,0.1748718960249921,2025-12-23 19:33:49.983233,2025-12-23 19:34:21.307753,0 days 00:00:31.324520,1.3826733469829902e-05,COMPLETE
99,0.17873239898480162,2025-12-23 19:34:21.318821,2025-12-23 19:34:52.632351,0 days 00:00:31.313530,1.9079168179155465e-05,COMPLETE
100,0.1758001532019148,2025-12-23 19:34:52.645107,2025-12-23 19:35:23.921102,0 days 00:00:31.275995,1.0956717853912091e-05,COMPLETE
101,0.17479927178718246,2025-12-23 19:35:23.933123,2025-12-23 19:35:55.289458,0 days 00:00:31.356335,1.4773204041259799e-05,COMPLETE
102,0.1755851488608764,2025-12-23 19:35:55.303287,2025-12-23 19:36:26.596990,0 days 00:00:31.293703,1.6592048855000825e-05,COMPLETE
103,0.17514351143293588,2025-12-23 19:36:26.608522,2025-12-23 19:36:57.927955,0 days 00:00:31.319433,1.2745456642254314e-05,COMPLETE
104,0.17478909255041264,2025-12-23 19:36:57.939684,2025-12-23 19:37:29.195764,0 days 00:00:31.256080,1.473935571048419e-05,COMPLETE
105,0.17538817647094854,2025-12-23 19:37:29.207226,2025-12-23 19:38:00.573869,0 days 00:00:31.366643,1.2062594258703726e-05,COMPLETE
106,0.3436615104739501,2025-12-23 19:38:00.585164,2025-12-23 19:38:31.949049,0 days 00:00:31.363885,0.0003880703997125982,COMPLETE
107,0.17620389743848067,2025-12-23 19:38:31.962099,2025-12-23 19:39:03.452472,0 days 00:00:31.490373,1.0137331698023132e-05,COMPLETE
108,0.1762546496370659,2025-12-23 19:39:03.467788,2025-12-23 19:39:34.886779,0 days 00:00:31.418991,1.714607449756356e-05,COMPLETE
109,0.4029551302981368,2025-12-23 19:39:34.897970,2025-12-23 19:40:06.415670,0 days 00:00:31.517700,5.795197175939839e-05,COMPLETE
110,0.1747488605971109,2025-12-23 19:40:06.426761,2025-12-23 19:40:37.782895,0 days 00:00:31.356134,1.4277803834239144e-05,COMPLETE
111,0.17478436910138243,2025-12-23 19:40:37.794351,2025-12-23 19:41:09.274391,0 days 00:00:31.480040,1.410527913843445e-05,COMPLETE
112,0.17496309193713985,2025-12-23 19:41:09.285600,2025-12-23 19:41:40.761995,0 days 00:00:31.476395,1.3468467045872448e-05,COMPLETE
113,0.17528747349367121,2025-12-23 19:41:40.773316,2025-12-23 19:42:12.211402,0 days 00:00:31.438086,1.6118103040438412e-05,COMPLETE
114,0.17559688558845035,2025-12-23 19:42:12.224357,2025-12-23 19:42:43.616282,0 days 00:00:31.391925,1.1478300797253144e-05,COMPLETE
115,0.17788290020946554,2025-12-23 19:42:43.627363,2025-12-23 19:43:15.021695,0 days 00:00:31.394332,1.8467303116610755e-05,COMPLETE
116,0.17511254428423828,2025-12-23 19:43:15.033059,2025-12-23 19:43:46.390130,0 days 00:00:31.357071,1.2941258003750278e-05,COMPLETE
117,0.17475069496024742,2025-12-23 19:43:46.401148,2025-12-23 19:44:17.785577,0 days 00:00:31.384429,1.4288178196734582e-05,COMPLETE
118,0.17514507418503103,2025-12-23 19:44:17.797025,2025-12-23 19:44:49.219135,0 days 00:00:31.422110,1.583199548445987e-05,COMPLETE
119,0.181205788236022,2025-12-23 19:44:49.230729,2025-12-23 19:45:20.678206,0 days 00:00:31.447477,2.0000454829848048e-05,COMPLETE
120,0.19496471515490604,2025-12-23 19:45:20.688899,2025-12-23 19:45:52.184489,0 days 00:00:31.495590,2.415569478571396e-05,COMPLETE
121,0.17472341596945168,2025-12-23 19:45:52.197204,2025-12-23 19:46:23.607652,0 days 00:00:31.410448,1.4361592975475051e-05,COMPLETE
122,0.17531545689287167,2025-12-23 19:46:23.621509,2025-12-23 19:46:55.022825,0 days 00:00:31.401316,1.2230928491356659e-05,COMPLETE
123,0.17670978892850017,2025-12-23 19:46:55.034521,2025-12-23 19:47:26.469472,0 days 00:00:31.434951,1.739056960252679e-05,COMPLETE
124,0.17488658825012351,2025-12-23 19:47:26.480864,2025-12-23 19:47:57.810088,0 days 00:00:31.329224,1.5070273800016032e-05,COMPLETE
125,0.17583713074159127,2025-12-23 19:47:57.825820,2025-12-23 19:48:29.230140,0 days 00:00:31.404320,1.0873877234243666e-05,COMPLETE
126,0.17492555772092738,2025-12-23 19:48:29.241330,2025-12-23 19:49:00.628542,0 days 00:00:31.387212,1.3580533859258321e-05,COMPLETE
127,0.17513519975127598,2025-12-23 19:49:00.640133,2025-12-23 19:49:31.967480,0 days 00:00:31.327347,1.5848151499759743e-05,COMPLETE
128,0.18594776978365668,2025-12-23 19:49:31.999064,2025-12-23 19:50:03.356775,0 days 00:00:31.357711,2.1603811913934264e-05,COMPLETE
129,0.17818074275375737,2025-12-23 19:50:03.372263,2025-12-23 19:50:34.864204,0 days 00:00:31.491941,1.8737434144421158e-05,COMPLETE
130,0.17554616652186233,2025-12-23 19:50:34.875539,2025-12-23 19:51:06.238839,0 days 00:00:31.363300,1.1605051721223807e-05,COMPLETE
131,0.17475011909002347,2025-12-23 19:51:06.254732,2025-12-23 19:51:37.542568,0 days 00:00:31.287836,1.4276859829686727e-05,COMPLETE
132,0.17473898818612085,2025-12-23 19:51:37.557782,2025-12-23 19:52:08.927682,0 days 00:00:31.369900,1.4453903108634807e-05,COMPLETE
133,0.17515144387849002,2025-12-23 19:52:08.939475,2025-12-23 19:52:40.109248,0 days 00:00:31.169773,1.2707365529764486e-05,COMPLETE
134,0.17618320138957055,2025-12-23 19:52:40.120332,2025-12-23 19:53:11.356967,0 days 00:00:31.236635,1.710171705201894e-05,COMPLETE
135,0.17474733016697935,2025-12-23 19:53:11.370045,2025-12-23 19:53:42.490535,0 days 00:00:31.120490,1.4300327039715047e-05,COMPLETE
136,0.17485907758219787,2025-12-23 19:53:42.501095,2025-12-23 19:54:13.767204,0 days 00:00:31.266109,1.38372391816096e-05,COMPLETE
137,0.17621575894352773,2025-12-23 19:54:13.778498,2025-12-23 19:54:45.021265,0 days 00:00:31.242767,1.0109148429151739e-05,COMPLETE
138,0.1751158628589672,2025-12-23 19:54:45.036774,2025-12-23 19:55:16.419358,0 days 00:00:31.382584,1.5797063339056444e-05,COMPLETE
139,0.17544532444857236,2025-12-23 19:55:16.430503,2025-12-23 19:55:47.771229,0 days 00:00:31.340726,1.1880680885252663e-05,COMPLETE
140,0.17507416141873672,2025-12-23 19:55:47.782812,2025-12-23 19:56:19.200496,0 days 00:00:31.417684,1.3058938141860851e-05,COMPLETE
141,0.17473143771227875,2025-12-23 19:56:19.212881,2025-12-23 19:56:50.595274,0 days 00:00:31.382393,1.441606503095004e-05,COMPLETE
142,0.17476106178828568,2025-12-23 19:56:50.606540,2025-12-23 19:57:21.969712,0 days 00:00:31.363172,1.4524129959181852e-05,COMPLETE
143,0.17711976484898434,2025-12-23 19:57:21.980994,2025-12-23 19:57:53.363718,0 days 00:00:31.382724,1.7768616484393912e-05,COMPLETE
144,0.17521470998341515,2025-12-23 19:57:53.376059,2025-12-23 19:58:24.748762,0 days 00:00:31.372703,1.5995775339195914e-05,COMPLETE
145,0.17510916613690983,2025-12-23 19:58:24.760785,2025-12-23 19:58:56.512104,0 days 00:00:31.751319,1.2951161494083558e-05,COMPLETE
146,0.1818199962559063,2025-12-23 19:58:56.549083,2025-12-23 19:59:27.927825,0 days 00:00:31.378742,2.020077069375183e-05,COMPLETE
147,0.1747941016932396,2025-12-23 19:59:27.946100,2025-12-23 19:59:59.321046,0 days 00:00:31.374946,1.4719357802226465e-05,COMPLETE
148,0.17573655435078359,2025-12-23 19:59:59.332639,2025-12-23 20:00:30.614395,0 days 00:00:31.281756,1.1137627838870083e-05,COMPLETE
149,0.471021126332855,2025-12-23 20:00:30.629377,2025-12-23 20:01:01.964701,0 days 00:00:31.335324,0.00013795584891738953,COMPLETE
