number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.21334883772905106,2026-02-10 01:20:21.704774,2026-02-10 01:20:31.116762,0 days 00:00:09.411988,0.12323344486727979,32,5.6115164153345e-05,3,COMPLETE
1,0.20415187746639296,2026-02-10 01:20:31.404073,2026-02-10 01:20:40.316622,0 days 00:00:08.912549,0.18493564427131048,96,0.0005399484409787432,2,COMPLETE
2,0.24015220488125713,2026-02-10 01:20:40.579567,2026-02-10 01:20:48.848973,0 days 00:00:08.269406,,64,2.3102018878452926e-05,1,COMPLETE
3,0.20193357979535684,2026-02-10 01:20:49.136054,2026-02-10 01:20:57.680710,0 days 00:00:08.544656,,128,0.00016738085788752134,1,COMPLETE
4,0.2119959857041245,2026-02-10 01:20:57.971869,2026-02-10 01:21:07.094604,0 days 00:00:09.122735,0.12602063719411183,96,2.5081156860452307e-05,2,COMPLETE
5,0.1997883728641198,2026-02-10 01:21:07.343248,2026-02-10 01:21:16.763821,0 days 00:00:09.420573,0.27606099749584057,32,0.000790261954970823,3,COMPLETE
6,0.2169065427460467,2026-02-10 01:21:17.100860,2026-02-10 01:21:25.999594,0 days 00:00:08.898734,0.2246844304357644,64,1.7541893487450798e-05,2,COMPLETE
7,0.20953925399252482,2026-02-10 01:21:26.296776,2026-02-10 01:21:35.315850,0 days 00:00:09.019074,0.4579309401710595,64,0.00010968217207529509,2,COMPLETE
8,0.21845228752829238,2026-02-10 01:21:35.607371,2026-02-10 01:21:45.916030,0 days 00:00:10.308659,0.25547091587579285,128,0.0001569639638866114,3,COMPLETE
9,0.2082940451975291,2026-02-10 01:21:46.212947,2026-02-10 01:21:55.873070,0 days 00:00:09.660123,0.42087879230161584,96,3.488976654890367e-05,3,COMPLETE
10,0.20845560680044006,2026-02-10 01:21:56.108200,2026-02-10 01:22:05.313262,0 days 00:00:09.205062,0.355919277250694,32,0.0009098834639311283,3,COMPLETE
11,0.20865064421439786,2026-02-10 01:22:05.584235,2026-02-10 01:22:14.043836,0 days 00:00:08.459601,,128,0.0002693637964282296,1,COMPLETE
12,0.20675519683246613,2026-02-10 01:22:14.318833,2026-02-10 01:22:22.715474,0 days 00:00:08.396641,,32,0.00028846133850843813,1,COMPLETE
13,0.28517377182220255,2026-02-10 01:22:22.998290,2026-02-10 01:22:31.566827,0 days 00:00:08.568537,,128,0.0009724883777159718,1,COMPLETE
14,0.22697164572935719,2026-02-10 01:22:31.820711,2026-02-10 01:22:40.638454,0 days 00:00:08.817743,0.3293163910604917,32,0.0003837851412129072,2,COMPLETE
15,0.20174410872525445,2026-02-10 01:22:41.020612,2026-02-10 01:22:51.288160,0 days 00:00:10.267548,0.38224443089106996,128,6.156571691162598e-05,3,COMPLETE
16,0.21308684190455277,2026-02-10 01:22:51.549159,2026-02-10 01:23:00.750103,0 days 00:00:09.200944,0.38565520708105416,32,1.1291097791355626e-05,3,COMPLETE
