number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_learning_rate,params_n_layers,state
0,0.2095627906746365,2026-01-02 22:48:11.990858,2026-01-02 22:48:20.070885,0 days 00:00:08.080027,0.12323344486727979,32,5.6115164153345e-05,3,COMPLETE
1,0.337296865593865,2026-01-02 22:48:20.086251,2026-01-02 22:48:27.498995,0 days 00:00:07.412744,0.18493564427131048,96,0.0005399484409787432,2,COMPLETE
2,0.1827629600014247,2026-01-02 22:48:27.512046,2026-01-02 22:48:34.597775,0 days 00:00:07.085729,0.34474115788895177,64,2.3102018878452926e-05,1,COMPLETE
3,0.18919378554321065,2026-01-02 22:48:34.611943,2026-01-02 22:48:42.604367,0 days 00:00:07.992424,0.3056937753654446,96,1.9010245319870364e-05,1,COMPLETE
4,0.27206132879626455,2026-01-02 22:48:42.616953,2026-01-02 22:48:51.088524,0 days 00:00:08.471571,0.4862528132298237,128,0.00015304852121831474,1,COMPLETE
5,0.35667474536949273,2026-01-02 22:48:51.100033,2026-01-02 22:48:59.658096,0 days 00:00:08.558063,0.29807076404450805,64,0.0004138040112561013,1,COMPLETE
6,0.16945849834172472,2026-01-02 22:48:59.670353,2026-01-02 22:49:08.576232,0 days 00:00:08.905879,0.31868411173731187,64,1.1715937392307055e-05,3,COMPLETE
7,0.2013627149468655,2026-01-02 22:49:08.590780,2026-01-02 22:49:17.442674,0 days 00:00:08.851894,0.4687496940092467,64,2.3426581058204037e-05,3,COMPLETE
8,0.18632136040469688,2026-01-02 22:49:17.455339,2026-01-02 22:49:25.270343,0 days 00:00:07.815004,0.43149500366077176,96,1.5030900645056805e-05,1,COMPLETE
9,0.20615249940939992,2026-01-02 22:49:25.283069,2026-01-02 22:49:33.036383,0 days 00:00:07.753314,0.4947547746402069,96,5.170191786366994e-05,1,COMPLETE
10,0.2947940720394648,2026-01-02 22:49:33.048579,2026-01-02 22:49:41.740739,0 days 00:00:08.692160,0.22700677949952108,128,0.00010649438604541333,2,COMPLETE
11,0.16611423296912417,2026-01-02 22:49:41.752326,2026-01-02 22:49:49.864057,0 days 00:00:08.111731,0.36455503740245143,64,1.076518731856842e-05,2,COMPLETE
12,0.16945072514793436,2026-01-02 22:49:49.877313,2026-01-02 22:49:58.448055,0 days 00:00:08.570742,0.37886235933603785,64,1.1712141583295517e-05,3,COMPLETE
13,0.16612011521329803,2026-01-02 22:49:58.459499,2026-01-02 22:50:06.568187,0 days 00:00:08.108688,0.3917032236866638,64,1.0614826263711428e-05,2,COMPLETE
14,0.17685442934778345,2026-01-02 22:50:06.579986,2026-01-02 22:50:14.593996,0 days 00:00:08.014010,0.4097382761438167,32,3.7349414544866544e-05,2,COMPLETE
15,0.3403805017261125,2026-01-02 22:50:14.605971,2026-01-02 22:50:22.768297,0 days 00:00:08.162326,0.25099771415420713,64,0.00020230486198944854,2,COMPLETE
